id,lang,sn,word_en,word,word2,note
3290,zh,22,abhidhamma,abhidhamma,Abhidhamma,Abhidhamma：具备分析式教理的佛典，它以仅持续「生、住、灭」三个小刹那的「心识刹那」作为时间刻度。,10,1
38890,zh,22,anatta,anatta,Anatta,Anatta：无我。,6,1
40948,zh,22,anga,aṅga,Aṅga,Aṅga：要素、成分。,4,1
41933,zh,22,anicca,anicca,Anicca,Anicca：无常。,6,1
66181,zh,22,arahanta,arahanta,Arahanta,Arahanta：完全断除烦恼的圣者。,8,1
68661,zh,22,ariya,ariya,Ariya,Ariya：圣的，或证得圣道的圣者。,5,1
68945,zh,22,ariyamagga,ariyamagga,Ariyamagga,Ariyamagga：圣道，（阿毘达磨中，有时只作magga），指证见涅盘，同时拔除「结」或「烦恼」的道心刹那。（i）藉由预流道（sotapatti-magga），成为须陀含，它断除我见、疑、戒禁取见。（ii）藉由一来道（sakadāgāmi-magga），成为斯陀含，它薄弱欲贪和瞋。（iii）藉由不还道（anāgāmi-magga），成为阿那含，它彻底断除欲贪和瞋。[59]（iv）藉由阿罗汉道（arahatta-magga），成为阿罗汉，它进一步断除五上分结：色贪、无色贪、慢、掉举、无明。,10,1
82989,zh,22,atta,atta,Atta,Atta：我、灵魂，任何被认是永恒不变的实体。,4,1
83322,zh,22,attakilamathanuyoga,attakilamathānuyoga,Attakilamathānuyoga,Attakilamathānuyoga：苦行、自我折磨。,19,1
84221,zh,22,atthakatha,aṭṭhakathā,Aṭṭhakathā,Aṭṭhakathā：巴利三藏的注释书。,10,1
92019,zh,22,avijja,avijjā,Avijjā,Avijjā：无明。,6,1
105822,zh,22,bhante,bhante,Bhante,Bhante：大德啊！尊者啊！,6,1
111096,zh,22,bhikkhu,bhikkhu,Bhikkhu,Bhikkhu：比丘、乞士。,7,1
116537,zh,22,bojjhanga,bojjhaṅga,Bojjhaṅga,Bojjhaṅga：觉支，智慧的因素。,9,1
136279,zh,22,citta,citta,Citta,Citta：心。,5,1
152312,zh,22,dhamma,dhamma,Dhamma,Dhamma：事物、现象。,6,1
152313,zh,22,dhamma,dhamma,Dhamma,Dhamma：佛法、真理。,6,1
154816,zh,22,dhammavicaya,dhammavicaya,Dhammavicaya,Dhammavicaya：择法，检验（直接经验的）现象。,12,1
159783,zh,22,dighanikaya,dīghanīkāya,Dīghanīkāya,Dīghanīkāya：《长部》。,11,1
165654,zh,22,dukkha,dukkha,Dukkha,Dukkha：苦、痛、灾难。,6,1
209594,zh,22,kammajarupa,kammajarūpa,Kammajarūpa,Kammajarūpa：〔业生色，〕由业所生的色。,11,1
210714,zh,22,kammatthana,kammaṭṭhāna,kammaṭṭhāna,kammaṭṭhāna：〔业处，〕（心灵上的）工作场所，也就是观察、专注的所缘、目标。,11,1
210742,zh,22,kammatthanacariya,kammaṭṭhānācariya,kammaṭṭhānācariya,kammaṭṭhānācariya：〔业处阿闍黎，〕教导业处的老师，禅师。,17,1
215505,zh,22,kappiya-karaka,kappiya-kāraka,Kappiya-kāraka,Kappiya-kāraka：〔净人，〕帮助比丘将资具转为如法的人，比丘的财产管理者或侍者,14,1
256223,zh,22,magga,magga,Magga,Magga：道 （参考ariyamagga）,5,1
256568,zh,22,magganana,maggañāṇa,Maggañāṇa,Maggañāṇa：道智。随著道心而生起的智慧，它能见到涅盘。,9,1
