4278,C,7,abhijjha,abhijjhā,Abhijjhā,Abhijjhā：      贪求、悭贪,8,1
5114,C,7,abhinandati,abhinandati,Abhinandati,Abhinandati：      欢喜、爱喜或爱乐、随喜、随意,11,1
9779,C,7,abhujitva,ābhujitvā,Ābhujitvā,ābhujitvā：      已盘起、交叉（双腿）,9,1
10448,C,7,abyapada,abyāpāda,Abyāpāda,abyāpāda：      无害、无恚,8,1
15281,C,7,adhigama,adhigama,Adhigama,adhigama：      证得、获得,8,1
16471,C,7,adhitthana,adhiṭṭhāna,Adhiṭṭhāna,adhiṭṭhāna：      坚定决心,10,1
16905,C,7,adho,adho,Adho,adho：      下方,4,1
17360,C,7,adinava,ādīnava,Ādīnava,ādīnava：      祸患、过失,7,1
18075,C,7,adukkhamasukha,adukkhamasukha,Adukkhamasukha,adukkhamasukha：      不苦不乐、中性,14,1
23737,C,7,ajjhatta,ajjhatta,Ajjhatta,ajjhatta：      内部的,8,1
23864,C,7,ajjhattika,ajjhattika,Ajjhattika,ajjhattika：      从内部生起、在内的、在内部的,10,1
28226,C,7,akusala,akusala,Akusala,akusala：      不正确的、错误的、不善的,7,1
36368,C,7,anagami,anāgāmī,Anāgāmī,anāgāmī：      不还者（阿那含）（圣者（ariya）的第三阶位）,7,1
36939,C,7,analaya,anālaya,Anālaya,anālaya：      无执着【〔反〕ālaya：藏（住处）、执取】,7,1
38580,C,7,anasava,anāsava,Anāsava,anāsava：      从所有烦恼（āsava 漏）脱离的人（漏尽者），即：阿罗汉,7,1
38872,C,7,anatita,anatīta,Anatīta,anatīta：      无法避免的、逃不掉的,7,1
42824,C,7,anissita,anissita,Anissita,anissita：      无依止、离执、脱离【〔反〕nissita：执着、依止】,8,1
43639,C,7,anna,añña,Añña,añña：      智、洞察力、证智、究竟智,4,1
49021,C,7,anumana,anumāna,Anumāna,anumāna：      推论,7,1
51131,C,7,anuppado,anuppādo,Anuppādo,anuppādo：      不起,8,1
51170,C,7,anuppanna,anuppanna,Anuppanna,anuppanna：      未生【〔反〕uppanna（已生）】,9,1
61339,C,7,apo,āpo,Āpo,āpo：      水,3,1
65874,C,7,arabhati,ārabhati,Ārabhati,ārabhati：     开始、出发、着手、试图做,8,1
66175,C,7,arahant,arahant,Arahant,arahant：     完全解脱的人（阿罗汉）,7,1
68660,C,7,ariya,ariya,Ariya,ariya：     高贵（圣者）,5,1
73045,C,7,asammosa,asammosa,Asammosa,asammosa：     不惑乱的,8,1
75451,C,7,asata,asāta,Asāta,asāta：     不可意,5,1
75688,C,7,asava,āsava,Āsava,āsava：     使迷醉的分泌、心的迷醉（漏）,5,1
76208,C,7,asesa,asesa,Asesa,asesa：     无余的、完全地、彻底地,5,1
78325,C,7,assasati,assasati,Assasati,assasati：     入息,8,1
78756,C,7,assutava,assutavā,Assutavā,assutavā：     无闻的、无知的,8,1
78965,C,7,asuci,asuci,Asuci,asuci：     染污、不净,5,1
79813,C,7,atapi,ātāpī,Ātāpī,ātāpī：     精勤,5,1
83011,C,7,atta,attā,Attā,attā：     （一个人的）自我,4,1
83425,C,7,attangama,attaṅgama,Attaṅgama,attaṅgama：     灭去、消失,9,1
83467,C,7,attano,attano,Attano,attano：     你自己、自己【atta我 的〔属〕和〔与〕】,6,1
84578,C,7,atthangika,aṭṭhaṅgika,Aṭṭhaṅgika,aṭṭhaṅgika：     八支,10,1
91871,C,7,avihimsa,avihiṃsa,Avihiṃsa,avihiṃsa：     无害、不杀生,8,1
95708,C,7,ayam,ayaṃ,Ayaṃ,ayaṃ：     这,4,1
96052,C,7,ayatana,āyatana,Āyatana,āyatana：     感官的领域、感官的门户（根）、感官的对象（尘）,7,1
96349,C,7,ayatim,āyatiṃ,Āyatiṃ,āyatiṃ：     未来〔副词〕,6,1
98476,C,7,bahiddha,bahiddhā,Bahiddhā,bahiddhā：     外部,8,1
98917,C,7,bahira,bāhira,Bāhira,bāhira：     在外的、外部的,6,1
100899,C,7,bala,bala,Bala,bala：     力,4,1
103858,C,7,bhagava,bhagavā,Bhagavā,bhagavā：     带来幸运的、卓越的、令人崇敬的〈因此称为：「世尊」〉,7,1
105488,C,7,bhanga,bhaṅga,Bhaṅga,bhaṅga：     完全消融,6,1
107915,C,7,bhavana,bhāvanā,Bhāvanā,bhāvanā：     开展、产生、透过心的修习、心的集中,7,1
107927,C,7,bhavana-maya,bhāvanā-mayā,Bhāvanā-Mayā,bhāvanā-mayā：     修所成,12,1
109295,C,7,bhavetabba,bhāvetabba,Bhāvetabba,bhāvetabba：     应被修习,10,1
109371,C,7,bhavi,bhāvi,Bhāvi,bhāvi：     【〔从〕bhava（有）：〈生命的〉形成,5,1
110112,C,7,bheda,bheda,Bheda,bheda：     〈身体的〉崩溃、分离,5,1
111079,C,7,bhikkhave,bhikkhave,Bhikkhave,bhikkhave：     啊！比丘们！【比丘的〔呼〕〔复〕】,9,1
111095,C,7,bhikkhu,bhikkhu,Bhikkhu,bhikkhu：     禅修者、比丘,7,1
112571,C,7,bhiyyobhava,bhiyyobhāva,Bhiyyobhāva,bhiyyobhāva：     增殖,11,1
114528,C,7,bhuta,bhūta,Bhūta,bhūta：     形成【〈bhavati）的〔过分〕】,5,1
116536,C,7,bojjhanga,bojjhaṅga,Bojjhaṅga,bojjhaṅga：     菩提分【〔字面〕bodhi-anga：觉悟的分支】,9,1
119424,C,7,byadhi,byādhi,Byādhi,byādhi：     疾病、病,6,1
120233,C,7,byapada,byāpāda,Byāpāda,byāpāda：     瞋恚、恶意,7,1
120990,C,7,ca,ca,Ca,ca：     又,2,1
121045,C,7,caga,cāga,Cāga,cāga：     弃舍、舍离、远离,4,1
122048,C,7,cakkhu,cakkhu,Cakkhu,cakkhu：     眼,6,1
125910,C,7,cattaro,cattāro,Cattāro,cattāro：     四,7,1
129601,C,7,cetasika,cetasika,Cetasika,cetasika：     属于心的（cetas）的内含,8,1
130253,C,7,cha,cha,cha,cha：      六,3,1
131781,C,7,chanda,chanda,chanda,chanda：      欲、意图、决心、意志,6,1
135090,C,7,cinta-maya,cintā-mayā,cintā-mayā,cintā-mayā：      思所成,10,1
136278,C,7,citta,citta,citta,citta：      心,5,1
137091,C,7,cittanupassana,cittānupassanā,cittānupassanā,cittānupassanā：      心的观察,14,1
137107,C,7,cittanupassi,cittānupassī,cittānupassī,cittānupassī：      持续地观察心（心随观）,12,1
138208,C,7,citte,citte,citte,citte：      在心中（就心）【citta（心）的〔位〕】,5,1
153558,C,7,dhammanupassana,dhammānupassanā,dhammānupassanā,dhammānupassanā：      诸法（心的内含）的观察,15,1
153572,C,7,dhammanupassi,dhammānupassī,dhammānupassī,dhammānupassī：      持续地观察诸法（心的内含）,13,1
155016,C,7,dhammesu,dhammesu,dhammesu,dhammesu：      在诸法（心的内含）中〈就法〉【dhammā（诸法）的〔位〕】,8,1
155934,C,7,dhanna,dhañña,dhañña,dhañña：      谷物,6,1
156670,C,7,dhareti,dhāreti,dhāreti,dhāreti：      包含、保持、附有、持有,7,1
156861,C,7,dhatu,dhātu,dhātu,dhātu：      要素（界）【〔夺〕dhātuso：依据自身的性质】,5,1
158303,C,7,dhunamana,dhunamāna,dhunamāna,dhunamāna：      【〔现分〕dhunati：拂、除遣、消灭】,9,1
159553,C,7,digha,dīgha,dīgha,dīgha：      长、深,5,1
161348,C,7,dittha,diṭṭha,diṭṭha,diṭṭha：      见,6,1
163122,C,7,domanassa,domanassa,domanassa,domanassa：      不愉悦的心中感觉、忧、瞋恚,9,1
163381,C,7,dosa,dosa,dosa,dosa：      憎恨、瞋恚,4,1
171287,C,7,ekayana,ekāyana,ekāyana,ekāyana：      唯一的道路、直接的道路,7,1
171827,C,7,ettha,ettha,ettha,ettha：      这里、此处、以这方式,5,1
171873,C,7,evam,evaṃ,evaṃ,evaṃ：      如是、以此方式,4,1
176449,C,7,gandha,gandha,gandha,gandha：      气味（香）,6,1
179185,C,7,gatha,gāthā,gāthā,gāthā：      偈颂,5,1
180785,C,7,ghana,ghāna,ghāna,ghāna：      鼻,5,1
185575,C,7,gotrabhu,gotrabhū,gotrabhū,gotrabhū：      「成为这世系中的」（种姓者）,8,1
189455,C,7,hoti,hoti,hoti,hoti：      是,4,1
189644,C,7,iccha,icchā,icchā,icchā：      愿望、希求、欲求,5,1
190156,C,7,idha,idha,idha,idha：       这里、现在、以此关系,4,1
190542,C,7,imasmim,imasmiṃ,imasmiṃ,imasmiṃ：       以此、关于此,7,1
190954,C,7,indriya,indriya,indriya,indriya：       根、官能【指：感官的知觉】、能力,7,1
191389,C,7,iriyapatha,iriyāpatha,iriyāpatha,iriyāpatha：       （身体的）姿势〈威仪〉,10,1
195539,C,7,janati,janati,janati,janati：       生、产生【janati的〔使役〕：已生】,6,1
195550,C,7,janati,jānāti,jānāti,jānāti：       了知,6,1
197587,C,7,jati,jāti,jāti,jāti：       生、形成【janati的〔过分〕】,4,1
200000,C,7,jhana,jhāna,jhāna,jhāna：       禅定,5,1
201660,C,7,jivha,jivhā,jivhā,jivhā：       舌,5,1
201934,C,7,jivita,jīvita,jīvita,jīvita：       寿命、生计、谋生方式,6,1
206007,C,7,kalapa,kalāpa,kalāpa,kalāpa：       一束、一堆、特质的聚集,6,1
207511,C,7,kama,kāma,kāma,kāma：       情欲、感官的欲望,4,1
207630,C,7,kamacchanda,kāmacchanda,kāmacchanda,kāmacchanda：       感官欲望、肉体上的享乐、爱欲,11,1
218908,C,7,kata,kata,kata,kata：       已成、已作,4,1
220355,C,7,katham,kathaṃ,kathaṃ,kathaṃ：       怎样？,6,1
221586,C,7,kattha,kattha,kattha,kattha：       何处？往何处？去哪里？,6,1
222453,C,7,kaya,kāya,kāya,kāya：       身体,4,1
222476,C,7,kaya-sankhara,kāya-saṅkhāra,kāya-saṅkhāra,kāya-saṅkhāra：       身体的行为（身行）,13,1
223078,C,7,kayanupassana,kāyānupassanā,kāyānupassanā,kāyānupassanā：       身体的观察,13,1
223120,C,7,kayanupassi,kāyānupassī,kāyānupassī,kāyānupassī：       持续地观察身体（身随观）,11,1
223568,C,7,kayasmim,kāyasmiṃ,kāyasmiṃ,kāyasmiṃ：       在身体中（就身）【kāya的〔位〕】,8,1
223927,C,7,kaye,kāye,kāye,kāye：       在身体中（就身）【kāya的〔位〕】,4,1
224580,C,7,kesa,kesa,kesa,kesa：       头发,4,1
225070,C,7,kevala,kevala,kevala,kevala：       单独的、全部、完全,6,1
225097,C,7,kevalaparipunna,kevalaparipuṇṇa,kevalaparipuṇṇa,kevalaparipuṇṇa：       完整无缺的,15,1
225105,C,7,kevalaparisuddha,kevalaparisuddha,kevalaparisuddha,kevalaparisuddha：       完全纯净的,16,1
227007,C,7,khandha,khandha,khandha,khandha：       大量、大堆、聚集、蕴,7,1
234981,C,7,kinci,kiñci,kiñci,kiñci：       任何,5,1
239818,C,7,kukkucca,kukkucca,kukkucca,kukkucca：       后悔、心不安、担心,8,1
243036,C,7,kusala,kusala,kusala,kusala：       有益的、正确的、善的,6,1
245815,C,7,labhati,labhati,labhati,labhati：       得、收到、获得、取得,7,1
247777,C,7,lakkhana,lakkhaṇa,lakkhaṇa,lakkhaṇa：       特性、特相,8,1
251916,C,7,loka,loka,loka,loka：       有情的世间、身心现象,4,1
256222,C,7,magga,magga,magga,magga：       道、路,5,1
257648,C,7,maha,mahā,mahā,mahā：       大,4,1
258635,C,7,mahaggata,mahaggata,mahaggata,mahaggata：       扩大、变得广大、地位高的,9,1
266475,C,7,manasikara,manasikāra,manasikāra,manasikāra：       作意、思念,10,1
269253,C,7,mano,mano,mano,mano：       意,4,1
273477,C,7,matta,matta,matta,matta：       量、和．．．一样多、只有、仅有,5,1
273705,C,7,matthaka,matthaka,matthaka,matthaka：       头顶,8,1
274681,C,7,me,me,me,me：       被我,2,1
275939,C,7,miccha,micchā,micchā,micchā：       邪恶的（不正）,6,1
276581,C,7,middha,middha,middha,middha：       昏沈、睡眠,6,1
278573,C,7,moha,moha,moha,moha：       无明（痴）、错觉,4,1
280571,C,7,mukha,mukha,mukha,mukha：       嘴、脸、入口,5,1
282411,C,7,musa,musā,musā,musā：       虚妄地、不正确地,4,1
283281,C,7,mutti,mutti,mutti,mutti：       解放、免除、解脱,5,1
283414,C,7,na,na,na,na：       不,2,1
286260,C,7,nama,nāma,nāma,nāma：       心（名）,4,1
286929,C,7,nana,ñāṇa,ñāṇa,ñāṇa：       真智,4,1
