506113,tc,27,a+bhuja,ā+bhuja,ā+bhuja,[root]reflecting,7,1
506114,tc,27,a+camu,ā+camu,ā+camu,[root]washing,6,1
506115,tc,27,a+da,ā+dā,ā+dā,[root]taking,4,1
506116,tc,27,a+gamu,ā+gamu,ā+gamu,[root]waiting,6,1
506117,tc,27,a+rabha,ā+rabha,ā+rabha,[root]hurting; doing; striving,7,1
506118,tc,27,abba,abba,abba,[root]going; hurting,4,1
506119,tc,27,abbha,abbha,abbha,[root]going,5,1
506120,tc,27,abhi,abhi,abhi,[root]making sound,4,1
506121,tc,27,abi,abi,abi,[root]making sound,3,1
506122,tc,27,acca,acca,acca,[root]venerating; honoring,4,1
506123,tc,27,acca,acca,acca,[root]venerating; honoring,4,1
506124,tc,27,achi,achi,achi,[root]stretching; extending,4,1
506125,tc,27,adda,adda,adda,[root]going; begging,4,1
506126,tc,27,adda,adda,adda,[root]hurting,4,1
506127,tc,27,adda,aḍḍa,aḍḍa,[root]engaging in a lawsuit,4,1
506128,tc,27,adi,adi,adi,[root]binding,3,1
506129,tc,27,aga,aga,aga,[root]moving crookedly,3,1
506130,tc,27,agga,agga,agga,[root]going crookedly,4,1
506131,tc,27,agha,agha,agha,[root]doing evil,4,1
506132,tc,27,agi,agi,agi,[root]going,3,1
506133,tc,27,ahi,ahi,ahi,[root]going,3,1
506134,tc,27,aja,aja,aja,[root]throwing; passing or spending time; going,3,1
506135,tc,27,ajja,ajja,ajja,[root]procuring; acquiring,4,1
506136,tc,27,ajja,ajja,ajja,[root]forming; making,4,1
506137,tc,27,aka,aka,aka,[root]moving crookedly,3,1
506138,tc,27,aki,aki,aki,[root]marking,3,1
506139,tc,27,aki,aki,aki,[root]marking; mark,3,1
506140,tc,27,akka,akka,akka,[root]praising,4,1
506141,tc,27,akkha,akkha,akkha,[root]pervading; telling,5,1
506142,tc,27,ala,ala,ala,[root]ornamenting; decorating,3,1
506143,tc,27,ala,aḷa,aḷa,[root]rising; going up,3,1
506144,tc,27,ama,ama,ama,[root]going,3,1
506145,tc,27,ama,ama,ama,[root]ailing; illness,3,1
506146,tc,27,amsa,aṃsa,aṃsa,[root]accumulating; collecting,4,1
506147,tc,27,ana,ana,ana,[root]breathing,3,1
506148,tc,27,ana,aṇa,aṇa,[root]making sound,3,1
506149,tc,27,anca,añca,añca,[root]going to loss,4,1
506150,tc,27,ancu,añcu,añcu,[root]going; venerating; honoring,4,1
506151,tc,27,ancu,añcu,añcu,[root]distinguishing,4,1
506152,tc,27,andha,andha,andha,[root]removing of sight; destruction of sight,5,1
506153,tc,27,antara+dha,antara+dhā,antara+dhā,[root]not seeing; disappearance,10,1
506154,tc,27,anu+rudha,anu+rudha,anu+rudha,[root]desire; wish,9,1
506155,tc,27,anu+vi+dha,anu+vi+dhā,anu+vi+dhā,[root]imitating,10,1
506156,tc,27,apa,apa,apa,[root]reaching,3,1
506157,tc,27,apa,āpa,āpa,[root]pervading,3,1
506158,tc,27,appa,appa,appa,[root]reaching,4,1
506159,tc,27,apu,āpu,āpu,[root]hanging,3,1
506160,tc,27,ara,ara,ara,[root]going,3,1
506161,tc,27,araha,araha,araha,[root]venerating; honoring,5,1
506162,tc,27,araha,araha,araha,[root]venerating; honoring,5,1
506163,tc,27,asa,asa,asa,[root]going; shining; taking; seizing; grasping,3,1
506164,tc,27,asa,asa,asa,[root]being; existing,3,1
506165,tc,27,asa,asa,asa,[root]eating,3,1
506166,tc,27,asa,āsa,āsa,[root]sitting,3,1
506167,tc,27,asisi,āsisi,āsisi,[root]wishing; desiring,5,1
506168,tc,27,asu,asu,asu,[root]throwing,3,1
506169,tc,27,asu,asu,asu,[root]pervading,3,1
506170,tc,27,ata,ata,ata,[root]going,3,1
