3290,C,22,abhidhamma,abhidhamma,Abhidhamma,Abhidhamma：具备分析式教理的佛典，它以仅持续「生、住、灭」三个小刹那的「心识刹那」作为时间刻度。,10,1
38890,C,22,anatta,anatta,Anatta,Anatta：无我。,6,1
40948,C,22,anga,aṅga,Aṅga,Aṅga：要素、成分。,4,1
41933,C,22,anicca,anicca,Anicca,Anicca：无常。,6,1
66181,C,22,arahanta,arahanta,Arahanta,Arahanta：完全断除烦恼的圣者。,8,1
68661,C,22,ariya,ariya,Ariya,Ariya：圣的，或证得圣道的圣者。,5,1
68945,C,22,ariyamagga,ariyamagga,Ariyamagga,Ariyamagga：圣道，（阿毘达磨中，有时只作magga），指证见涅盘，同时拔除「结」或「烦恼」的道心刹那。（i）藉由预流道（sotapatti-magga），成为须陀含，它断除我见、疑、戒禁取见。（ii）藉由一来道（sakadāgāmi-magga），成为斯陀含，它薄弱欲贪和瞋。（iii）藉由不还道（anāgāmi-magga），成为阿那含，它彻底断除欲贪和瞋。[59]（iv）藉由阿罗汉道（arahatta-magga），成为阿罗汉，它进一步断除五上分结：色贪、无色贪、慢、掉举、无明。,10,1
82989,C,22,atta,atta,Atta,Atta：我、灵魂，任何被认是永恒不变的实体。,4,1
83322,C,22,attakilamathanuyoga,attakilamathānuyoga,Attakilamathānuyoga,Attakilamathānuyoga：苦行、自我折磨。,19,1
84221,C,22,atthakatha,aṭṭhakathā,Aṭṭhakathā,Aṭṭhakathā：巴利三藏的注释书。,10,1
92019,C,22,avijja,avijjā,Avijjā,Avijjā：无明。,6,1
105822,C,22,bhante,bhante,Bhante,Bhante：大德啊！尊者啊！,6,1
111096,C,22,bhikkhu,bhikkhu,Bhikkhu,Bhikkhu：比丘、乞士。,7,1
116537,C,22,bojjhanga,bojjhaṅga,Bojjhaṅga,Bojjhaṅga：觉支，智慧的因素。,9,1
136279,C,22,citta,citta,Citta,Citta：心。,5,1
152312,C,22,dhamma,dhamma,Dhamma,Dhamma：事物、现象。,6,1
152313,C,22,dhamma,dhamma,Dhamma,Dhamma：佛法、真理。,6,1
154816,C,22,dhammavicaya,dhammavicaya,Dhammavicaya,Dhammavicaya：择法，检验（直接经验的）现象。,12,1
159783,C,22,dighanikaya,dīghanīkāya,Dīghanīkāya,Dīghanīkāya：《长部》。,11,1
165654,C,22,dukkha,dukkha,Dukkha,Dukkha：苦、痛、灾难。,6,1
209594,C,22,kammajarupa,kammajarūpa,Kammajarūpa,Kammajarūpa：〔业生色，〕由业所生的色。,11,1
210714,C,22,kammatthana,kammaṭṭhāna,kammaṭṭhāna,kammaṭṭhāna：〔业处，〕（心灵上的）工作场所，也就是观察、专注的所缘、目标。,11,1
210742,C,22,kammatthanacariya,kammaṭṭhānācariya,kammaṭṭhānācariya,kammaṭṭhānācariya：〔业处阿闍黎，〕教导业处的老师，禅师。,17,1
215505,C,22,kappiya-karaka,kappiya-kāraka,Kappiya-kāraka,Kappiya-kāraka：〔净人，〕帮助比丘将资具转为如法的人，比丘的财产管理者或侍者,14,1
256223,C,22,magga,magga,Magga,Magga：道 （参考ariyamagga）,5,1
256568,C,22,magganana,maggañāṇa,Maggañāṇa,Maggañāṇa：道智。随著道心而生起的智慧，它能见到涅盘。,9,1
263787,C,22,majjhimanikaya,majjhimanikāya,Majjhimanikāya,Majjhimanikāya：《中部》。,14,1
275477,C,22,metta,metta,Metta,Metta：希望他人幸福的慈心状态，其中完全没有私心。[60],5,1
278574,C,22,moha,moha,Moha,Moha：愚痴。,4,1
286261,C,22,nama,nāma,Nāma,Nāma：「名」，具有倾向，即了知所缘的能力的现象；心理现象。「念住一切在自身内生起的名法」，意思是，藉由无偏的观照，只是纯粹知道自己的念头、想像、心理状态（如喜、悲、焦急、贪、瞋、疑、挫折感、快乐等），不批判、评断它。,4,1
286282,C,22,nama-rupa-pariccheda-nana,nāma-rūpa-pariccheda-ñāṇa,Nāma-rūpa-pariccheda-ñāṇa,Nāma-rūpa-pariccheda-ñāṇa：名色辨别智。,25,1
286930,C,22,nana,ñāṇa,Ñāṇa,Ñāṇa：「智」 （在此，用「直观的洞察」较适合。）,4,1
295083,C,22,nibbana,nibbāna,Nibbāna,Nibbāna：涅盘，一切苦（诸行）的止息。,7,1
316407,C,22,omakanaya,omakanaya,Omakanaya,Omakanaya：次级的诠释。,9,1
332229,C,22,pali,pāli,Pāli,Pāli：〔巴利，〕和注、疏相对的三藏圣典；或者指记载三藏圣典的语言。,4,1
337379,C,22,panna,paññā,Paññā,Paññā：慧。,5,1
340969,C,22,paramattha,paramattha,Paramattha,Paramattha：「究竟法」，也就是不用概念思惟想像，而直接被觉知的真实事物。依据阿毘达磨，有四种究竟法：「心」、「心所」（名法的一种，和「心」共生、共灭）、「色」和「涅盘」。也可参考注*26。,10,1
343252,C,22,parinibbana,parinibbāna,Parinibbāna,Parinibbāna：阿罗汉死亡后的状态，一种完全无苦的状态。,11,1
346087,C,22,passaddhi,passaddhi,Passaddhi,Passaddhi：轻安、宁静。,9,1
355248,C,22,patipatti,paṭipatti,Paṭipatti,Paṭipatti：行道、修行方式。,9,1
363819,C,22,phala,phala,Phala,Phala：果。维持一刹那的「道心」拔除相对应的烦恼。[61]紧接在「道心」之后（仍以涅盘为所缘）的两、三个心识，即名为「果心」，他们只是「道心」的结果，享受著涅盘而未作任何（拔除烦恼的）工作。,5,1
364165,C,22,phalanana,phalañāṇa,Phalañāṇa,Phalañāṇa：果智。与道心一同生起，直观涅盘的智慧。,9,1
364424,C,22,phalasamapatti,phalasamāpatti,Phalasamāpatti,Phalasamāpatti：果等至——除了紧接道心之后的果心之外，其他享受著涅盘乐的果心即是果等至。随著个人的定力不同，果等至的时间，可能延续几秒，或最多七天。,14,1
367553,C,22,piti,pīti,Pīti,Pīti：喜。,4,1
369982,C,22,puthujjana,puthujjana,Puthujjana,Puthujjana：凡夫，非圣者。,10,1
379528,C,22,rupa,rūpa,Rūpa,Rūpa：色。究竟法的一种，不具有认知的能力，不会有所缘。它的特色是，它会受气温等影响而变坏、改变。在实际修行里，「色」指五根所直接经验到的五种感官对象，如颜色、声音、气味、味道、以及如热、冷、重、轻、硬、软等的触觉。,4,1
379816,C,22,rupajivitindriya,rūpajivitindriya,Rūpajivitindriya,Rūpajivitindriya：色命根。,16,1
382390,C,22,saddha,saddha,Saddha,Saddha：信、信心。,6,1
385404,C,22,samadhi,samādhi,Samādhi,Samādhi：定。,7,1
386050,C,22,samanera,sāmaṇera,Sāmaṇera,Sāmaṇera：沙弥。,8,1
387563,C,22,sambojjhanga,sambojjhaṅga,Sambojjhaṅga,Sambojjhaṅga：觉支，智慧的要素。,12,1
388275,C,22,sammaditthi,sammadiṭṭhi,Sammadiṭṭhi,Sammadiṭṭhi：正见，八支圣道的第一支。,11,1
388460,C,22,sammasambuddha,sammasambuddha,Sammasambuddha,Sammasambuddha：〔正自觉，〕靠自己完全觉悟的人，佛陀。,14,1
389227,C,22,sampajanna,sampajañña,Sampajañña,Sampajañña：〔正知，〕透过直观而得的现量智。[62],10,1
391583,C,22,samvega,saṃvega,Saṃvega,Saṃvega：（修行上的）迫切感〔，出离心〕。,7,1
392017,C,22,samyuttanikaya,saṃyuttanikāya,Saṃyuttanikāya,Saṃyuttanikāya：《相应部》。,14,1
393046,C,22,sangha,saṅgha,Saṅgha,Saṅgha：佛教僧团。,6,1
397021,C,22,sasana,sāsana,Sāsana,Sāsana：佛陀的教法/教学。,6,1
