69,en,9,-go,-go,-go,-go：Going； being,3,1
72,en,9,-gu,-gū,-gū,-gū：Going； being,3,1
102,en,9,-jo,-jo,-jo,-jo：Born，produced，proceeding from，caused by,3,1
238,en,9,a,a,A,a：and before a vowel an-，A negative particle，used only as an inseparable prefix，compounded with nouns and adjectives,1,1
262,en,9,a,ā,Ā,ā：Until； as far as compounded with nouns：Much used in combination with verbs and their derivatives.,1,1
281,en,9,ababam,ababaṃ,Ababaṃ,ababaṃ：One of the high numerals，representing 10，000，000（to the 11th power），or 1 followed by seventy-seven ciphers,6,1
310,en,9,abaddhamukho,abaddhamukho,Abaddhamukho,abaddhamukho：Foul-mouthed，scurrilous，obscenely abusive,12,1
353,en,9,abaddho,abaddho,Abaddho,abaddho：Not bound； unmeaning，senseless,7,1
354,en,9,abaddho,ābaddho,Ābaddho,ābaddho：Fastened，joined，united，attached,7,1
443,en,9,abadhiko,ābādhiko,Ābādhiko,ābādhiko：Affected with illness，sick,8,1
462,en,9,abadho,ābādho,Ābādho,ābādho：Illness，sickness，disease,6,1
540,en,9,abajjhati,ābajjhati,Ābajjhati,ābajjhati：To be bound，fettered，held fast,9,1
587,en,9,abalo,abalo,Abalo,abalo：Weak，feeble； abalā，a woman,5,1
689,en,9,abbahati,abbahati,Abbahati,abbahati：To take away，to remove,8,1
719,en,9,abbano,abbaṇo,Abbaṇo,abbaṇo：Unwounded,6,1
731,en,9,abbati,abbati,Abbati,abbati：To go,6,1
781,en,9,abbhacikkhati,abbhācikkhati,Abbhācikkhati,abbhācikkhati：To accuse，to slander，to calumniate,13,1
818,en,9,abbhagamanam,abbhāgamanaṃ,Abbhāgamanaṃ,abbhāgamanaṃ：Approaching，going to，visiting,12,1
859,en,9,abbhahato,abbhāhato,Abbhāhato,abbhāhato：Afflicted,9,1
876,en,9,abbhakam,abbhakaṃ,Abbhakaṃ,abbhakaṃ：Tale,8,1
887,en,9,abbhakkhanam,abbhakkhānaṃ,Abbhakkhānaṃ,abbhakkhānaṃ：Accusation，slander，calumny,12,1
918,en,9,abbhakutiko,abbhākuṭiko,Abbhākuṭiko,abbhākuṭiko：Unfrowning，genial,11,1
920,en,9,abbham,abbhaṃ,Abbhaṃ,abbhaṃ：A cloud； the sky，air,6,1
956,en,9,abbhanam,abbhānaṃ,Abbhānaṃ,abbhānaṃ：Rehabilitation of a monk or a nun who has undergone parivāsa，or penance for an expiable offence,8,1
992,en,9,abbhanjanam,abbhañjanaṃ,Abbhañjanaṃ,abbhañjanaṃ：Annointing,11,1
1096,en,9,abbhantaram,abbhantaraṃ,Abbhantaraṃ,abbhantaraṃ：Interval，interior,11,1
1186,en,9,abbhantaro,abbhantaro,Abbhantaro,abbhantaro：Internal，inner,10,1
1205,en,9,abbhanumodanam,abbhanumodanaṃ,Abbhanumodanaṃ,abbhanumodanaṃ：Rejoicing，thanksgiving,14,1
1247,en,9,abbhaso,abbhāso,Abbhāso,abbhāso：Repetition，practice,7,1
1294,en,9,abbhattham,abbhatthaṃ,Abbhatthaṃ,abbhatthaṃ：Setting，declining，perishing,10,1
1320,en,9,abbheti,abbheti,Abbheti,abbheti：To restore a priest，a monk or a nun，who has been degraded for an offence,7,1
1342,en,9,abbho,abbho,Abbho,abbho：A cloud； the sky，air,5,1
1410,en,9,abbhokasiko,abbhokāsiko,Abbhokāsiko,abbhokāsiko：Living in the open air，or in an open unsheltered space,11,1
1411,en,9,abbhokaso,abbhokāso,Abbhokāso,abbhokāso：The open air，an open space,9,1
1439,en,9,abbhokkiranam,abbhokkiraṇaṃ,Abbhokkiraṇaṃ,abbhokkiraṇaṃ：Covering，bedecking,13,1
1485,en,9,abbhudirito,abbhudīrito,Abbhudīrito,abbhudīrito：Uttered,11,1
1495,en,9,abbhuggacchati,abbhuggacchati,Abbhuggacchati,abbhuggacchati：To go to meet； to ascend，to go up,14,1
1537,en,9,abbhuggato,abbhuggato,Abbhuggato,abbhuggato：Gone to meet； ascended,10,1
1557,en,9,abbhujjalanam,abbhujjalanaṃ,Abbhujjalanaṃ,abbhujjalanaṃ：Spitting fire，a juggler＇s trick,13,1
1719,en,9,abbhutadhammo,abbhutadhammo,Abbhutadhammo,abbhutadhammo：Mysterious or supernatural phenomenon or condition,13,1
1741,en,9,abbhuto,abbhuto,Abbhuto,abbhuto：Mysterious； wonderful，portentous,7,1
1742,en,9,abbhuto,abbhuto,Abbhuto,abbhuto：The Marvellous，one of the nāṭyarasas； a gambler＇s stake,7,1
1808,en,9,abbocchinno,abbocchinno,Abbocchinno,abbocchinno：Unbroken,11,1
1884,en,9,abbudam,abbudaṃ,Abbudaṃ,abbudaṃ：One of the high numerals，10，000，000（to the 8th power），or 1 followed by fifty-six ciphers； a canker，stain,7,1
1962,en,9,abbuto,abbuto,Abbuto,abbuto：Undisciplined,6,1
1983,en,9,abha,ābhā,Ābhā,ābhā：Splendour，radiance，light,4,1
2030,en,9,abhabbata,abhabbatā,Abhabbatā,abhabbatā：Non-liability； inability，an impossibility,9,1
2050,en,9,abhabbo,abhabbo,Abhabbo,abhabbo：Not liable； unable，impossible,7,1
2118,en,9,abhakaro,ābhākaro,Ābhākaro,ābhākaro：The sun,8,1
2192,en,9,abharanam,ābharaṇaṃ,Ābharaṇaṃ,ābharaṇaṃ：Ornament，decoration,9,1
2242,en,9,abhasanam,abhāsanaṃ,Abhāsanaṃ,abhāsanaṃ：Silence,9,1
2310,en,9,abhassaro,ābhassaro,Ābhassaro,ābhassaro：Shining，radiant； the ābhassarā deva，or radiant gods are the inhabitants of one of the brahma heavens,9,1
2380,en,9,abhati,ābhāti,Ābhāti,ābhāti：To shine,6,1
2384,en,9,abhato,ābhato,Ābhato,ābhato：Brought，carried，conveyed,6,1
2620,en,9,abhavo,abhāvo,Abhāvo,abhāvo：Non-existence； absence,6,1
2621,en,9,abhavo,abhāvo,Abhāvo,abhāvo：Decrease，decay，misfortune,6,1
2647,en,9,abhaya,abhayā,Abhayā,abhayā：The plant terminalia citrina,6,1
2718,en,9,abhayam,abhayaṃ,Abhayaṃ,abhayaṃ：Safety； protection from danger,7,1
2800,en,9,abhayo,abhayo,Abhayo,abhayo：Fearless,6,1
2956,en,9,abhibhasati,abhibhāsati,Abhibhāsati,abhibhāsati：To speak，address,11,1
2959,en,9,abhibhasito,abhibhāsito,Abhibhāsito,abhibhāsito：Illumined,11,1
2986,en,9,abhibhavanam,abhibhavanaṃ,Abhibhavanaṃ,abhibhavanaṃ：Overcoming，vanquishing,12,1
3028,en,9,abhibhavati,abhibhavati,Abhibhavati,abhibhavati：To overcome； to master； to surpass,11,1
3054,en,9,abhibhavo,abhibhavo,Abhibhavo,abhibhavo：Being overcome，defeat,9,1
3079,en,9,abhibhayatanam,abhibhāyatanaṃ,Abhibhāyatanaṃ,abhibhāyatanaṃ：Place or region of the vanquisher,14,1
3099,en,9,abhibhu,abhibhū,Abhibhū,abhibhū：Overcoming，mastering，vanquishing，surpassing,7,1
3135,en,9,abhibhuto,abhibhūto,Abhibhūto,abhibhūto：Overcome，overpowered，subdued，vanquished,9,1
3204,en,9,abhiccha,abhicchā,Abhicchā,abhicchā：Desire，longing,8,1
3327,en,9,abhidhammam,abhidhammaṃ,Abhidhammaṃ,abhidhammaṃ：Higher doctrine，transcendental doctrine，higher teaching,11,1
3449,en,9,abhidhammiko,ābhidhammiko,Ābhidhammiko,ābhidhammiko：Connected with abhidhamma； versed in or studying the abhidhamma,12,1
3450,en,9,abhidhammo,abhidhammo,Abhidhammo,abhidhammo：Higher doctrine，transcendental doctrine，higher teaching,10,1
3468,en,9,abhidhanappadipika,abhidhānappadipikā,Abhidhānappadipikā,abhidhānappadipikā：This is the name of a well-known vocabulary of pali nouns，compiled on the model of amarakosha by Moggallāna the grammarian at the end of the 12th century,18,1
3489,en,9,abhidhareti,abhidhāreti,Abhidhāreti,abhidhāreti：To hold up，raise aloft,11,1
3493,en,9,abhidhatabbo,abhidhātabbo,Abhidhātabbo,abhidhātabbo：That ought to be declared or named,12,1
3566,en,9,abhidheyyo,abhidheyyo,Abhidheyyo,abhidheyyo：To be declared，pointed out，denoted，meant,10,1
