30,zh,1,-carin,-cārin,-cārin,-cārin：a. m. [cāra -in] 行ずる，実践する，行者. pl. nom. cārino，cārayo. asaṅga~，amgu~，brahma~.,6,1
46,zh,1,-era,-era,-era,-era：① 子，子孫.  =apacca.  cf. sāmaṇera.  ② 求望する.  =atthika.  cf. kaññera,4,1
66,zh,1,-gatin,-gatin,-gatin,-gatin：-gatika a. 趣の，至る，交友の,6,1
73,zh,1,-gulhaka,-gūḷhaka,-gūḷhaka,-gūḷhaka：gūḷha a. [gūhati guh の pp.，Sk. gūḍha，gūḍhaka] かくされたる，秘密の. -salākagāha秘密行籌,8,1
98,zh,1,-jatiya,-jātiya,-jātiya,-jātiya：-jātika a. 生の，種類の，類の,7,1
136,zh,1,-nu,-ñū,-ñū,-ñū：-ññū m.suffix［Sk. -jña.＜jñā］知れる，知者. kataññū，mattaññū，rattaññū，vedaññū，sabbaññū,3,1
176,zh,1,-ta,-tā,-tā,-tā：f.，-tva，-tta n.［抽象名词を作る接尾辞（suf.）］こと，性，状态（bhāva）の意味,3,1
193,zh,1,-ttha,-ṭṭha,-ṭṭha,-ṭṭha：-ṭha a. [＜tiṭṭhati sthā] 已站立的，在～的，存在存續的. kappaṭṭha 劫住（lasting a kappa），kūṭaṭṭha 直立著的，不動的（ immovable），gahaṭṭha 在家者（householder），dhammaṭṭha 法住，住法者,5,1
286,zh,1,abaddha,abaddha,Abaddha,abaddha：a. [a-baddha] 結ばれざる，流動の.-pitta流动胆汁,7,1
684,zh,1,abbahati,abbahati,Abbahati,abbahati，abbuhati  [Sk. ābṛhati] 引き抜く，抜き出す. imper. abbaha； opt. abbahe； aor. abbahī，abbuhi； ger. abbuyha，avyuyha； pp. abbūḷha； caus. abbāheti； ger. abbāhitvā； pp. abbūḷhita,8,10
708,zh,1,abbana,abbaṇa,Abbaṇa,abbaṇa：a.[a-vaṇa]伤のない,6,1
741,zh,1,abbha,abbha,Abbha,abbha：n.，abbhā f. [Sk. abhra] 雲，黑雲.abbhā mutto candimā雲を離れた月. -ghana 層雲. -mutta 雲を離れたる. -saṃvilāpa 雷鳴,5,1
976,zh,1,abbhanga,abbhaṅga,Abbhaṅga,abbhaṅga：n.= abbhañjana,8,1
1288,zh,1,abbhattha,abbhattha,Abbhattha,abbhattha：n. [abhi-attha ②] = attha ② abbhatthaṃ gacchati 滅没す,9,1
1306,zh,1,abbhavalahakadeva,abbhavalāhakadeva,Abbhavalāhakadeva,abbhavalāhakadeva：m.闇云天,17,1
1349,zh,1,abbhoharika,abbhohārika,Abbhohārika,abbhohārika：a.= abbohārika 異常なる,11,1
1470,zh,1,abbhudeti,abbhudeti,Abbhudeti,abbhudeti：[abhi-ud-eti] 昇る，出る. ppr. abbhudayaṃ,9,1
1583,zh,1,abbhulhesika,abbhūḷhesika,Abbhūḷhesika,abbhūḷhesika：a.柴篱を引き拔きし者.=abhūḷhesika,12,1
