id,book,par_num,level,class,title,text
NULL,p177,1,100,centered,," Namo tassa bhagavato arahato sammāsambuddhassa"
NULL,p177,2,1,nikaya,Abhidhammāvatāro,Abhidhammāvatāro
NULL,p177,3,2,chapter,Ganthārambhakathā,Ganthārambhakathā
NULL,p177,4,8,hangnum,1.,1.
NULL,p177,5,100,gatha1,," Anantakaruṇāpaññaṃ, tathāgatamanuttaraṃ;"
NULL,p177,6,100,gathalast,,"Vanditvā sirasā buddhaṃ, dhammaṃ sādhugaṇampi ca."
NULL,p177,7,8,hangnum,2.,2.
NULL,p177,8,100,gatha1,," Paṇḍukambalanāmāya, silāyātulavikkamo;"
NULL,p177,9,100,gathalast,,"Nisinno devarājassa, vimale sītale tale."
NULL,p177,10,8,hangnum,3.,3.
NULL,p177,11,100,gatha1,," Yaṃ devadevo devānaṃ, devadevehi pūjito;"
NULL,p177,12,100,gathalast,,"Desesi devalokasmiṃ, dhammaṃ devapurakkhato."
NULL,p177,13,8,hangnum,4.,4.
NULL,p177,14,100,gatha1,," Tatthāhaṃ  pāṭavatthāya, bhikkhūnaṃ piṭakuttame;"
NULL,p177,15,100,gathalast,,"Abhidhammāvatārantu, madhuraṃ mativaḍḍhanaṃ."
NULL,p177,16,8,hangnum,5.,5.
NULL,p177,17,100,gatha1,," Tāḷaṃ mohakavāṭassa, vighāṭanamanuttaraṃ;"
NULL,p177,18,100,gathalast,,"Bhikkhūnaṃ pavisantānaṃ, abhidhammamahāpuraṃ."
NULL,p177,19,8,hangnum,6.,6.
NULL,p177,20,100,gatha1,," Suduttaraṃ tarantānaṃ, abhidhammamahodadhiṃ;"
NULL,p177,21,100,gathalast,,"Suduttaraṃ tarantānaṃ, taraṃva makarākaraṃ."
NULL,p177,22,8,hangnum,7.,7.
NULL,p177,23,100,gatha1,," Ābhidhammikabhikkhūnaṃ, hatthasāramanuttaraṃ;"
NULL,p177,24,100,gathalast,,"Pavakkhāmi samāsena, taṃ suṇātha samāhitā."
NULL,p177,25,2,chapter,"1. Paṭhamo paricchedo","1. Paṭhamo paricchedo"
NULL,p177,26,4,subhead,Cittaniddeso,Cittaniddeso
NULL,p177,27,8,hangnum,8.,8.
NULL,p177,28,100,gatha1,," Cittaṃ  cetasikaṃ rūpaṃ, nibbānanti niruttaro;"
