id,book,par_num,level,class,title,text
NULL,p41,1,100,centered,," Namo tassa bhagavato arahato sammāsambuddhassa"
NULL,p41,2,100,nikaya,,Suttantapiṭaka
NULL,p41,3,1,book,"(saṅgayana-puccha vissajjanā) Saṃyuttanikāye",Saṃyuttanikāye
NULL,p41,4,2,chapter,Sagāthāvaggapāḷi,Sagāthāvaggapāḷi
NULL,p41,5,4,subhead,"Saṃgāyanassa pucchā vissajjanā","Saṃgāyanassa pucchā vissajjanā"
NULL,p41,6,100,bodytext,,"Pucchā – paṭhamamahāsaṃgītikāle  āvuso dhammasaṃgāhakā mahākassapādayo mahātheravarā porāṇasaṃgītikārā paṭhamaṃ vinayapiṭakaṃ saṃgāyitvā tadanantaraṃ suttantapiṭakaṃ saṃgāyantā dīghanikāyañca majjhimanikāyañca saṃgāyitvā tadanantaraṃ kiṃnāma pāvacanaṃ saṃgāyiṃsu."
NULL,p41,7,100,bodytext,,"Vissajjanā – paṭhamamahāsaṃgītikāle bhante dhammasaṃgāhakā mahākassapādayo porāṇatheravarā paṭhamaṃ vinayapiṭakaṃ saṃgāyitvā tadanantaraṃ suttantapiṭakaṃ saṃgāyantā dīghanikāyañca majjhimanikāyañca saṃgāyitvā tadanantaraṃ sattahi ca suttasahassehi sattahi ca suttasatehi dvāsaṭṭhiyā ca suttehi paṭimaṇḍitaṃ bhāṇavārasataparimāṇaṃ saṃyuttanikāyaṃ nāma pāvacanaṃ saṃgāyiṃsu."
NULL,p41,8,100,bodytext,,"Pucchā – saṃyuttanikāye  ca āvuso sagāthāvaggo nidānavaggo khandhavaggo saḷāyatanavaggo mahāvaggoti pañcasaṃyuttappakaraṇāni, tesu paṭhamaṃ kataraṃ saṃyuttappakaraṇaṃ te saṃgāyiṃsu."
NULL,p41,9,100,bodytext,,"Vissajjanā – pañcasu bhante saṃyuttappakaraṇesu paṭhamaṃ sagāthāvaggasaṃyuttappakaraṇaṃ saṃgāyiṃsu."
NULL,p41,10,100,bodytext,,"Pucchā – sagāthāvaggepi  āvuso devatāsaṃyuttādivasena ekādasasaṃyuttāni, tesu paṭhamaṃ kataraṃ saṃyuttaṃ te saṃgāyiṃsu."
NULL,p41,11,100,bodytext,,"Vissajjanā – ekādasasu bhante saṃyuttesu paṭhamaṃ devatāsaṃyuttaṃ saṃgāyiṃsu."
NULL,p41,12,100,bodytext,,"Pucchā – devatāsaṃyuttepi āvuso naḷavaggādayo aṭṭha vaggā, oghataraṇasuttādīni ca ekāsīti suttāni, tesu paṭhamaṃ kataraṃ vaggaṃ katarañca suttaṃ sagāyiṃsu."
NULL,p41,13,100,bodytext,,"Vissajjanā – aṭṭhasu bhante vaggesu paṭhamaṃ naḷavaggaṃ ekāsītiyā ca suttesu paṭhamaṃ oghataraṇasuttaṃ saṃgāyiṃsu."
NULL,p41,14,100,bodytext,,"Sādhu  sādhu āvuso, mayampi dāni tatoyeva paṭṭhāya saṃgītipubbaṅgamāni pucchanavissajjanakiccāni āvahituṃ samārabhāra."
NULL,p41,15,3,title,Devatāsaṃyutta,Devatāsaṃyutta
NULL,p41,16,4,subhead,Oghataraṇasutta,Oghataraṇasutta
NULL,p41,17,100,bodytext,,"Pucchā – tenāvuso bhagavatā jānatā passatā arahatā sammāsambuddhena oghataraṇasuttaṃ kattha kaṃ ārabbha kismiṃ vatthusmiṃ kathañca bhāsitaṃ."
NULL,p41,18,100,bodytext,,"Vissajjanā – sāvatthiyaṃ bhante aññataraṃ devataṃ ārabbha bhāsitaṃ, aññatarā bhante devatā abhikkantāya rattiyā abhikkantavaṇṇā kevalakappaṃ jetavanaṃ obhāsetvā yena bhagavā tenupasaṅkami, upasaṅkamitvā bhagavantaṃ abhivādetvā ekamantaṃ aṭṭhāsi, ekamantaṃ ṭhitā kho sā devatā bhagavantaṃ etadavoca ‘‘kathaṃ nu tvaṃ mārisa oghamatarī’’ti,"
NULL,p41,19,100,bodytext,,"Tasmiṃ  bhante vatthusmiṃ ‘‘apatiṭṭhaṃ khvāhaṃ āvuso anāyūhaṃ oghamatariṃ’’ti, evaṃ kho bhante bhagavatā bhāsitaṃ."
NULL,p41,20,4,subhead,Accentisutta,Accentisutta
NULL,p41,21,100,bodytext,,"Pucchā – accentisuttaṃ  panāvuso bhagavatā kattha kaṃ ārabbha kismiṃ vatthusmiṃ kathañca bhāsitaṃ."
NULL,p41,22,100,bodytext,,"Vissajjanā – sāvatthiyaṃ bhante aññataraṃ devataṃ ārabbha bhāsitaṃ. Aññatarā bhante devatā bhagavantaṃ etadavoca –"
NULL,p41,23,100,gatha1,,"‘‘Accenti kālā tarayanti rattiyo,"
NULL,p41,24,100,gatha2,,"Vayoguṇā anupubbaṃ jahanti,"
NULL,p41,25,100,gatha3,,"Etaṃ bhayaṃ maraṇe pekkhamāno,"
NULL,p41,26,100,gathalast,,"Puññāni kayirātha sukhāvahānī’’ti –"
NULL,p41,27,100,bodytext,,"Tasmiṃ bhante vatthusmiṃ –"
NULL,p41,28,100,gatha1,,"‘‘Accenti kālā tarayanti rattiyo,"
NULL,p41,29,100,gatha2,,"Vayoguṇā anupubbaṃ jahanti,"
NULL,p41,30,100,gatha3,,"Etaṃ bhayaṃ maraṇe pekkhamāno,"
NULL,p41,31,100,gathalast,,"Lokāmisaṃ pajahe santipekkho’’ti –"
NULL,p41,32,100,bodytext,,"Evaṃ kho bhante bhagavatā bhāsitaṃ."
NULL,p41,33,4,subhead,Sattisutta,Sattisutta
NULL,p41,34,100,bodytext,,"Pucchā – sattisuttaṃ  panāvuso bhagavatā kattha kaṃ ārabbha kismiṃ vatthusmiṃ kathañca bhāsitaṃ."
NULL,p41,35,100,bodytext,,"Vissajjanā – sāvatthiyaṃ bhante aññataraṃ devataṃ ārabbha bhāsitaṃ, aññatarā bhante devatā bhagavantaṃ etadavoca –"
NULL,p41,36,100,gatha1,,"‘‘Sattiyā viya omaṭṭho, ḍayhamānova matthake;"
NULL,p41,37,100,gathalast,,"Kāmarāgappahānāya, sato bhikkhu paribbaje’’ti –"
NULL,p41,38,100,bodytext,,"Tasmiṃ bhante vatthusmiṃ –"
NULL,p41,39,100,gatha1,,"Sattiyā  viya omaṭṭho ḍayhamānova matthake;"
NULL,p41,40,100,gathalast,,"Sakkāyadiṭṭhippahānāya, sato bhikkhu paribbajeti;"
NULL,p41,41,100,bodytext,,"Evaṃ kho bhante bhagavatā bhāsitaṃ."
NULL,p41,42,100,gatha1,,"Sattiyā viya omaṭṭho, ḍayhamānova matthake;"
NULL,p41,43,100,gathalast,,"Kāmarāgappahānāya, sato bhikkhu paribbaje –"
NULL,p41,44,100,gatha1,,"Sattiyā  viya omaṭṭho, ḍayhamānova matthake,"
NULL,p41,45,100,gathalast,,"Sakkāyadiṭṭhippamānāya, sato bhikkhu paribbaje –"
NULL,p41,46,4,subhead,Jaṭāsutta,Jaṭāsutta
NULL,p41,47,100,bodytext,,"Pucchā – jaṭāsuttaṃ panāvuso bhagavatā kattha kaṃ ārabbha kismiṃ vatthusmiṃ kathañca bhāsitaṃ."
NULL,p41,48,100,bodytext,,"Vissajjanā – sāvatthiyaṃ bhante aññataraṃ devataṃ ārabbha bhāsitaṃ, aññatarā bhante devatā bhavagantaṃ etadavoca –"
NULL,p41,49,100,gatha1,,"‘‘Anto jaṭā bahijaṭā, jaṭāya jaṭitā pajā;"
NULL,p41,50,100,gathalast,,"Taṃ taṃ gotama pucchāmi, ko imaṃ vijaṭaye jaṭa’’nti –"
NULL,p41,51,100,bodytext,,"Tasmiṃ bhante vatthusmiṃ –"
NULL,p41,52,100,gatha1,,"Sīle patiṭṭhāya naro sapañño, cittaṃ paññañca bhāvayaṃ;"
NULL,p41,53,100,gathalast,,"Ātāpī nipako bhikkhu, so imaṃ vijaṭaye jaṭaṃ."
NULL,p41,54,100,gatha1,,"Yesaṃ  rāgo ca doso ca, avijjā ca virājitā;"
NULL,p41,55,100,gathalast,,"Khīṇāsavā arahanto, tesaṃ vijaṭitā jaṭāti;"
NULL,p41,56,100,bodytext,,"Evamādinā bhante bhagavatā bhāsitaṃ."
NULL,p41,57,100,gatha1,,"Sīle  patiṭṭhāya naro sapañño, cittaṃ paññañca bhāvayaṃ;"
NULL,p41,58,100,gathalast,,"Ātāpī nipako bhikkhu, so imaṃ vijaṭaye jaṭaṃ –"
NULL,p41,59,100,gatha1,,"Yesaṃ rāgo ca doso ca, avijjā ca virājitā;"
NULL,p41,60,100,gathalast,,"Khīṇāsavā arahanto, tesaṃ vijaṭitā jaṭā–"
NULL,p41,61,100,gatha1,,"Yattha  nāmañca rūpañca, asesaṃ uparujjhati;"
NULL,p41,62,100,gathalast,,"Paṭighaṃ rūpasaññā ca, etthesā chijjate jaṭā."
NULL,p41,63,4,subhead,Accharāsutta,Accharāsutta
NULL,p41,64,100,bodytext,,"Pucchā – accharāsuttaṃ panāvuso bhagavatā kattha kaṃ ārabbha kismiṃ vatthusmiṃ kathañca bhāsitaṃ."
NULL,p41,65,100,bodytext,,"Vissajjanā – sāvatthiyaṃ bhante aññataraṃ devaputtaṃ ārabbha bhāsitaṃ. Aññataro bhante devaputto bhagavantaṃ etadavoca –"
NULL,p41,66,100,gatha1,,"‘‘Accharāgaṇasaṅghaṭṭhaṃ, pisāca gaṇasevitaṃ;"
NULL,p41,67,100,gathalast,,"Vanantaṃ mohanaṃ nāma, kathaṃ yātrā bhavissatī’’ti."
NULL,p41,68,100,bodytext,,"Tasmiṃ bhante vatthusmiṃ –"
NULL,p41,69,100,gatha1,,"‘‘Ujuko nāma so maggo, abhayā nāma sā disā,"
NULL,p41,70,100,gathalast,,"Ratho akūjano nāma, dhammacakkehi saṃyuto."
