id,book,par_num,level,class,title,text
NULL,p114,1,1,centered,"Jātaka-aṭṭhakathā(Pañcamo bhāgo 17-21)"," Namo tassa bhagavato arahato sammāsambuddhassa"
NULL,p114,2,2,chapter,"17. Cattālīsanipāto","17. Cattālīsanipāto"
NULL,p114,3,8,hangnum,,
NULL,p114,4,5,bodytext,"[521] 1. Tesakuṇajātakavaṇṇanā"," [521] 1. Tesakuṇajātakavaṇṇanā"
NULL,p114,5,100,bodytext,,"Vessantaraṃtaṃ pucchāmīti idaṃ satthā jetavane viharanto kosalarañño ovādavasena kathesi. Tañhi rājānaṃ dhammassavanatthāya āgataṃ satthā āmantetvā ‘‘mahārāja, raññā nāma dhammena rajjaṃ kāretabbaṃ, yasmiñhi samaye rājāno adhammikā honti, rājayuttāpi tasmiṃ samaye adhammikā hontī’’ti catukkanipāte (a. ni. 4.70) āgatasuttanayena ovaditvā agatigamane agatiagamane ca ādīnavañca ānisaṃsañca kathetvā ‘‘supinakūpamā kāmā’’tiādinā nayena kāmesu ādīnavaṃ vitthāretvā, ‘‘mahārāja, imesañhi sattānaṃ –"
NULL,p114,6,100,gatha1,,"‘Maccunā saṅgaro natthi, lañjaggāho na vijjati;"
NULL,p114,7,100,gathalast,,"Yuddhaṃ natthi jayo natthi, sabbe maccuparāyaṇā’."
NULL,p114,8,100,bodytext,,"Tesaṃ paralokaṃ gacchantānaṃ ṭhapetvā attanā kataṃ kalyāṇakammaṃ aññā patiṭṭhā nāma natthi. Evaṃ ittarapaccupaṭṭhānaṃ avassaṃ pahātabbaṃ, na yasaṃ nissāya pamādaṃ kātuṃ vaṭṭati, appamatteneva hutvā dhammena rajjaṃ kāretuṃ vaṭṭati. Porāṇakarājāno anuppannepi buddhe paṇḍitānaṃ ovāde ṭhatvā dhammena rajjaṃ kāretvā devanagaraṃ pūrayamānā gamiṃsū’’ti vatvā tena yācito atītaṃ āhari."
NULL,p114,9,100,bodytext,,"Atīte bārāṇasiyaṃ brahmadatto rajjaṃ kārento aputtako ahosi, patthentopi puttaṃ vā dhītaraṃ vā na labhi. So ekadivasaṃ mahantena parivārena uyyānaṃ gantvā divasabhāgaṃ uyyāne kīḷitvā maṅgalasālarukkhamūle  sayanaṃ attharāpetvā thokaṃ niddāyitvā pabuddho sālarukkhaṃ oloketvā tattha sakuṇakulāvakaṃ passi, saha dassanenevassa sineho uppajji. So ekaṃ purisaṃ pakkosāpetvā ‘‘imaṃ rukkhaṃ abhiruhitvā etasmiṃ kulāvake kassaci atthitaṃ vā natthitaṃ vā jānāhī’’ti āha. So ‘‘sādhu, devā’’ti vatvā abhiruhitvā tattha  tīṇi aṇḍakāni  disvā rañño ārocesi. Rājā ‘‘tena hi etesaṃ upari nāsavātaṃ mā vissajjesī’’ti vatvā ‘‘caṅkoṭake kappāsapicuṃ attharitvā tattheva tāni aṇḍakāni ṭhapetvā saṇikaṃ otarāhī’’ti otārāpetvā caṅkoṭakaṃ hatthena gahetvā ‘‘katarasakuṇaṇḍakāni nāmetānī’’ti amacce pucchi. Te ‘‘mayaṃ na jānāma, nesādā jānissantī’’ti vadiṃsu. Rājā nesāde pakkosāpetvā pucchi. Nesādā, ‘‘mahārāja, tesu ekaṃ ulūkaaṇḍaṃ, ekaṃ sālikāaṇḍaṃ, ekaṃ suvakaaṇḍa’’nti kathayiṃsu. Kiṃ pana ekasmiṃ kulāvake tiṇṇaṃ sakuṇikānaṃ aṇḍāni hontīti. Āma, deva, paripanthe asati sunikkhittāni na nassantīti. Rājā tussitvā ‘‘ime mama puttā bhavissantī’’ti tāni tīṇi aṇḍāni tayo amacce paṭicchāpetvā ‘‘ime mayhaṃ puttā bhavissanti, tumhe sādhukaṃ paṭijaggitvā aṇḍakosato nikkhantakāle mamāroceyyāthā’’ti āha. Te tāni sādhukaṃ rakkhiṃsu."
NULL,p114,10,100,bodytext,,"Tesu paṭhamaṃ ulūkaaṇḍaṃ bhijji. Amacco ekaṃ nesādaṃ pakkosāpetvā ‘‘tvaṃ itthibhāvaṃ vā purisabhāvaṃ vā jānāhī’’ti vatvā tena taṃ vīmaṃsitvā ‘‘puriso’’ti vutte rājānaṃ upasaṅkamitvā ‘‘putto te, deva, jāto’’ti āha. Rājā tuṭṭho tassa bahuṃ dhanaṃ datvā ‘‘puttakaṃ me sādhukaṃ paṭijagga, ‘vessantaro’ti cassa nāmaṃ karohī’’ti vatvā uyyojesi. So tathā akāsi. Tato katipāhaccayena sālikāaṇḍaṃ bhijji. Sopi amacco taṃ nesādena vīmaṃsāpetvā ‘‘itthī’’ti sutvā rañño santikaṃ gantvā ‘‘dhītā te, deva, jātā’’ti āha. Rājā tuṭṭho tassapi bahuṃ dhanaṃ datvā ‘‘dhītaraṃ  me sādhukaṃ paṭijagga, ‘kuṇḍalinī’ti cassā nāmaṃ karohī’’ti vatvā uyyojesi. Sopi tathā akāsi. Puna katipāhaccayena suvakaaṇḍaṃ bhijji. Sopi amacco nesādena taṃ vīmaṃsitvā ‘‘puriso’’ti vutte rañño santikaṃ gantvā ‘‘putto te, deva, jāto’’ti āha. Rājā tuṭṭho tassapi bahuṃ dhanaṃ datvā ‘‘puttassa me mahantena parivārena maṅgalaṃ katvā ‘jambuko’tissa nāmaṃ karohī’’ti vatvā uyyojesi. Sopi tathā akāsi. Te tayopi sakuṇā tiṇṇaṃ amaccānaṃ gehesu rājakumāraparihāreneva vaḍḍhanti. Rājā ‘‘mama putto, mama dhītā’’ti voharati. Athassa amaccā aññamaññaṃ avahasanti ‘‘passatha, bho, rañño  kiriyaṃ, tiracchānagatepi ‘putto me, dhītā me’ti vadanto vicaratī’’ti."
