id,book,par_num,level,class,title,text
NULL,p159,1,100,centered,," Namo tassa bhagavato arahato sammāsambuddhassa"
NULL,p159,2,100,nikaya,,Khuddakanikāye
NULL,p159,3,1,book,Suttanipātapāḷi,Suttanipātapāḷi
NULL,p159,4,2,chapter,"1. Uragavaggo","1. Uragavaggo"
NULL,p159,5,4,subhead,"1. Uragasuttaṃ","1. Uragasuttaṃ"
NULL,p159,6,8,hangnum,1.,1.
NULL,p159,7,100,gatha1,," Yo [yo ve (syā.)] uppatitaṃ vineti kodhaṃ, visaṭaṃ sappavisaṃva osadhehi [osadhebhi (ka.)];"
NULL,p159,8,100,gathalast,,"So bhikkhu jahāti orapāraṃ, urago jiṇṇamivattacaṃ [jiṇṇamiva tacaṃ (sī. syā. kaṃ. pī.), jiṇṇamivā tacaṃ (?)] purāṇaṃ."
NULL,p159,9,8,hangnum,2.,2.
NULL,p159,10,100,gatha1,," Yo rāgamudacchidā asesaṃ, bhisapupphaṃva saroruhaṃ [sareruhaṃ (ka.)] vigayha;"
NULL,p159,11,100,gathalast,,"So bhikkhu jahāti orapāraṃ, urago jiṇṇamivattacaṃ, purāṇaṃ."
NULL,p159,12,8,hangnum,3.,3.
NULL,p159,13,100,gatha1,," Yo  taṇhamudacchidā asesaṃ, saritaṃ sīghasaraṃ visosayitvā;"
NULL,p159,14,100,gathalast,,"So  bhikkhu jahāti orapāraṃ, urago jiṇṇamivattacaṃ purāṇaṃ."
NULL,p159,15,8,hangnum,4.,4.
NULL,p159,16,100,gatha1,," Yo  mānamudabbadhī asesaṃ, naḷasetuṃva sudubbalaṃ mahogho;"
NULL,p159,17,100,gathalast,,"So bhikkhu jahāti orapāraṃ, urago jiṇṇamivattacaṃ purāṇaṃ."
NULL,p159,18,8,hangnum,5.,5.
NULL,p159,19,100,gatha1,," Yo nājjhagamā bhavesu sāraṃ, vicinaṃ pupphamiva [pupphamiva (bahūsu)] udumbaresu;"
NULL,p159,20,100,gathalast,,"So bhikkhu jahāti orapāraṃ, urago jiṇṇamivattacaṃ purāṇaṃ."
NULL,p159,21,8,hangnum,6.,6.
NULL,p159,22,100,gatha1,," Yassantarato na santi kopā, itibhavābhavatañca [itibbhavābhavatañca (ka.)] vītivatto;"
