id,book,par_num,level,class,title,text
NULL,p195,1,100,centered,," Namo tassa bhagavato arahato sammāsambuddhassa"
NULL,p195,2,100,nikaya,,Saṃyuttanikāye
NULL,p195,3,1,book,(SN)Sagāthāvagga-ṭīkā,Sagāthāvaggaṭīkā
NULL,p195,4,2,chapter,Ganthārambhakathāvaṇṇanā,Ganthārambhakathāvaṇṇanā
NULL,p195,5,3,subsubhead,Ganthārambhakathāvaṇṇanā,Ganthārambhakathāvaṇṇanā
NULL,p195,6,100,bodytext,,"1. Saṃvaṇṇanārambhe  ratanattayavandanā saṃvaṇṇetabbassa dhammassa pabhavanissayavisuddhipaṭivedanatthaṃ, taṃ pana dhammasaṃvaṇṇanāsu viññūnaṃ bahumānuppādanatthaṃ, taṃ sammadeva tesaṃ uggahaṇadhāraṇādikkamaladdhabbāya sammāpaṭipattiyā sabbahitasukhanipphādanatthanti. Atha vā maṅgalabhāvato, sabbakiriyāsu pubbakiccabhāvato, paṇḍitehi samācaritabhāvato, āyatiṃ paresaṃ diṭṭhānugatiāpajjanato ca saṃvaṇṇanāyaṃ ratanattayapaṇāmakiriyāti. Atha vā ratanattayapaṇāmakaraṇaṃ pūjanīyapūjāpuññavisesanibbattanatthaṃ, taṃ attano yathāladdhasampattinimittakassa kammassa balānuppadānatthaṃ, antarā ca tassa asaṃkocāpanatthaṃ, tadubhayaṃ anantarāyena aṭṭhakathāya parisamāpanatthanti idameva ca payojanaṃ ācariyena idhādhippetaṃ. Tathā hi vakkhati ‘‘iti me pasannamatino…pe… tassānubhāvenā’’ti. Vatthuttayapūjā hi niratisayapuññakkhettasaṃbuddhiyā aparimeyyapabhāvo puññātisayoti bahuvidhantarāyepi lokasannivāse  antarāyanibandhanasakalasaṃkilesaviddhaṃsanāya pahoti, bhayādiupaddavañca nivāreti. Yathāha ‘‘pūjārahe pūjayato’’tiādi (dha. pa. 195; apa. thera 1.10.1), tathā ‘‘ye, bhikkhave, buddhe pasannā, agge te pasannā, agge kho pana pasannānaṃ aggo vipāko hotī’’tiādi (itivu. 90)."
NULL,p195,7,100,gatha1,,"‘‘Buddhoti  kittayantassa, kāye bhavati yā pīti;"
NULL,p195,8,100,gatha2,,"Varameva hi sā pīti, kasiṇenapi jambudīpassa;"
NULL,p195,9,100,gathalast,,"Dhammoti…pe…, saṅghoti…pe…, jambudīpassā’’ti. (dī. ni. aṭṭha. 1.6);"
NULL,p195,10,100,unindented,,"Tathā ‘‘yasmiṃ, mahānāma, samaye ariyasāvako tathāgataṃ anussarati, nevassa tasmiṃ samaye rāgapariyuṭṭhitaṃ cittaṃ hoti, na dosa…pe… na mohapariyuṭṭhitaṃ cittaṃ hotī’’tiādi (a. ni. 6.10; 11.11). ‘‘Araññe rukkhamūle vā…pe… bhayaṃ vā chambhitattaṃ vā lomahaṃso na hessatī’’ti (saṃ. ni. 1.249) ca."
NULL,p195,11,100,bodytext,,"Tattha yassa vatthuttayassa vandanaṃ kattukāmo, tassa guṇātisayayogasandassanatthaṃ ‘‘karuṇāsītalahadaya’’ntiādinā gāthattayamāha. Guṇātisayayogena hi vandanārahabhāvo, vandanārahe ca katā vandanā yathādhippetaṃ payojanaṃ sādhetīti. Tattha yassā desanāya saṃvaṇṇanaṃ kattukāmo, sā na vinayadesanā viya karuṇāppadhānā, nāpi abhidhammadesanā viya paññāppadhānā, atha kho karuṇāpaññāppadhānāti tadubhayappadhānameva tāva sammāsambuddhassa thomanaṃ kātuṃ tammūlakattā sesaratanānaṃ ‘‘karuṇāsītalahadaya’’ntiādi vuttaṃ. Tattha kiratīti karuṇā, paradukkhaṃ vikkhipati apanetīti attho. Atha vā kiṇātīti karuṇā, paradukkhe sati kāruṇikaṃ hiṃsati vibādhatīti attho. Paradukkhe sati sādhūnaṃ kampanaṃ hadayakhedaṃ karotīti vā karuṇā. Atha vā kamiti sukhaṃ, taṃ rundhatīti karuṇā. Esā hi paradukkhāpanayanakāmatālakkhaṇā attasukhanirapekkhatāya kāruṇikānaṃ sukhaṃ rundhati vibandhatīti attho. Karuṇāya sītalaṃ karuṇāsītalaṃ, karuṇāsītalaṃ hadayaṃ assāti karuṇāsītalahadayo, taṃ karuṇāsītalahadayaṃ."
NULL,p195,12,100,bodytext,,"Tattha kiñcāpi paresaṃ hitopasaṃhārasukhādiaparihānicchanasabhāvatāya, byāpādāratīnaṃ ujuvipaccanīkatāya ca sattasantānagatasantāpavicchedanākārapavattiyā mettāmuditānampi cittasītalabhāvakāraṇatā upalabbhati, tathāpi paradukkhāpanayanākārappavattiyā parūpatāpāsahanarasā avihiṃsābhūtā  karuṇāva visesena bhagavato cittassa cittapassaddhi viya sītibhāvanimittanti vuttaṃ ‘‘karuṇāsītalahadaya’’nti. Karuṇāmukhena vā mettāmuditānampi hadayasītalabhāvakāraṇatā vuttāti daṭṭhabbā."
NULL,p195,13,100,bodytext,,"Atha vā chaasādhāraṇañāṇavisesanibandhanabhūtā sātisayaṃ niravasesañca sabbaññutaññāṇaṃ viya savisayabyāpitāya mahākaruṇābhāvamupagatā karuṇāva bhagavato abhisayena hadayasītalabhāvahetūti āha ‘‘karuṇāsītalahadaya’’nti."
