id,book,par_num,level,class,title,text
NULL,p1,1,100,centered,," Namo tassa bhagavato arahato sammāsambuddhassa"
NULL,p1,2,1,book,Namakkārapāḷi,Namakkārapāḷi
NULL,p1,3,8,hangnum,1.,1.
NULL,p1,4,100,gatha1,," Sugataṃ  sugataṃ seṭṭhaṃ, kusalaṃkusalaṃ jahaṃ;"
NULL,p1,5,100,gathalast,,"Amataṃ amataṃ santaṃ, asamaṃ asamaṃ dadaṃ."
NULL,p1,6,100,gatha1,,"Saraṇaṃ saraṇaṃ lokaṃ, araṇaṃ araṇaṃ karaṃ;"
NULL,p1,7,100,gathalast,,"Abhayaṃ abhayaṃ ṭhānaṃ, nāyakaṃ nāyakaṃ name."
NULL,p1,8,8,hangnum,2.,2.
NULL,p1,9,100,gatha1,," Nayanasubhagakāyaṅgaṃ,"
NULL,p1,10,100,gatha2,,Madhuravarasaropetaṃ;
NULL,p1,11,100,gatha3,,"Amitaguṇagaṇādhāraṃ,"
NULL,p1,12,100,gathalast,,"Dasabalamatulaṃ vande."
NULL,p1,13,8,hangnum,3.,3.
NULL,p1,14,100,gatha1,," Yo buddho dhitimāññadhārako,"
NULL,p1,15,100,gatha2,,"Saṃsāre anubhosi kāyikaṃ;"
NULL,p1,16,100,gatha3,,"Dukkhaṃ cetasikañca lokato,"
NULL,p1,17,100,gathalast,,"Taṃ vande naradevamaṅgalaṃ."
NULL,p1,18,8,hangnum,4.,4.
NULL,p1,19,100,gatha1,," Bāttiṃsatilakkhaṇacitradehaṃ,"
NULL,p1,20,100,gatha2,,Dehajjutiniggatapajjalantaṃ;
NULL,p1,21,100,gatha3,,"Paññādhitisīlaguṇoghavindaṃ,"
NULL,p1,22,100,gathalast,,"Vande munimantimajātiyuttaṃ."
NULL,p1,23,8,hangnum,5.,5.
NULL,p1,24,100,gatha1,," Pātodayaṃ bāladivākaraṃva,"
NULL,p1,25,100,gatha2,,"Majjhe yatīnaṃ lalitaṃ sirīhi;"
NULL,p1,26,100,gatha3,,"Puṇṇindusaṅkāsamukhaṃ anejaṃ,"
NULL,p1,27,100,gathalast,,"Vandāmi sabbaññumahaṃ munindaṃ."
NULL,p1,28,8,hangnum,6.,6.
NULL,p1,29,100,gatha1,," Upetapuñño  varabodhimūle,"
NULL,p1,30,100,gatha2,,"Sasenamāraṃ sugato jinitvā;"
NULL,p1,31,100,gatha3,,"Abojjhi bodhiṃ aruṇodayamhi,"
NULL,p1,32,100,gathalast,,"Namāmi taṃ mārajinaṃ abhaṅgaṃ."
NULL,p1,33,8,hangnum,7.,7.
NULL,p1,34,100,gatha1,," Rāgādichedāmalañāṇakhaggaṃ,"
NULL,p1,35,100,gatha2,,Satīsamaññāphalakābhigāhaṃ;
NULL,p1,36,100,gatha3,,"Sīloghalaṅkāravibhūsitaṃ taṃ,"
NULL,p1,37,100,gathalast,,Namāmibhiññāvaramiddhupetaṃ.
NULL,p1,38,8,hangnum,8.,8.
NULL,p1,39,100,gatha1,," Dayālayaṃ sabbadhi dukkaraṃ karaṃ,"
NULL,p1,40,100,gatha2,,"Bhavaṇṇavātikkamamaggataṃ gataṃ;"
NULL,p1,41,100,gatha3,,"Tilokanāthaṃ susamāhitaṃ hitaṃ,"
NULL,p1,42,100,gathalast,,"Samantacakkhuṃ paṇamāmi taṃmitaṃ."
NULL,p1,43,8,hangnum,9.,9.
NULL,p1,44,100,gatha1,," Tahiṃ tahiṃ pāramisañcayaṃ cayaṃ,"
NULL,p1,45,100,gatha2,,"Gataṃ gataṃ sabbhi sukhappadaṃ padaṃ;"
NULL,p1,46,100,gatha3,,"Narānarānaṃ sukhasambhavaṃ bhavaṃ,"
NULL,p1,47,100,gathalast,,"Namānamānaṃ jinapuṅgavaṃ gavaṃ."
NULL,p1,48,8,hangnum,10.,10.
NULL,p1,49,100,gatha1,," Maggaṅganāvaṃ munidakkhanāviko,"
NULL,p1,50,100,gatha2,,"Īhāphiyaṃ ñāṇakarena gāhako;"
NULL,p1,51,100,gatha3,,"Āruyha yo tāya bahū bhavaṇṇavā,"
