id,book,par_num,level,class,title,text
NULL,p136,1,100,centered,," Namo tassa bhagavato arahato sammāsambuddhassa"
NULL,p136,2,100,nikaya,,Saṃyuttanikāye
NULL,p136,3,1,book,"(SN) Saḷāyatanavagga-aṭṭhakathā",Saḷāyatanavagga-aṭṭhakathā
NULL,p136,4,2,chapter,"1. Saḷāyatanasaṃyuttaṃ","1. Saḷāyatanasaṃyuttaṃ"
NULL,p136,5,3,title,"1. Aniccavaggo","1. Aniccavaggo"
NULL,p136,6,4,subhead,"1. Ajjhattāniccasuttavaṇṇanā","1. Ajjhattāniccasuttavaṇṇanā"
NULL,p136,7,100,bodytext,,"1. Saḷāyatanavaggassa  paṭhame cakkhunti dve cakkhūni – ñāṇacakkhu ceva maṃsacakkhu ca. Tattha ñāṇacakkhu pañcavidhaṃ – buddhacakkhu, dhammacakkhu, samantacakkhu, dibbacakkhu, paññācakkhūti. Tesu buddhacakkhu nāma āsayānusayañāṇañceva indriyaparopariyattañāṇañca, yaṃ – ‘‘buddhacakkhunā lokaṃ volokento’’ti (mahāva. 9; ma. ni. 1.283; 2.338) āgataṃ. Dhammacakkhu nāma heṭṭhimā tayo maggā tīṇi ca phalāni, yaṃ – ‘‘virajaṃ vītamalaṃ dhammacakkhuṃ udapādī’’ti (mahāva. 16; ma. ni. 2.395) āgataṃ. Samantacakkhu nāma sabbaññutaññāṇaṃ, yaṃ – ‘‘pāsādamāruyha samantacakkhū’’ti (mahāva. 8; ma. ni. 1.282; 2.338) āgataṃ. Dibbacakkhu nāma ālokapharaṇena uppannaṃ ñāṇaṃ, yaṃ – ‘‘dibbena cakkhunā visuddhenā’’ti (pārā. 13; ma. ni. 2.341) āgataṃ. Paññācakkhu nāma catusaccaparicchedakañāṇaṃ, yaṃ – ‘‘cakkhuṃ udapādī’’ti (sa. ni. 5.1081; mahāva. 15) āgataṃ."
NULL,p136,8,100,bodytext,,"Maṃsacakkhupi duvidhaṃ – sasambhāracakkhu, pasādacakkhūti. Tesu yvāyaṃ akkhikūpake akkhipaṭalehi parivārito maṃsapiṇḍo, yattha catasso dhātuyo vaṇṇagandharasojā sambhavo jīvitaṃ bhāvo cakkhupasādo kāyapasādoti saṅkhepato terasa sambhārā honti. Vitthārato pana catasso dhātuyo vaṇṇagandharasojā sambhavoti ime nava catusamuṭṭhānavasena chattiṃsa, jīvitaṃ bhāvo cakkhupasādo kāyapasādoti ime kammasamuṭṭhānā tāva cattāroti cattārīsa sambhārā honti. Idaṃ sasambhāracakkhu  nāma. Yaṃ panettha setamaṇḍalaparicchinnena kaṇhamaṇḍalena parivārite diṭṭhimaṇḍale sanniviṭṭhaṃ rūpadassanasamatthaṃ pasādamattaṃ, idaṃ pasādacakkhu nāma. Tassa tato paresañca sotādīnaṃ vitthārakathā visuddhimagge vuttāva."
NULL,p136,9,100,bodytext,,"Tattha yadidaṃ pasādacakkhu, taṃ gahetvā bhagavā – cakkhuṃ, bhikkhave, aniccantiādimāha. Tattha – ‘‘catūhi kāraṇehi aniccaṃ udayabbayavantatāyā’’tiādinā nayena vitthārakathā heṭṭhā pakāsitāyeva. Sotampi pasādasotameva adhippetaṃ, tathā ghānajivhākāyā. Manoti tebhūmakasammasanacāracittaṃ. Iti idaṃ suttaṃ chasu ajjhattikāyatanesu tīṇi lakkhaṇāni dassetvā kathite bujjhanakānaṃ ajjhāsayena vuttaṃ."
NULL,p136,10,4,subhead,"2-3. Ajjhattadukkhasuttādivaṇṇanā","2-3. Ajjhattadukkhasuttādivaṇṇanā"
NULL,p136,11,100,bodytext,,"2-3. Dutiyaṃ dve lakkhaṇāni, tatiyaṃ ekalakkhaṇaṃ dassetvā kathite bujjhanakānaṃ ajjhāsayena vuttaṃ. Sesāni pana tehi sallakkhitāni vā ettakeneva vā sallakkhessantīti."
NULL,p136,12,4,subhead,"4-6. Bāhirāniccasuttādivaṇṇanā","4-6. Bāhirāniccasuttādivaṇṇanā"
NULL,p136,13,100,bodytext,,"4-6. Catutthe rūpagandharasaphoṭṭhabbā catusamuṭṭhānā, saddo dvisamuṭṭhāno, dhammāti tebhūmakadhammārammaṇaṃ. Idampi bāhiresu chasu āyatanesu tilakkhaṇaṃ dassetvā kathite bujjhanakānaṃ vasena vuttaṃ. Pañcame chaṭṭhe ca dutiyatatiyesu vuttasadisova nayo."
NULL,p136,14,4,subhead,"7-12. Ajjhattāniccātītānāgatasuttādivaṇṇanā","7-12. Ajjhattāniccātītānāgatasuttādivaṇṇanā"
NULL,p136,15,100,bodytext,,"7-12. Sattamādīni  atītānāgatesu cakkhādīsu aniccalakkhaṇādīni sallakkhetvā paccuppannesu balavagāhena kilamantānaṃ vasena vuttāni. Sesaṃ sabbattha heṭṭhā vuttanayamevāti."
NULL,p136,16,100,centered,,"Aniccavaggo paṭhamo."
NULL,p136,17,3,title,"2. Yamakavaggo","2. Yamakavaggo"
NULL,p136,18,4,subhead,"1-4. Paṭhamapubbesambodhasuttādivaṇṇanā","1-4. Paṭhamapubbesambodhasuttādivaṇṇanā"
NULL,p136,19,100,bodytext,,"13-16. Yamakavaggassa  paṭhamadutiyesu ajjhattikānanti ajjhattajjhattavasena ajjhattikānaṃ. So pana nesaṃ ajjhattikabhāvo chandarāgassa adhimattabalavatāya veditabbo. Manussānañhi antogharaṃ viya cha ajjhattikāyatanāni, gharūpacāraṃ viya cha bāhirāyatanāni. Yathā nesaṃ puttadāradhanadhaññapuṇṇe antoghare chandarāgo adhimattabalavā hoti, tattha kassaci pavisituṃ na denti, appamattena bhājanasaddamattenāpi ‘‘kiṃ eta’’nti? Vattāro bhavanti. Evamevaṃ chasu ajjhattikesu āyatanesu adhimattabalavachandarāgoti. Iti imāya chandarāgabalavatāya tāni ‘‘ajjhattikānī’’ti vuttāni. Gharūpacāre pana no tathā balavā hoti, tattha carante manussepi catuppadānipi na sahasā nivārenti. Kiñcāpi na nivārenti, anicchantā pana pasupacchimattampi gahituṃ na denti. Iti nesaṃ tattha na adhimattabalavachandarāgo hoti. Rūpādīsupi tatheva na adhimattabalavachandarāgo, tasmā tāni ‘‘bāhirānī’’ti vuttāni. Vitthārato  pana ajjhattikabāhirakathā visuddhimagge vuttāva. Sesaṃ dvīsupi suttesu heṭṭhā vuttanayameva. Tathā tatiyacatutthesu."
NULL,p136,20,4,subhead,"5-6. Paṭhamanoceassādasuttādivaṇṇanā","5-6. Paṭhamanoceassādasuttādivaṇṇanā"
NULL,p136,21,100,bodytext,,"17-18. Pañcame nissaṭāti nikkhantā. Visaññuttāti nosaṃyuttā. Vippamuttāti no adhimuttā vimariyādīkatena cetasāti nimmariyādīkatena cetasā. Yañhi kilesajātaṃ vā vaṭṭaṃ vā appahīnaṃ hoti, tena  sekhānaṃ cittaṃ samariyādīkataṃ nāma. Yaṃ pahīnaṃ, tena vimariyādīkataṃ. Idha pana sabbaso kilesānañceva vaṭṭassa ca pahīnattā vimariyādīkatena  kilesavaṭṭamariyādaṃ atikkantena cittena vihariṃsūti attho. Chaṭṭhepi eseva nayo. Chasupi panetesu suttesu catusaccameva kathitanti veditabbaṃ."
NULL,p136,22,4,subhead,"7-10. Paṭhamābhinandasuttādivaṇṇanā","7-10. Paṭhamābhinandasuttādivaṇṇanā"
NULL,p136,23,100,bodytext,,"19-22. Sattamādīsu catūsu vaṭṭavivaṭṭameva kathitaṃ. Anupubbakathā pana nesaṃ heṭṭhā vuttanayeneva veditabbāti."
NULL,p136,24,100,centered,,"Yamakavaggo dutiyo."
NULL,p136,25,3,title,"3. Sabbavaggo","3. Sabbavaggo"
NULL,p136,26,4,subhead,"1. Sabbasuttavaṇṇanā","1. Sabbasuttavaṇṇanā"
NULL,p136,27,100,bodytext,,"23. Sabbavaggassa paṭhame sabbaṃ vo, bhikkhaveti sabbaṃ nāma catubbidhaṃ – sabbasabbaṃ, āyatanasabbaṃ, sakkāyasabbaṃ, padesasabbanti. Tattha –"
NULL,p136,28,100,gatha1,,"‘‘Na tassa addiṭṭhamidhaatthi kiñci,"
NULL,p136,29,100,gatha2,,"Atho aviññātamajānitabbaṃ;"
NULL,p136,30,100,gatha3,,"Sabbaṃ  abhiññāsi yadatthi neyyaṃ,"
