id,book,par_num,level,class,title,text
NULL,p182,1,100,centered,," Namo tassa bhagavato arahato sammāsambuddhassa"
NULL,p182,2,100,nikaya,,Aṅguttaranikāye
NULL,p182,3,1,book,Dukanipāta-ṭīkā,Dukanipāta-ṭīkā
NULL,p182,4,100,title,1. Paṭhamapaṇṇāsakaṃ,1. Paṭhamapaṇṇāsakaṃ
NULL,p182,5,2,chapter,1. Kammakāraṇavaggo,1. Kammakāraṇavaggo
NULL,p182,6,4,subhead,1. Vajjasuttavaṇṇanā,1. Vajjasuttavaṇṇanā
NULL,p182,7,100,bodytext,,"1. Dukanipātassa  paṭhame pahārasādhanatthanti daṇḍappahārassa sukhasiddhi-atthaṃ. Kañjito nibbattaṃ kañjiyaṃ, āranālaṃ, yaṃ bilaṅgantipi vuccati, taṃ yattha siñcati, sā kañjiyaukkhalikā bilaṅgathālikā, taṃsadisaṃ kāraṇaṃ bilaṅgathālikaṃ. Sīsakaṭāhaṃ uppāṭetvāti ayoguḷappavesappamāṇaṃ chiddaṃ katvā. Saṅkhamuṇḍakammakāraṇanti saṅkhaṃ viya muṇḍakaraṇaṃ kammakāraṇaṃ. Rāhumukhakammakāraṇanti rāhumukhagatasūriyasadisakammakāraṇaṃ."
NULL,p182,8,100,bodytext,,"Jotimālikanti  jotimālavantaṃ kammakāraṇaṃ. Hatthapajjotikanti hatthassa pajjotanakammakāraṇaṃ. Erakavattakammakāraṇanti erakavattasadise sarīrato cammavatte uppāṭanakammakāraṇaṃ. Cīrakavāsikakammakāraṇanti sarīrato uppāṭitavattacīrakehi nivāsāpanakammakāraṇaṃ. Taṃ karontā yathā gīvato paṭṭhāya vaddhe kantitvā kaṭiyaṃ ṭhapenti, evaṃ gopphakato paṭṭhāya kantitvāpi kaṭiyameva ṭhapenti. Aṭṭhakathāyaṃ pana  ‘‘kaṭito paṭṭhāya kantitvā gopphakesu ṭhapentī’’ti vuttaṃ. Eṇeyyakakammakāraṇanti eṇimigasadisakammakāraṇaṃ. Ayavalayāni datvāti ayavalayāni paṭimuñcitvā. Ayasūlāni koṭṭentīti kapparajaṇṇukakoṭīsu ayasūlāni pavesenti. Tanti taṃ tathākatakammakāraṇaṃ sattaṃ."
NULL,p182,9,100,bodytext,,"Baḷisamaṃsikanti balisehi maṃsuppāṭanakammakāraṇaṃ. Kahāpaṇikanti kahāpaṇamattaso chindanakammakāraṇaṃ. Koṭṭentīti chindanti. Khārāpatacchikanti tacchetvā khārāpasiñcanakammakāraṇaṃ. Palighaparivattikanti palighassa viya parivattanakammakāraṇaṃ. Ekābaddhaṃ karonti ayasūlassa koṭṭanena. Palālapīṭhakanti palālapīṭhassa viya sarīrassa saṃvellanakammakāraṇaṃ. Kāraṇikāti ghātanakārakā. Palālavaṭṭiṃ viya katvāti yathā palālapīṭhaṃ karontā palālaṃ vaṭṭiṃ katvā saṃvellanavasena puna veṭhenti, evaṃ karontīti attho. Chātakasunakhehīti khuddakehi koleyyakasunakhehi. Te hi balavantā javayogā sūrā ca honti. Sahassabhaṇḍikanti sahassatthavikaṃ."
NULL,p182,10,100,bodytext,,Yāhanti yaṃ ahaṃ. Yanti ca kāraṇavacanaṃ. Tenāha ‘‘yena aha’’nti. Chinnamūlaketi taṇhāmūlassa ucchinnattā sañchinnamūlake.
