id,book,par_num,level,class,title,text
NULL,p16,1,100,centered,," Namo tassa bhagavato arahato sammāsambuddhassa"
NULL,p16,2,1,book,"Saddanītippakaraṇaṃ (dhātumālā)",Saddanītippakaraṇaṃ
NULL,p16,3,3,title,Dhātumālā,Dhātumālā
NULL,p16,4,2,chapter,"15. Saravaggapañcakantika suddhassaradhātu","15. Saravaggapañcakantika suddhassaradhātu"
NULL,p16,5,100,gatha1,,"Ito  paraṃ tu sarato, kakārantādibhedato;"
NULL,p16,6,100,gathalast,,"Dhātuyo dhātunipphanna-rūpāni vividhāni ca."
NULL,p16,7,100,gatha1,,"Sāṭṭhakathe piṭakamhi, jinapāṭhe yathābalaṃ;"
NULL,p16,8,100,gathalast,,"Nayaṃ upaparikkhitvā, samāsena kathessa’haṃ."
NULL,p16,9,100,bodytext,,"I gatiyaṃ. Yesaṃ dhātūnaṃ gatiattho, buddhipi tesaṃ attho. Pavattipāpuṇānipi. Tatra gamanaṃ duvidhaṃ kāyagamanaṃ ñāṇagamanañca. Tesu kāyagamanaṃ nāma iriyāpathagamanaṃ, ñāṇagamanaṃ nāma ñāṇuppatti, tasmā payogānurūpena ‘‘gacchatī’’ti padassa ‘‘jānātī’’tipi attho bhavati, ‘‘pavattatī’’tipi attho bhavati, ‘‘pāpuṇātī’’tipi attho bhavati, iriyāpathagamanena gacchatītipi attho bhavati, ñāṇagamanena gacchatītipi attho bhavati. Tathā hi ‘‘sīghaṃ gacchatī’’tiādīsu iriyāpathagamanaṃ ‘‘gamana’’nti vuccati. Sundaraṃ nibbānaṃ gato. ‘‘Gatimā’’tiādīsu  pana ñāṇagamanaṃ. Evaṃ sabbesampi gatyatthānaṃ dhātūnaṃ yathāpayogaṃ attho gahetabbo."
NULL,p16,10,100,bodytext,,"Tassimāni rūpāni bhavanti – iti, eti, udeti. Kārite ‘‘udāyatī’’ti rūpaṃ bhavati. Uṭṭhāpetīti hi attho, dukāro āgamo. Upeti, samupeti, veti, apeti, aveti, anveti, sameti, abhisameti, samayo, abhisamayo, īdi, udi, ekodi, paṇḍito, ito, udito, upeto, samupeto, anvito, apeto, sameto, etabbo, paccetabbo, paṭiyamāno, paṭicco, ento, adhippeto, adhippāyo, paccayo, aññānipi yojetabbāni. ‘‘Itā, ita’’ntiādinā yathārahaṃ itthinapuṃsakavasenapi. Paccetuṃ, upetuṃ, samupetuṃ, anvetuṃ, sametuṃ, abhisametuṃ, icca, paṭicca, samecca, abhisamecca, apecca, upecca, paṭimukhaṃ itvā, itvāna, upetvā, upetvāna, upetuna, aññānipi buddhavacanānurūpato yojetabbāni."
NULL,p16,11,100,gatha1,,"Itiiti kriyāsaddo, suttantesu na dissati;"
NULL,p16,12,100,gathalast,,"Idamettha na vattabbaṃ, dassanāyeva me ruto."
NULL,p16,13,100,gatha1,,"‘‘Itāyaṃ kodharūpena’’, iti pāḷi hi dissati;"
NULL,p16,14,100,gathalast,,"Aṅguttaranikāyamhi, munināhacca bhāsitā;"
NULL,p16,15,100,bodytext,,"Vuttañhetaṃ bhagavatā aṅguttaranikāye kodhaṃ nindantena –"
NULL,p16,16,100,gatha1,,"‘‘Itāyaṃ kodharūpena, maccuveso guhāsayo;"
NULL,p16,17,100,gathalast,,"Taṃ damena samucchinde, paññāvīriyena diṭṭhiyā’’ti."
NULL,p16,18,100,bodytext,,"Tatra itāyanti iti ayanti chedo. Itiiti ca gacchati pavattatīti attho. Ayaṃ panettha suttapadattho – yo  doso loke ‘‘kodho’’ti lokiyamahājanena vuccati, nāyaṃ atthato kodhoti vattabbo. Kinti pana vattabbo, eso hi sarīrasaṅkhātaguhāsayo maccurājā eva kodhavasena pamaddanto sattasantāne gacchatīti vattabbo. Taṃ evarūpaṃ ‘‘maccurājā’’ti vattabbaṃ bahuno janassa anatthakaraṃ kodhaṃ hitakāmo damena paññāya vīriyena diṭṭhiyā ca chindeyyāti."
