id,book,par_num,level,class,title,text
NULL,p153,1,100,centered,," Namo tassa bhagavato arahato sammāsambuddhassa"
NULL,p153,2,100,nikaya,,Khuddakanikāye
NULL,p153,3,1,book,Nettippakaraṇapāḷi,Nettippakaraṇapāḷi
NULL,p153,4,2,chapter,"1. Saṅgahavāro","1. Saṅgahavāro"
NULL,p153,5,100,gatha1,,"Yaṃ  loko pūjayate, salokapālo sadā namassati ca;"
NULL,p153,6,100,gathalast,,"Tasseta sāsanavaraṃ, vidūhi ñeyyaṃ naravarassa."
NULL,p153,7,100,gatha1,,"Dvādasa padāni suttaṃ, taṃ sabbaṃ byañjanañca attho ca;"
NULL,p153,8,100,gathalast,,"Taṃ viññeyyaṃ ubhayaṃ, ko attho byañjanaṃ katamaṃ."
NULL,p153,9,100,gatha1,,"Soḷasahārā netti [nettī (ka.)], pañcanayā sāsanassa pariyeṭṭhi;"
NULL,p153,10,100,gathalast,,"Aṭṭhārasamūlapadā, mahakaccānena [mahākaccānena (sī.)] niddiṭṭhā."
NULL,p153,11,100,gatha1,,"Hārā  byañjanavicayo, suttassa nayā tayo ca suttattho;"
NULL,p153,12,100,gathalast,,"Ubhayaṃ pariggahītaṃ, vuccati suttaṃ yathāsuttaṃ."
NULL,p153,13,100,gatha1,,"Yā ceva desanā yañca, desitaṃ ubhayameva viññeyyaṃ;"
NULL,p153,14,100,gathalast,,"Tatrāyamānupubbī, navavidhasuttantapariyeṭṭhīti."
NULL,p153,15,100,centered,,Saṅgahavāro.
NULL,p153,16,2,chapter,"2. Uddesavāro","2. Uddesavāro"
NULL,p153,17,100,bodytext,,"1. Tattha katame soḷasa hārā? Desanā vicayo yutti padaṭṭhāno lakkhaṇo catubyūho āvaṭṭo vibhatti parivattano vevacano paññatti  otaraṇo sodhano adhiṭṭhāno parikkhāro samāropano iti."
NULL,p153,18,4,subhead,Tassānugīti,Tassānugīti
NULL,p153,19,100,gatha1,,"Desanā  vicayo yutti, padaṭṭhāno ca lakkhaṇo;"
NULL,p153,20,100,gathalast,,"Catubyūho ca āvaṭṭo, vibhatti parivattano."
NULL,p153,21,100,gatha1,,"Vevacano ca paññatti, otaraṇo ca sodhano;"
NULL,p153,22,100,gathalast,,"Adhiṭṭhāno parikkhāro, samāropano soḷaso [soḷasa (sī.)]."
NULL,p153,23,100,gatha1,,"Ete soḷasa hārā, pakittitā atthato asaṃkiṇṇā;"
NULL,p153,24,100,gathalast,,"Etesañceva bhavati, vitthāratayā nayavibhattīti."
NULL,p153,25,100,bodytext,,"2. Tattha katame pañca nayā? Nandiyāvaṭṭo tipukkhalo sīhavikkīḷito disālocano aṅkuso iti."
NULL,p153,26,4,subhead,Tassānugīti,Tassānugīti
NULL,p153,27,100,gatha1,,"Paṭhamo nandiyāvaṭṭo, dutiyo ca tipukkhalo;"
NULL,p153,28,100,gathalast,,"Sīhavikkīḷito nāma, tatiyo nayalañjako [nayalañchako (sī.)]."
NULL,p153,29,100,gatha1,,"Disālocanamāhaṃsu, catutthaṃ nayamuttamaṃ;"
NULL,p153,30,100,gathalast,,"Pañcamo aṅkuso nāma, sabbe pañca nayā gatāti."
NULL,p153,31,100,bodytext,,"3. Tattha katamāni aṭṭhārasa mūlapadāni? Nava padāni kusalāni nava padāni akusalāni. Tattha katamāni nava padāni akusalāni, taṇhā avijjā lobho doso moho subhasaññā sukhasaññā niccasaññā attasaññāti, imāni nava padāni akusalāni, yattha sabbo akusalapakkho saṅgahaṃ samosaraṇaṃ gacchati."
NULL,p153,32,100,bodytext,,"Tattha katamāni nava padāni kusalāni? Samatho vipassanā alobho adoso amoho asubhasaññā dukkhasaññā aniccasaññā anattasaññāti, imāni nava padāni kusalāni, yattha sabbo kusalapakkho saṅgahaṃ samosaraṇaṃ gacchati."
NULL,p153,33,4,subhead,"Tatridaṃ uddānaṃ","Tatridaṃ uddānaṃ"
NULL,p153,34,100,gatha1,,"Taṇhā  ca avijjāpi ca, lobho doso tatheva moho ca;"
NULL,p153,35,100,gathalast,,"Caturo ca vipallāsā, kilesabhūmī nava padāni."
NULL,p153,36,100,gatha1,,"Samatho  ca vipassanā ca, kusalāni ca yāni tīṇi mūlāni;"
NULL,p153,37,100,gathalast,,"Caturo satipaṭṭhānā, indriyabhūmī nava padāni."
NULL,p153,38,100,gatha1,,"Navahi ca padehi kusalā, navahi ca yujjanti akusalapakkhā;"
NULL,p153,39,100,gathalast,,"Ete kho mūlapadā, bhavanti aṭṭhārasa padānīti."
NULL,p153,40,100,centered,,Uddesavāro.
NULL,p153,41,2,chapter,"3. Niddesavāro","3. Niddesavāro"
NULL,p153,42,100,bodytext,,"4. Tattha saṅkhepato netti kittitā."
NULL,p153,43,4,subhead,Hārasaṅkhepo,Hārasaṅkhepo
NULL,p153,44,8,hangnum,1.,1.
NULL,p153,45,100,gatha1,," Assādādīnavatā, nissaraṇampi ca phalaṃ upāyo ca;"
NULL,p153,46,100,gathalast,,"Āṇattī ca bhagavato, yogīnaṃ desanāhāro."
NULL,p153,47,8,hangnum,2.,2.
NULL,p153,48,100,gatha1,," Yaṃ pucchitañca vissajjitañca, suttassa yā ca anugīti;"
NULL,p153,49,100,gathalast,,"Suttassa yo pavicayo, hāro vicayoti niddiṭṭho."
NULL,p153,50,8,hangnum,3.,3.
NULL,p153,51,100,gatha1,," Sabbesaṃ hārānaṃ, yā bhūmī yo ca gocaro tesaṃ;"
NULL,p153,52,100,gathalast,,"Yuttāyuttaparikkhā, hāro yuttīti niddiṭṭho."
NULL,p153,53,8,hangnum,4.,4.
NULL,p153,54,100,gatha1,," Dhammaṃ deseti jino, tassa ca dhammassa yaṃ padaṭṭhānaṃ;"
NULL,p153,55,100,gathalast,,"Iti yāva sabbadhammā, eso hāro padaṭṭhāno."
NULL,p153,56,8,hangnum,5.,5.
NULL,p153,57,100,gatha1,," Vuttamhi ekadhamme, ye dhammā ekalakkhaṇā keci;"
NULL,p153,58,100,gathalast,,"Vuttā bhavanti sabbe, so hāro lakkhaṇo nāma."
NULL,p153,59,8,hangnum,6.,6.
NULL,p153,60,100,gatha1,," Neruttamadhippāyo, byañjanamatha desanānidānañca;"
NULL,p153,61,100,gathalast,,"Pubbāparānusandhī, eso hāro catubyūho."
NULL,p153,62,8,hangnum,7.,7.
NULL,p153,63,100,gatha1,," Ekamhi padaṭṭhāne, pariyesati sesakaṃ padaṭṭhānaṃ;"
