id,book,par_num,level,class,title,text
NULL,p21,1,100,centered,,"Namo tassa bhagavato arahato sammāsambuddhassa"
NULL,p21,2,1,book,Abhidhānappadīpikā,Abhidhānappadīpikā
NULL,p21,3,4,subhead,Buddhappaṇāmo,Buddhappaṇāmo
NULL,p21,4,8,hangnum,1.,1.
NULL,p21,5,100,gatha1,," Tathāgato  yo karuṇākaro karo,"
NULL,p21,6,100,gatha2,,"Payāta’mosajja sukhappadaṃ padaṃ;"
NULL,p21,7,100,gatha3,,"Akā paratthaṃ kalisambhave bhave,"
NULL,p21,8,100,gathalast,,"Namāmi taṃ kevaladukkaraṃ karaṃ."
NULL,p21,9,4,subhead,Dhammappaṇāmo,Dhammappaṇāmo
NULL,p21,10,8,hangnum,2.,2.
NULL,p21,11,100,gatha1,," Apūjayuṃ yaṃ munikuñjarā jarā,"
NULL,p21,12,100,gatha2,,"Rujādimuttā yahimuttare tare;"
NULL,p21,13,100,gatha3,,"Ṭhitā tivaṭṭambunidhiṃ narānarā,"
NULL,p21,14,100,gathalast,,"Tariṃsu taṃ dhammamaghappahaṃ pahaṃ."
NULL,p21,15,4,subhead,Saṅghappaṇāmo,Saṅghappaṇāmo
NULL,p21,16,8,hangnum,3.,3.
NULL,p21,17,100,gatha1,," Gataṃ munindo’rasasūnutaṃ nutaṃ,"
NULL,p21,18,100,gatha2,,"Supuññakhettaṃ bhuvane sutaṃ sutaṃ;"
NULL,p21,19,100,gatha3,,"Gaṇampi pāṇīkatasaṃvaraṃ varaṃ,"
NULL,p21,20,100,gathalast,,"Sadā guṇoghena nirantara’ntaraṃ."
NULL,p21,21,4,subhead,Paṭiññā,Paṭiññā
NULL,p21,22,8,hangnum,4.,4.
NULL,p21,23,100,gatha1,," Nāmaliṅgesu kosalla, matthanicchayakāraṇaṃ;"
NULL,p21,24,100,gathalast,,"Yato mahabbalaṃ buddha, vacane pāṭavatthinaṃ."
NULL,p21,25,8,hangnum,5.,5.
