id,book,par_num,level,class,title,text
NULL,p58,1,1,chapter,"Jinacaritaya ","Jinacaritaya "
NULL,p58,2,100,centered,,"Namo tassa bhagavato arahato sammāsambuddhassa"
NULL,p58,3,8,hangnum,1.,1.
NULL,p58,4,100,gatha1,," Uttamaṃ uttamaṅgena namassitvā mahesino;"
NULL,p58,5,100,gathalast,,"Nibbāṇamadhudaṃ pādapaṅkajaṃ sajjanālinaṃ."
NULL,p58,6,8,hangnum,2.,2.
NULL,p58,7,100,gatha1,," Mahāmohatamaṃ loke dhaṃsentaṃ dhammabhākaraṃ;"
NULL,p58,8,100,gathalast,,"Pātubhūtaṃ mahātejaṃ dhammarājodayācale."
NULL,p58,9,8,hangnum,3.,3.
NULL,p58,10,100,gatha1,," Jantucittasare jātaṃ pasādakumudaṃ sadā;"
NULL,p58,11,100,gathalast,,"Bodhentaṃ saṅghavandañca silorukiraṇujjalaṃ."
NULL,p58,12,8,hangnum,4.,4.
NULL,p58,13,100,gatha1,," Tahiṃ, tahiṃ suvitthiṇṇaṃ jinassa caritaṃ hitaṃ;"
NULL,p58,14,100,gathalast,,"Pavakkhāmi samāsena sadā’nussaraṇatthiko."
NULL,p58,15,8,hangnum,5.,5.
NULL,p58,16,100,gatha1,," Paṇitaṃ taṃ sarantānaṃ dullabhampi sivaṃpadaṃ;"
NULL,p58,17,100,gathalast,,"Adullabhaṃ bhave bhogapaṭilābhamhi kā kathā?"
NULL,p58,18,8,hangnum,6.,6.
NULL,p58,19,100,gatha1,," Tasmā taṃ bhaññamānaṃ me cittavuttapadakkamaṃ;"
NULL,p58,20,100,gathalast,,"Sundaraṃ madhuraṃ suddhaṃ sotusotarasāyanaṃ."
NULL,p58,21,8,hangnum,7.,7.
NULL,p58,22,100,gatha1,," Sotahatthapuṭā sammā gahetvāna nirantaraṃ;"
NULL,p58,23,100,gathalast,,"Ajarāmarami’cchantā sādhavo paribhuñjatha."
NULL,p58,24,8,hangnum,8.,8.
NULL,p58,25,100,gatha1,," Kappasatasahassassa catunnaṃ cā’pi matthake;"
NULL,p58,26,100,gathalast,,"Asaṅkheyyānamā’vāsaṃ sabbadā puññakāminaṃ."
NULL,p58,27,8,hangnum,"9. ","9. "
NULL,p58,28,100,gatha1,," Nānāratanasampannaṃ nānājanasamākulaṃ;"
NULL,p58,29,100,gathalast,,"Vicittāpaṇa saṃkiṇṇaṃ toraṇa gghika bhūsitaṃ."
NULL,p58,30,8,hangnum,10.,10.
NULL,p58,31,100,gatha1,," Yuttaṃ dasahi saddehi devindapurasannibhaṃ;"
NULL,p58,32,100,gathalast,,"Puraṃ amarasaṅkhātaṃ ahosī ruciraṃ varaṃ."
NULL,p58,33,8,hangnum,11.,11.
NULL,p58,34,100,gatha1,," Tahiṃ brāhmanvaye jāto sabbalokābhipūjito;"
NULL,p58,35,100,gathalast,,"Mahādayo mahāpañño abhirūpo manoramo."
NULL,p58,36,8,hangnum,12.,12.
NULL,p58,37,100,gatha1,," Sumedho nāma nāmena vedasāgarapāragū;"
NULL,p58,38,100,gathalast,,"Kumāro’si garūnaṃ so avasāne jinaṃkuro."
NULL,p58,39,8,hangnum,13.,13.
NULL,p58,40,100,gatha1,," Rāsivaḍḍhakamaccena dassitaṃ amitaṃ dhanaṃ;"
NULL,p58,41,100,gathalast,,"Anekasatagabbhesu nicitaṃ taṃ udikkhiya."
NULL,p58,42,8,hangnum,14.,14.
NULL,p58,43,100,gatha1,," Dhanasannicayaṃ katvā aho mayhaṃ pitādayo;"
NULL,p58,44,100,gathalast,,"Gatā māsakame’kampi nevā’dāya divaṃ iti."
NULL,p58,45,8,hangnum,15.,15.
NULL,p58,46,100,gatha1,," Saṃvegamu’payāto’vacīmantesī’ti guṇākaro;"
NULL,p58,47,100,gathalast,,"Dhanasāraṃ ihaṃ gayha gantuṃ yuttanti me pana."
NULL,p58,48,8,hangnum,16.,16.
NULL,p58,49,100,gatha1,," Rahogato nisīditvā sundare nijamandire;"
NULL,p58,50,100,gathalast,,"Dehe doso udikkhanto ovadanto’pi attano."
NULL,p58,51,8,hangnum,17.,17.
NULL,p58,52,100,gatha1,," Bhedanaṃ tanunodukkhaṃ dukkho tasso’dayo’pi ca;"
NULL,p58,53,100,gathalast,,"Jātidhammo jarādhammo vyādhidhammo ahaṃ iti."
NULL,p58,54,8,hangnum,18.,18.
NULL,p58,55,100,gatha1,," Evamā’dīhi dehasmiṃ disvā dose anekadhā;"
NULL,p58,56,100,gathalast,,"Pure bheriṃ carāpetvā ārocetvāna rājino."
NULL,p58,57,8,hangnum,19.,19.
