id,book,par_num,level,class,title,text
NULL,p107,1,100,centered,," Namo tassa bhagavato arahato sammāsambuddhassa"
NULL,p107,2,100,nikaya,,Khuddakanikāye
NULL,p107,3,1,book,Apadāna-aṭṭhakathā,Apadāna-aṭṭhakathā
NULL,p107,4,100,title,(Paṭhamo bhāgo),(Paṭhamo bhāgo)
NULL,p107,5,3,subsubhead,Ganthārambhakathā,Ganthārambhakathā
NULL,p107,6,100,gatha1,,"Vanditvā  sirasā seṭṭhaṃ, buddhamappaṭipuggalaṃ;"
NULL,p107,7,100,gathalast,,"Ñeyyasāgaramuttiṇṇaṃ, tiṇṇaṃ saṃsārasāgaraṃ."
NULL,p107,8,100,gatha1,,"Tatheva paramaṃ santaṃ, gambhīraṃ duddasaṃ aṇuṃ;"
NULL,p107,9,100,gathalast,,"Bhavābhavakaraṃ suddhaṃ, dhammaṃ sambuddhapūjitaṃ."
NULL,p107,10,100,gatha1,,"Tatheva anaghaṃ saṅghaṃ, asaṅgaṃ saṅghamuttamaṃ;"
NULL,p107,11,100,gathalast,,"Uttamaṃ dakkhiṇeyyānaṃ, santindriyamanāsavaṃ."
NULL,p107,12,100,gatha1,,"Katena  tassa etassa, paṇāmena visesato;"
NULL,p107,13,100,gathalast,,"Ratanattaye visesena, visesassādarena me."
NULL,p107,14,100,gatha1,,"Therehi dhīradhīrehi, āgamaññūhi viññubhi;"
NULL,p107,15,100,gatha1,,"‘‘Apadānaṭṭhakathā bhante, kātabbā’’ti visesato."
NULL,p107,16,100,gatha1,,"Punappunādareneva, yācitohaṃ yasassibhi;"
NULL,p107,17,100,gathalast,,"Tasmāhaṃ sāpadānassa, apadānassasesato."
NULL,p107,18,100,gatha1,,"Visesanayadīpassa, dīpissaṃ piṭakattaye;"
NULL,p107,19,100,gathalast,,"Yathā pāḷinayeneva, atthasaṃvaṇṇanaṃ subhaṃ."
NULL,p107,20,100,gatha1,,"Kena  kattha kadā cetaṃ, bhāsitaṃ dhammamuttamaṃ;"
NULL,p107,21,100,gathalast,,"Kimatthaṃ bhāsitañcetaṃ, etaṃ vatvā vidhiṃ tato."
NULL,p107,22,100,gatha1,,"Nidānesu kosallatthaṃ, sukhuggahaṇadhāraṇaṃ;"
NULL,p107,23,100,gathalast,,"Tasmā taṃ taṃ vidhiṃ vatvā, pubbāparavisesitaṃ."
NULL,p107,24,100,gatha1,,"Purā  sīhaḷabhāsāya, porāṇaṭṭhakathāya ca;"
NULL,p107,25,100,gathalast,,"Ṭhapitaṃ taṃ na sādheti, sādhūnaṃ icchiticchitaṃ."
NULL,p107,26,100,gatha1,,"Tasmā tamupanissāya, porāṇaṭṭhakathānayaṃ;"
NULL,p107,27,100,gatha1,,"Vivajjetvā viruddhatthaṃ, visesatthaṃ pakāsayaṃ;"
NULL,p107,28,100,gathalast,,"Visesavaṇṇanaṃ seṭṭhaṃ, karissāmatthavaṇṇananti."
NULL,p107,29,4,subhead,Nidānakathā,Nidānakathā
