id,book,par_num,level,class,title,text
NULL,p157,1,100,centered,," Namo tassa bhagavato arahato sammāsambuddhassa"
NULL,p157,2,100,nikaya,,Khuddakanikāye
NULL,p157,3,1,book,Udānapāḷi,Udānapāḷi
NULL,p157,4,2,chapter,"1. Bodhivaggo","1. Bodhivaggo"
NULL,p157,5,4,subhead,"1. Paṭhamabodhisuttaṃ","1. Paṭhamabodhisuttaṃ"
NULL,p157,6,100,bodytext,,"1. Evaṃ  me sutaṃ – ekaṃ samayaṃ bhagavā uruvelāyaṃ viharati najjā nerañjarāya tīre bodhirukkhamūle paṭhamābhisambuddho. Tena kho pana samayena bhagavā sattāhaṃ ekapallaṅkena nisinno hoti vimuttisukhapaṭisaṃvedī [vimuttisukhaṃ paṭisaṃvedī (syā. pī. ka.)]. Atha kho bhagavā tassa sattāhassa accayena tamhā samādhimhā vuṭṭhahitvā rattiyā paṭhamaṃ yāmaṃ paṭiccasamuppādaṃ anulomaṃ sādhukaṃ manasākāsi –"
NULL,p157,7,100,bodytext,,"‘‘Iti imasmiṃ sati idaṃ hoti, imassuppādā idaṃ uppajjati, yadidaṃ – avijjāpaccayā saṅkhārā, saṅkhārapaccayā viññāṇaṃ, viññāṇapaccayā nāmarūpaṃ, nāmarūpapaccayā saḷāyatanaṃ, saḷāyatanapaccayā phasso, phassapaccayā vedanā, vedanāpaccayā taṇhā, taṇhāpaccayā upādānaṃ, upādānapaccayā  bhavo, bhavapaccayā jāti, jātipaccayā jarāmaraṇaṃ sokaparidevadukkhadomanassupāyāsā sambhavanti. Evametassa kevalassa dukkhakkhandhassa samudayo hotī’’ti."
NULL,p157,8,100,bodytext,,"Atha kho bhagavā etamatthaṃ viditvā tāyaṃ velāyaṃ imaṃ udānaṃ udānesi –"
NULL,p157,9,100,gatha1,,"‘‘Yadā  have pātubhavanti dhammā,"
NULL,p157,10,100,gatha2,,"Ātāpino jhāyato brāhmaṇassa;"
NULL,p157,11,100,gatha3,,"Athassa kaṅkhā vapayanti sabbā,"
NULL,p157,12,100,gathalast,,"Yato pajānāti sahetudhamma’’nti. paṭhamaṃ;"
NULL,p157,13,4,subhead,"2. Dutiyabodhisuttaṃ","2. Dutiyabodhisuttaṃ"
NULL,p157,14,100,bodytext,,"2. Evaṃ  me sutaṃ – eka samayaṃ bhagavā uruvelāyaṃ viharati najjā nerañjarāya tīre bodhirukkhamūle paṭhamābhisambuddho. Tena kho pana samayena bhagavā sattāhaṃ ekapallaṅkena nisinno hoti vimuttisukhapaṭisaṃvedī. Atha kho bhagavā tassa sattāhassa accayena tamhā samādhimhā vuṭṭhahitvā rattiyā majjhimaṃ yāmaṃ paṭiccasamuppādaṃ paṭilomaṃ sādhukaṃ manasākāsi –"
NULL,p157,15,100,bodytext,,"‘‘Iti imasmiṃ asati idaṃ na hoti, imassa nirodhā idaṃ nirujjhati, yadidaṃ – avijjānirodhā saṅkhāranirodho, saṅkhāranirodhā viññāṇanirodho, viññāṇanirodhā nāmarūpanirodho, nāmarūpanirodhā saḷāyatananirodho, saḷāyatananirodhā phassanirodho, phassanirodhā vedanānirodho, vedanānirodhā taṇhānirodho, taṇhānirodhā upādānanirodho, upādānanirodhā bhavanirodho, bhavanirodhā jātinirodho, jātinirodhā jarāmaraṇaṃ sokaparidevadukkhadomanassupāyāsā nirujjhanti. Evametassa kevalassa dukkhakkhandhassa nirodho hotī’’ti."
NULL,p157,16,100,bodytext,,"Atha kho bhagavā etamatthaṃ viditvā tāyaṃ velāyaṃ imaṃ udānaṃ udānesi –"
NULL,p157,17,100,gatha1,,"‘‘Yadā have pātubhavanti dhammā,"
NULL,p157,18,100,gatha2,,"Ātāpino  jhāyato brāhmaṇassa;"
NULL,p157,19,100,gatha3,,"Athassa kaṅkhā vapayanti sabbā,"
NULL,p157,20,100,gathalast,,"Yato khayaṃ paccayānaṃ avedī’’ti. dutiyaṃ;"
NULL,p157,21,4,subhead,"3. Tatiyabodhisuttaṃ","3. Tatiyabodhisuttaṃ"
NULL,p157,22,100,bodytext,,"3. Evaṃ  me sutaṃ – ekaṃ samayaṃ bhagavā uruvelāyaṃ viharati najjā nerañjarāya tīre bodhirukkhamūle paṭhamābhisambuddho. Tena kho pana samayena  bhagavā sattāhaṃ ekapallaṅkena nisinno hoti vimuttisukhapaṭisaṃvedī. Atha kho bhagavā tassa sattāhassa accayena tamhā samādhimhā vuṭṭhahitvā rattiyā pacchimaṃ yāmaṃ paṭiccasamuppādaṃ anulomapaṭilomaṃ sādhukaṃ manasākāsi –"
NULL,p157,23,100,bodytext,,"‘‘Iti imasmiṃ sati idaṃ hoti, imassuppādā idaṃ uppajjati, imasmiṃ asati idaṃ na hoti, imassa nirodhā idaṃ nirujjhati; yadidaṃ – avijjāpaccayā saṅkhārā, saṅkhārapaccayā viññāṇaṃ, viññāṇapaccayā nāmarūpaṃ, nāmarūpapaccayā saḷāyatanaṃ, saḷāyatanapaccayā phasso, phassapaccayā vedanā, vedanāpaccayā taṇhā, taṇhāpaccayā upādānaṃ, upādānapaccayā bhavo, bhavapaccayā jāti, jātipaccayā jarāmaraṇaṃ sokaparidevadukkhadomanassupāyāsā sambhavanti. Evametassa kevalassa dukkhakkhandhassa samudayo hoti."
NULL,p157,24,100,bodytext,,"‘‘Avijjāya tveva asesavirāganirodhā saṅkhāranirodho, saṅkhāranirodhā viññāṇanirodho, viññāṇanirodhā nāmarūpanirodho, nāmarūpanirodhā saḷāyatananirodho, saḷāyatananirodhā phassanirodho, phassanirodhā vedanānirodho, vedanānirodhā taṇhānirodho, taṇhānirodhā upādānanirodho, upādānanirodhā bhavanirodho, bhavanirodhā jātinirodho, jātinirodhā jarāmaraṇaṃ sokaparidevadukkhadomanassupāyāsā nirujjhanti. Evametassa kevalassa dukkhakkhandhassa nirodho  hotī’’ti."
NULL,p157,25,100,bodytext,,"Atha kho bhagavā etamatthaṃ viditvā tāyaṃ velāyaṃ imaṃ udānaṃ udānesi –"
NULL,p157,26,100,gatha1,,"‘‘Yadā have pātubhavanti dhammā,"
NULL,p157,27,100,gatha2,,"Ātāpino jhāyato brāhmaṇassa;"
NULL,p157,28,100,gatha3,,"Vidhūpayaṃ tiṭṭhati mārasenaṃ,"
NULL,p157,29,100,gathalast,,"Sūriyova [suriyova (sī. syā. kaṃ. pī.)] obhāsayamantalikkha’’nti. tatiyaṃ;"
NULL,p157,30,4,subhead,"4. Huṃhuṅkasuttaṃ","4. Huṃhuṅkasuttaṃ"
NULL,p157,31,100,bodytext,,"4. Evaṃ  me sutaṃ – ekaṃ samayaṃ bhagavā uruvelāyaṃ viharati najjā nerañjarāya tīre ajapālanigrodhe paṭhamābhisambuddho. Tena kho pana samayena bhagavā sattāhaṃ ekapallaṅkena nisinno hoti vimuttisukhapaṭisaṃvedī. Atha kho bhagavā tassa sattāhassa accayena tamhā samādhimhā vuṭṭhāsi."
NULL,p157,32,100,bodytext,,"Atha kho aññataro huṃhuṅkajātiko [huhuṅkajātiko (sī. syā. kaṃ. pī.)] brāhmaṇo yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavatā saddhiṃ sammodi. Sammodanīyaṃ kathaṃ sāraṇīyaṃ vītisāretvā ekamantaṃ aṭṭhāsi. Ekamantaṃ ṭhito kho so brāhmaṇo bhagavantaṃ etadavoca – ‘‘kittāvatā nu kho, bho gotama, brāhmaṇo hoti, katame ca pana brāhmaṇakaraṇā [brāhmaṇakārakā (ka.)] dhammā’’ti?"
NULL,p157,33,100,bodytext,,"Atha kho bhagavā etamatthaṃ viditvā  tāyaṃ velāyaṃ imaṃ udānaṃ udānesi –"
NULL,p157,34,100,gatha1,,"‘‘Yo brāhmaṇo bāhitapāpadhammo,"
NULL,p157,35,100,gatha2,,"Nihuṃhuṅko [nihuhuṅko (sī. syā. kaṃ pī.)] nikkasāvo yatatto;"
NULL,p157,36,100,gatha3,,"Vedantagū vūsitabrahmacariyo,"
NULL,p157,37,100,gatha2,,"Dhammena so brahmavādaṃ vadeyya;"
NULL,p157,38,100,gathalast,,"Yassussadā natthi kuhiñci loke’’ti. catutthaṃ;"
NULL,p157,39,4,subhead,"5. Brāhmaṇasuttaṃ","5. Brāhmaṇasuttaṃ"
NULL,p157,40,100,bodytext,,"5. Evaṃ me sutaṃ – ekaṃ samayaṃ bhagavā sāvatthiyaṃ viharati jetavane anāthapiṇḍikassa ārāme. Tena kho pana samayena āyasmā ca sāriputto āyasmā ca mahāmoggallāno āyasmā ca mahākassapo āyasmā ca mahākaccāno [mahākaccāyano (sī. pī. ka.)] āyasmā ca mahākoṭṭhiko āyasmā ca mahākappino āyasmā ca mahācundo āyasmā ca anuruddho āyasmā ca revato āyasmā ca nando [ānando (sī. pī.)] yena bhagavā tenupasaṅkamiṃsu."
NULL,p157,41,100,bodytext,,"Addasā  kho bhagavā te āyasmante dūratova āgacchante; disvāna bhikkhū āmantesi – ‘‘ete, bhikkhave, brāhmaṇā āgacchanti; ete, bhikkhave, brāhmaṇā āgacchantī’’ti. Evaṃ vutte, aññataro brāhmaṇajātiko bhikkhu bhagavantaṃ etadavoca – ‘‘kittāvatā nu kho, bhante, brāhmaṇo hoti, katame ca pana brāhmaṇakaraṇā dhammā’’ti?"
NULL,p157,42,100,bodytext,,"Atha kho bhagavā etamatthaṃ viditvā tāyaṃ velāyaṃ imaṃ udānaṃ udānesi –"
NULL,p157,43,100,gatha1,,"‘‘Bāhitvā pāpake dhamme, ye caranti sadā satā;"
NULL,p157,44,100,gathalast,,"Khīṇasaṃyojanā  buddhā, te ve [teva (sī.)] lokasmi brāhmaṇā’’ti. pañcamaṃ;"
NULL,p157,45,4,subhead,"6. Mahākassapasuttaṃ","6. Mahākassapasuttaṃ"
NULL,p157,46,100,bodytext,,"6. Evaṃ me sutaṃ – ekaṃ samayaṃ bhagavā rājagahe viharati veḷuvane kalandakanivāpe. Tena kho pana samayena āyasmā mahākassapo pippaliguhāyaṃ [pipphaliguhāyaṃ (syā.), simbaliguhāyaṃ (ka.)] viharati ābādhiko [ābādhiko hoti (syā. pī.)] dukkhito bāḷhagilāno. Atha kho āyasmā mahākassapo aparena samayena tamhā ābādhā vuṭṭhāsi. Atha kho āyasmato mahākassapassa tamhā ābādhā vuṭṭhitassa etadahosi – ‘‘yaṃnūnāhaṃ rājagahaṃ piṇḍāya paviseyya’’nti."
NULL,p157,47,100,bodytext,,"Tena kho pana samayena pañcamattāni devatāsatāni ussukkaṃ āpannāni honti āyasmato mahākassapassa piṇḍapātapaṭilābhāya. Atha kho āyasmā mahākassapo tāni pañcamattāni devatāsatāni paṭikkhipitvā pubbaṇhasamayaṃ nivāsetvā pattacīvaramādāya rājagahaṃ piṇḍāya pāvisi – yena daliddavisikhā kapaṇavisikhā pesakāravisikhā. Addasā kho bhagavā āyasmantaṃ mahākassapaṃ rājagahe piṇḍāya carantaṃ yena daliddavisikhā kapaṇavisikhā pesakāravisikhā."
NULL,p157,48,100,bodytext,,"Atha kho bhagavā etamatthaṃ viditvā tāyaṃ velāyaṃ imaṃ udānaṃ udānesi –"
NULL,p157,49,100,gatha1,,"‘‘Anaññaposimaññātaṃ, dantaṃ sāre patiṭṭhitaṃ;"
NULL,p157,50,100,gathalast,,"Khīṇāsavaṃ vantadosaṃ, tamahaṃ brūmi brāhmaṇa’’nti. chaṭṭhaṃ;"
NULL,p157,51,4,subhead,"7. Ajakalāpakasuttaṃ","7. Ajakalāpakasuttaṃ"
NULL,p157,52,100,bodytext,,"7. Evaṃ  me sutaṃ – ekaṃ samayaṃ bhagavā pāvāyaṃ [pāṭaliyaṃ (pī.)] viharati ajakalāpake  cetiye, ajakalāpakassa yakkhassa bhavane. Tena kho pana samayena bhagavā rattandhakāratimisāyaṃ  abbhokāse nisinno hoti; devo ca ekamekaṃ phusāyati. Atha kho ajakalāpako yakkho bhagavato bhayaṃ chambhitattaṃ lomahaṃsaṃ uppādetukāmo yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavato avidūre tikkhattuṃ ‘‘akkulo pakkulo’’ti akkulapakkulikaṃ akāsi – ‘‘eso te, samaṇa, pisāco’’ti."
NULL,p157,53,100,bodytext,,"Atha kho bhagavā etamatthaṃ viditvā tāyaṃ velāyaṃ imaṃ udānaṃ udānesi –"
NULL,p157,54,100,gatha1,,"‘‘Yadā sakesu dhammesu, pāragū hoti brāhmaṇo;"
NULL,p157,55,100,gathalast,,"Atha etaṃ pisācañca, pakkulañcātivattatī’’ti. sattamaṃ;"
NULL,p157,56,4,subhead,"8. Saṅgāmajisuttaṃ","8. Saṅgāmajisuttaṃ"
NULL,p157,57,100,bodytext,,"8. Evaṃ me sutaṃ – ekaṃ samayaṃ bhagavā sāvatthiyaṃ viharati jetavane anāthapiṇḍikassa ārāme. Tena kho pana samayena āyasmā saṅgāmaji sāvatthiṃ anuppatto hoti bhagavantaṃ dassanāya. Assosi kho āyasmato saṅgāmajissa purāṇadutiyikā – ‘‘ayyo kira saṅgāmaji sāvatthiṃ anuppatto’’ti. Sā dārakaṃ ādāya jetavanaṃ agamāsi."
NULL,p157,58,100,bodytext,,"Tena kho pana samayena āyasmā saṅgāmaji aññatarasmiṃ rukkhamūle divāvihāraṃ nisinno hoti. Atha kho āyasmato saṅgāmajissa purāṇadutiyikā yenāyasmā saṅgāmaji tenupasaṅkami; upasaṅkamitvā āyasmantaṃ saṅgāmajiṃ etadavoca – ‘‘khuddaputtañhi [khuddaputtāmhi (sī.)], samaṇa, posa ma’’nti. Evaṃ vutte, āyasmā saṅgāmaji tuṇhī ahosi."
NULL,p157,59,100,bodytext,,"Dutiyampi kho āyasmato saṅgāmajissa purāṇadutiyikā āyasmantaṃ  saṅgāmajiṃ etadavoca – ‘‘khuddaputtañhi, samaṇa, posa ma’’nti. Dutiyampi kho āyasmā saṅgāmaji tuṇhī ahosi."
NULL,p157,60,100,bodytext,,"Tatiyampi  kho āyasmato saṅgāmajissa purāṇadutiyikā āyasmantaṃ saṅgāmajiṃ etadavoca – ‘‘khuddaputtañhi, samaṇa, posa ma’’nti. Tatiyampi kho āyasmā saṅgāmaji tuṇhī ahosi."
NULL,p157,61,100,bodytext,,"Atha kho āyasmato saṅgāmajissa purāṇadutiyikā taṃ dārakaṃ āyasmato saṅgāmajissa purato nikkhipitvā pakkāmi [pakkami (ka.) evamuparipi] – ‘‘eso [esa (sī. ka.)] te, samaṇa, putto; posa na’’nti."
NULL,p157,62,100,bodytext,,"Atha kho āyasmā saṅgāmaji taṃ dārakaṃ neva olokesi nāpi ālapi. Atha kho āyasmato saṅgāmajissa purāṇadutiyikā  avidūraṃ [avidūre (syā. pī.)] gantvā apalokentī addasa āyasmantaṃ saṅgāmajiṃ taṃ dārakaṃ neva olokentaṃ nāpi ālapantaṃ, disvānassā etadahosi – ‘‘na cāyaṃ samaṇo puttenapi atthiko’’ti. Tato paṭinivattitvā dārakaṃ ādāya pakkāmi. Addasā kho bhagavā dibbena cakkhunā visuddhena atikkantamānusakena āyasmato saṅgāmajissa purāṇadutiyikāya evarūpaṃ vippakāraṃ."
NULL,p157,63,100,bodytext,,"Atha kho bhagavā etamatthaṃ viditvā tāyaṃ velāyaṃ imaṃ udānaṃ udānesi –"
NULL,p157,64,100,gatha1,,"‘‘Āyantiṃ nābhinandati, pakkamantiṃ na socati;"
NULL,p157,65,100,gathalast,,"Saṅgā saṅgāmajiṃ muttaṃ, tamahaṃ brūmi brāhmaṇa’’nti. aṭṭhamaṃ;"
NULL,p157,66,4,subhead,"9. Jaṭilasuttaṃ","9. Jaṭilasuttaṃ"
