id,book,par_num,level,class,title,text
NULL,p19,1,100,centered,,"Namo tassa bhagavato arahato sammāsambuddhassa."
NULL,p19,2,1,book,Payogasiddhipāḷi,Payogasiddhipāḷi
NULL,p19,3,2,chapter,"1. Saññādikaṇḍa","1. Saññādikaṇḍa"
NULL,p19,4,100,centered,,"Siddha-mbatthuṃ sammā vande"
NULL,p19,5,4,subsubhead,Ganthārambhakathā,Ganthārambhakathā
NULL,p19,6,100,gatha1,,"Siddha+miṭṭhadadaṃ  buddhaṃ, dhammaṃ maṇiṃva svatthadaṃ;"
NULL,p19,7,100,gathalast,,"Saṅghañca sādaraṃ natvā, payogasiddhi vuccate."
NULL,p19,8,100,gatha1,,"Pabhāvo moggallānassa, byākaraṇe ca peṭake;"
NULL,p19,9,100,gathalast,,"Nisseseva kabbātitto, aho acchariyo vata."
NULL,p19,10,100,unindented,,"Vuttañhi pubbasīhaḷācariya+pācariyehi –"
NULL,p19,11,100,gatha1,,"Yā satti pāṇine yā ca, candra+kātyāyanādisu;"
NULL,p19,12,100,gathalast,,"Sā+yaṃ muttimatī maññe, moggallāyanarūpinī-ti."
NULL,p19,13,100,gatha1,,"Suttaṃ vutti ca teneva, katā ekena pañcikā;"
NULL,p19,14,100,gathalast,,"Tasmā+ssa sattha+maññehi, supasaṭṭhaṃ+tisundaraṃ."
NULL,p19,15,100,gatha1,,"Tamhi ca dubbidhaṃ ñeyyaṃ, suttaṃ kammatthabhedato;"
NULL,p19,16,100,gathalast,,"Tesvā+di mītisaddena, dutiyaṃ tippakārato."
NULL,p19,17,100,gatha1,,"Suvisadaṃ pakāsetvā, subodha+mākumārakaṃ;"
NULL,p19,18,100,gathalast,,"Byāpikāvaḷiyā kassaṃ, taṃ suṇātha samāhitāti."
NULL,p19,19,4,subhead,"1. Aādayo titālīsa vaṇṇā","1. Aādayo titālīsa vaṇṇā"
NULL,p19,20,100,bodytext,,"Akārādayo  niggahītantā tecattālīsakkharā vaṇṇā nāma honti. Taṃ yathā a, ā, i, ī, u, ū, e, ai, o, au, ka kha ga gha ṅa, ca cha ja jha ña, ṭa ṭha ḍa ḍha ṇa, ta tha da dha na, pa pha ba bha ma, ya ra lava sa ha ḷa aṃ. Tena kvattho ‘‘e ona+ma vaṇṇe’’ti. Titālīsāti vacanaṃ katthaci vaṇṇalopaṃ ñāpeti, tena ‘‘paṭisaṅkhā yoniso’’tiādi siddhaṃ."
NULL,p19,21,100,bodytext,,"Akāro ādi mariyādabhūto yesaṃ te aādayo. Tayo ca cattālīsa ceti titālīsa, iminā nipātanena vā catabhāgalopo. Vaṇṇīyati attho etehīti vaṇṇā."
NULL,p19,22,100,bodytext,,"Etthā+ha – ‘‘kasmā ācariyakaccāyanādīhi viya ekacattālīsakkharāna+makkharasañña+makatvā titālīsakkharānaṃ vaṇṇasaññā katā’’ti. Vuccate –"
NULL,p19,23,100,gatha1,,"Sā māgadhī mūlabhāsā, narā yāyā+dikappikā;"
NULL,p19,24,100,gathalast,,"Brahmāno cā-sutālāpā, sambuddhā cāpi bhāsareti –"
NULL,p19,25,100,unindented,,"Vacanato māgadhikānaṃ ettha, seyyo, oṭṭho, sotthi-tyādīsupi asesabyāpikānaṃ titālīsakkharānaṃva ujukānvatthappakkharaguṇikā, neva pana ‘rukkhā vanaṃ’tyādo viya avayave samudāyavohāro, ‘samuddo mayā diṭṭho’tyādo viya ca samudāye avayavavohāroti dassetuṃ paccekaṃ vaṇṇasaññā katāti."
NULL,p19,26,100,bodytext,,"‘‘Sakkaccasavanaṃ buddhasāsanasampattī’’ti ‘‘sithiladhanitādi akkharavipattiyañhi atthassa dunnayatā hotī’’ti ca yasmā vuttaṃ."
NULL,p19,27,100,gatha1,,"Tasmā  akkharakosallaṃ, sampādeyya vicakkhaṇo;"
NULL,p19,28,100,gathalast,,"Upaṭṭhahaṃ garuṃ sammā, uṭṭhānādīhi pañcahi."
NULL,p19,29,100,bodytext,,"Tattha akārādīna+manukkamo pane+sa ṭhānādikkamasannissito. Tathā hi ṭhāna+karaṇa+payatanehi vaṇṇā jāyanti. Tattha cha ṭhānāni kaṇṭha+tālu+muddha+danta+oṭṭha+nāsikāvasena."
NULL,p19,30,100,bodytext,,"Tattha avaṇṇa+kavagga+hānaṃ kaṇṭho ṭhānaṃ, ivaṇṇa+cavagga+yānaṃ tālu, ṭavagga+ra+ḷānaṃ muddhā, tavagga+la+sānaṃ dantā, uvaṇṇa+pavaggānaṃ oṭṭho, e vaṇṇassa kaṇṭhatālū, o vaṇṇassa kaṇṭho+ṭṭhā, vakārassa danto+ṭṭhā, niggahītassa nāsikā, ṅa, ñña, ṇa, na, mānaṃ sakaṭhānaṃ nāsikā ca. Ettha ca –"
NULL,p19,31,100,gatha1,,"Hakāro pañcameheva, antaṭṭhāhi ca saṃyuto;"
NULL,p19,32,100,gathalast,,"Oraso iti viññeyyo, kaṇṭhajo tadasaṃyuto."
NULL,p19,33,100,bodytext,,"Yathā avaṅhoti (avaṅa hoti., tañhi, taṇhā, pubbanho, amhe, guyhaṃ, gārayhā, ārulho, bahvakkharanti."
NULL,p19,34,100,bodytext,,"Karaṇaṃ –"
NULL,p19,35,100,gatha1,,"Jivhāmajjhaṃ tālujānaṃ,"
NULL,p19,36,100,gatha2,,"Jivhopaggaṃ muddhajānaṃ,"
NULL,p19,37,100,gatha3,,"Jivhaggaṃ dantajānaṃ se-"
NULL,p19,38,100,gathalast,,"Sā sakaṭhānakaraṇā."
NULL,p19,39,100,bodytext,,"Vaṇṇānaṃ uccāraṇussāho payatanaṃ, taṃ kiṃ – saṃvutādikaraṇaviseso, saṃvutatta+makārassa, vivaṭattaṃ sesasarānaṃ sakāra+hakārānañca, phuṭṭhattaṃ vaggānaṃ, īsaṃphuṭṭhattaṃ ya+ra+la+vānaṃ."
NULL,p19,40,100,bodytext,,"Evaṃ ṭhāna+karaṇa+payatana+suti kālabhinnesu akkharesu sarā nissayā, itare nissitā. Tattha –"
NULL,p19,41,100,gatha1,,"Nissayā+do  sarā vuttā, nissitā byañjanā tato;"
NULL,p19,42,100,gathalast,,"Vagge+kajā bahuttā+do, tato ṭhāna+lahukkamā."
NULL,p19,43,100,bodytext,,"‘‘Aādayo’’ti vattate yāva ‘‘bindu niggahīta’’nti. Tañca kho ‘‘atthavasā vibhattivipariṇāmo’’ti sattamyanta+mabhisambandhīyate, ‘‘vaṇṇā’’ti vattate –"
NULL,p19,44,4,subhead,"2. Dasā+do sarā","2. Dasā+do sarā"
NULL,p19,45,100,bodytext,,"Aādīsvā+dimhi niddiṭṭhā odantā dasa vaṇṇā sarā nāma honti. Yathā a ā, i ī, u ū, e ai, o au. Saranti=sappadhānabhāvena pavattanti, byañjane vā sārentīti sarā."
NULL,p19,46,100,bodytext,,"‘‘Dasā+do sarā’’ti vattate."
NULL,p19,47,4,subhead,"3. Dve dve savaṇṇā","3. Dve dve savaṇṇā"
NULL,p19,48,100,bodytext,,"Aādīsvā+dimesu dasasu dve dve savaṇṇā nāma honti yathākkamaṃ. Yathā a āiti, i īiti, u ū iti, e eiti, o, oiti. Samānā sadisā vaṇṇā savaṇṇā, samānattañca ṭhānato. ‘‘Dve dve’’ti vattate vakkhamānesu dvīsu."
NULL,p19,49,4,subhead,"4. Pubbo rasso","4. Pubbo rasso"
NULL,p19,50,100,bodytext,,"Tesveva dasasu ye dve dve savaṇṇā, tesu yo yo pubbo, so so rassasañño hoti. Yathā a i u e o. Tesu ‘saṃyogato pubbāva dissanti dve panantimā’ta dassetuṃ tattha sādhuttā tesampi idha saṅgaho, yathā ettha seyyo oṭṭho sotthi. Rassakālayogā tabbantatāya vā  rassā. Rassakālo nāma accharāsaṅghāto akkhinimmilanasaṅkhāto vā kālo, tena ekamatto rasso, dvimatto dīgho, aḍḍhamatto byañjano. Chandasi diyaḍḍhamattampi rassanti gaṇhanti ācariyā."
NULL,p19,51,4,subhead,"5. Paro dīgho","5. Paro dīgho"
NULL,p19,52,100,bodytext,,"Aādīsvā+dibhūtesu dasasu ye dve dve savaṇṇā, tesu yo yo paro, so so dīghasañño hoti. Taṃ yathā ā ī ū e o. Dīghakālayogā tabbantatāya vā dīghā."
NULL,p19,53,4,subhead,"6. Kādayo byañjanā","6. Kādayo byañjanā"
