id,book,par_num,level,class,title,text,author
446017,186,3,1,book,(DN)Mahāvaggaṭīkā,大品复注,庄春江
446018,186,4,2,chapter,1. Mahāpadānasuttavaṇṇanā,14、譬喻大经注,庄春江
446019,186,5,4,subhead,Pubbenivāsapaṭisaṃyuttakathāvaṇṇanā,与前世住处有关的谈说注,庄春江
446085,186,71,4,subhead,Bodhisattadhammatāvaṇṇanā,菩萨常法注,庄春江
446126,186,112,4,subhead,Dvattiṃsamahāpurisalakkhaṇavaṇṇanā,三十二大丈夫相注,庄春江
446161,186,147,4,subhead,Vipassīsamaññāvaṇṇanā,毗婆尸的称呼注,庄春江
446172,186,158,4,subhead,Jiṇṇapurisavaṇṇanā,老年人注,庄春江
446175,186,161,4,subhead,Byādhipurisavaṇṇanā,病人注,庄春江
446177,186,163,4,subhead,Kālakatapurisavaṇṇanā,死人注,庄春江
446179,186,165,4,subhead,Pabbajitavaṇṇanā,出家注,庄春江
446181,186,167,4,subhead,Bodhisattapabbajjāvaṇṇanā,菩萨出家注,庄春江
446183,186,169,4,subhead,Mahājanakāyaanupabbajjāvaṇṇanā,大群众跟随出家注,庄春江
446189,186,175,4,subhead,Bodhisattaabhinivesavaṇṇanā,菩萨-上安住注,庄春江
446209,186,195,4,subhead,Brahmayācanakathāvaṇṇanā,梵天劝请的谈说注,庄春江
446234,186,220,4,subhead,Aggasāvakayugavaṇṇanā,最上双弟子注,庄春江
446260,186,246,4,subhead,Mahājanakāyapabbajjāvaṇṇanā,大群众的出家注,庄春江
446275,186,261,4,subhead,Devatārocanavaṇṇanā,天神的告示注,庄春江
446281,186,267,2,chapter,2. Mahānidānasuttavaṇṇanā,15、大因缘经注,庄春江
446330,186,316,4,subhead,Paṭiccasamuppādavaṇṇanā,缘起注,庄春江
446363,186,349,4,subhead,Attapaññattivaṇṇanā,真我之安立注,庄春江
446368,186,354,4,subhead,Naattapaññattivaṇṇanā,真我之不安立注,庄春江
446370,186,356,4,subhead,Attasamanupassanāvaṇṇanā,真我之认为注,庄春江
446381,186,367,4,subhead,Sattaviññāṇaṭṭhitivaṇṇanā,七识住注,庄春江
446403,186,389,2,chapter,3. Mahāparinibbānasuttavaṇṇanā,16、大般涅槃经注,庄春江
446407,186,393,4,subhead,Rājaaparihāniyadhammavaṇṇanā,国王-不衰退法注,庄春江
446422,186,408,4,subhead,Bhikkhuaparihāniyadhammavaṇṇanā,比丘-不衰退法注,庄春江
446465,186,451,4,subhead,Sāriputtasīhanādavaṇṇanā,舍利弗的狮子吼注,庄春江
446467,186,453,4,subhead,Dussīlaādīnavavaṇṇanā,破戒（坏品德）的过患注,庄春江
446474,186,460,4,subhead,Sīlavantaānisaṃsavaṇṇanā,持戒（有品德）的效益注,庄春江
446477,186,463,4,subhead,Pāṭaliputtanagaramāpanavaṇṇanā,华氏城的建筑注,庄春江
446489,186,475,4,subhead,Ariyasaccakathāvaṇṇanā,圣谛的谈说注,庄春江
446491,186,477,4,subhead,Anāvattidhammasambodhiparāyaṇavaṇṇanā,不还者与以正觉为彼岸注,庄春江
446497,186,483,4,subhead,Dhammādāsadhammapariyāyavaṇṇanā,法镜法门注,庄春江
446502,186,488,4,subhead,Ambapālīgaṇikāvatthuvaṇṇanā,艺妓蓭婆巴利注,庄春江
446507,186,493,4,subhead,Veḷuvagāmavassūpagamanavaṇṇanā,在木瓜树村进入雨季安居注,庄春江
446516,186,502,4,subhead,Nimittobhāsakathāvaṇṇanā,征相与暗示的谈说注,庄春江
446527,186,513,4,subhead,Mārayācanakathāvaṇṇanā,魔请求的谈说注,庄春江
446532,186,518,4,subhead,Āyusaṅkhāraossajjanavaṇṇanā,寿行的舍弃注,庄春江
446537,186,523,4,subhead,Mahābhūmicālavaṇṇanā,大地震的原因注,庄春江
446552,186,538,4,subhead,Aṭṭhaparisavaṇṇanā,八众注,庄春江
446556,186,542,4,subhead,Aṭṭhaabhibhāyatanavaṇṇanā,八胜处注,庄春江
446566,186,552,4,subhead,Aṭṭhavimokkhavaṇṇanā,八解脱注,庄春江
446568,186,554,4,subhead,Ānandayācanakathāvaṇṇanā,阿难请求的谈说注,庄春江
446574,186,560,4,subhead,Nāgāpalokitavaṇṇanā,龙象回顾注,庄春江
446578,186,564,4,subhead,Catumahāpadesavaṇṇanā,四大法教注,庄春江
446588,186,574,4,subhead,Kammāraputtacundavatthuvaṇṇanā,铁匠之子纯陀的事注,庄春江
446592,186,578,4,subhead,Pānīyāharaṇavaṇṇanā,取水注,庄春江
446594,186,580,4,subhead,Pukkusamallaputtavatthuvaṇṇanā,末罗人之子晡古色的事注,庄春江
446608,186,594,4,subhead,Yamakasālavaṇṇanā,双沙罗树注,庄春江
446630,186,616,4,subhead,Upavāṇattheravaṇṇanā,优波哇那上座注,庄春江
446638,186,624,4,subhead,Catusaṃvejanīyaṭṭhānavaṇṇanā,四个能激起宗教信仰心之处注,庄春江
446643,186,629,4,subhead,Ānandapucchākathāvaṇṇanā,阿难问题的谈说注,庄春江
446647,186,633,4,subhead,Ānandaacchariyadhammavaṇṇanā,阿难的未曾有法注,庄春江
446653,186,639,4,subhead,Mahāsudassanasuttadesanāvaṇṇanā,大善见经的教导注,庄春江
446659,186,645,4,subhead,Mallānaṃ vandanāvaṇṇanā,末罗人的礼拜注,庄春江
446661,186,647,4,subhead,Subhaddaparibbājakavatthuvaṇṇanā,游行者须跋陀的事注,庄春江
446670,186,656,4,subhead,Tathāgatapacchimavācāvaṇṇanā,如来最后的话注,庄春江
446680,186,666,4,subhead,Parinibbutakathāvaṇṇanā,般涅槃的谈说注,庄春江
446691,186,677,4,subhead,Buddhasarīrapūjāvaṇṇanā,世尊遗体供养注,庄春江
446697,186,683,4,subhead,Mahākassapattheravatthuvaṇṇanā,大迦叶的事注,庄春江
446715,186,701,4,subhead,Sarīradhātuvibhajanavaṇṇanā,遗骨的分配注,庄春江
446724,186,710,4,subhead,Dhātuthūpapūjāvaṇṇanā,遗骨塔的尊敬注,庄春江
446735,186,721,2,chapter,4. Mahāsudassanasuttavaṇṇanā,17、大善见经注,庄春江
446736,186,722,4,subhead,Kusāvatīrājadhānīvaṇṇanā,咕萨瓦帝王都注,庄春江
446740,186,726,4,subhead,Cakkaratanavaṇṇanā,轮宝注,庄春江
446758,186,744,4,subhead,Hatthiratanavaṇṇanā,象宝注,庄春江
446761,186,747,4,subhead,Assaratanavaṇṇanā,马宝注,庄春江
446763,186,749,4,subhead,Maṇiratanavaṇṇanā,珠宝注,庄春江
446765,186,751,4,subhead,Itthiratanavaṇṇanā,女宝注,庄春江
446772,186,758,4,subhead,Gahapatiratanavaṇṇanā,屋主宝注,庄春江
446774,186,760,4,subhead,Pariṇāyakaratanavaṇṇanā,主兵臣宝注,庄春江
446776,186,762,4,subhead,Catuiddhisamannāgatavaṇṇanā,具备四种成就注,庄春江
446778,186,764,4,subhead,Dhammapāsādapokkharaṇivaṇṇanā,达摩宫殿的莲花池注,庄春江
446785,186,771,4,subhead,Jhānasampattivaṇṇanā,到达禅注,庄春江
446793,186,779,4,subhead,Caturāsītinagarasahassādivaṇṇanā,八万四千城市注,庄春江
446796,186,782,4,subhead,Subhaddādeviupasaṅkamanavaṇṇanā,善吉祥皇后到来注,庄春江
446801,186,787,4,subhead,Brahmalokūpagamanavaṇṇanā,往梵天世界注,庄春江
