id,book,par_num,level,class,title,text,author
377556,159,3,1,book,Suttanipātapāḷi,经集,元亨寺
377557,159,4,2,chapter,1. Uragavaggo,一　蛇　品,元亨寺
377558,159,5,4,subhead,1. Uragasuttaṃ,一　蛇经,元亨寺
377611,159,58,4,subhead,2. Dhaniyasuttaṃ,二　陀尼耶经,元亨寺
377678,159,125,4,subhead,3. Khaggavisāṇasuttaṃ,三　犀牛经,元亨寺
377803,159,250,4,subhead,4. Kasibhāradvājasuttaṃ,四　耕田婆罗堕阇经,元亨寺
377835,159,282,4,subhead,5. Cundasuttaṃ,五　淳陀经,元亨寺
377865,159,312,4,subhead,6. Parābhavasuttaṃ,六　败亡经,元亨寺
377943,159,390,4,subhead,7. Vasalasuttaṃ,七　贱民经,元亨寺
378032,159,479,4,subhead,8. Mettasuttaṃ,八　慈经,元亨寺
378064,159,511,4,subhead,9. Hemavatasuttaṃ,九　雪山〔夜叉〕经,元亨寺
378169,159,616,4,subhead,10. Āḷavakasuttaṃ,一〇　旷野（夜叉）经,元亨寺
378213,159,660,4,subhead,11. Vijayasuttaṃ,一一　征胜经,元亨寺
378257,159,704,4,subhead,12. Munisuttaṃ,一二　牟尼经,元亨寺
378312,159,759,2,chapter,2. Cūḷavaggo,二　小品,元亨寺
378313,159,760,4,subhead,1. Ratanasuttaṃ,一　宝经,元亨寺
378379,159,826,4,subhead,2. Āmagandhasuttaṃ,二　臭秽经,元亨寺
378425,159,872,4,subhead,3. Hirisuttaṃ,三　惭经,元亨寺
378442,159,889,4,subhead,4. Maṅgalasuttaṃ,四　大吉祥经,元亨寺
378481,159,928,4,subhead,5. Sūcilomasuttaṃ,五　针毛夜叉经,元亨寺
378499,159,946,4,subhead,6. Dhammacariyasuttaṃ,六　法行经,元亨寺
378531,159,978,4,subhead,7. Brāhmaṇadhammikasuttaṃ,七　婆罗门法经,元亨寺
378638,159,1085,4,subhead,8. Nāvāsuttaṃ,八　船经,元亨寺
378664,159,1111,4,subhead,9. Kiṃsīlasuttaṃ,九　何谓戒经,元亨寺
378689,159,1136,4,subhead,10. Uṭṭhānasuttaṃ,一〇　起立经,元亨寺
378704,159,1151,4,subhead,11. Rāhulasuttaṃ,一一　罗睺罗经,元亨寺
378731,159,1178,4,subhead,12. Nigrodhakappasuttaṃ,一二　鹏耆舍经,元亨寺
378784,159,1231,4,subhead,13. Sammāparibbājanīyasuttaṃ,一三　正普行经,元亨寺
378841,159,1288,4,subhead,14. Dhammikasuttaṃ,一四　昙弥迦经,元亨寺
378937,159,1384,2,chapter,3. Mahāvaggo,三　大品,元亨寺
378938,159,1385,4,subhead,1. Pabbajjāsuttaṃ,一　出家经,元亨寺
379000,159,1447,4,subhead,2. Padhānasuttaṃ,二　精勤经,元亨寺
379078,159,1525,4,subhead,3. Subhāsitasuttaṃ,三　善说经,元亨寺
379098,159,1545,4,subhead,4. Sundarikabhāradvājasuttaṃ,四　孙陀利迦婆罗堕阇经,元亨寺
379208,159,1655,4,subhead,5. Māghasuttaṃ,五　摩伽经,元亨寺
379295,159,1742,4,subhead,6. Sabhiyasuttaṃ,六　萨毘耶经,元亨寺
