id,book,par_num,level,class,title,text
NULL,p73,1,100,centered,," Namo tassa bhagavato arahato sammāsambuddhassa"
NULL,p73,2,100,nikaya,,Abhidhammapiṭake
NULL,p73,3,1,book,Dhammasaṅgaṇīpāḷi,Dhammasaṅgaṇīpāḷi
NULL,p73,4,2,chapter,Mātikā,Mātikā
NULL,p73,5,3,title,1. Tikamātikā,1. Tikamātikā
NULL,p73,6,100,bodytext,,1. (Ka) kusalā  dhammā.
NULL,p73,7,100,bodytext,,(Kha) akusalā dhammā.
NULL,p73,8,100,bodytext,,(Ga) abyākatā dhammā.
NULL,p73,9,100,bodytext,,2. (Ka) sukhāya  vedanāya sampayuttā dhammā.
NULL,p73,10,100,bodytext,,(Kha) dukkhāya vedanāya sampayuttā dhammā.
NULL,p73,11,100,bodytext,,(Ga) adukkhamasukhāya vedanāya sampayuttā dhammā.
NULL,p73,12,100,bodytext,,3. (Ka) vipākā dhammā.
NULL,p73,13,100,bodytext,,(Kha) vipākadhammadhammā.
NULL,p73,14,100,bodytext,,(Ga) nevavipākanavipākadhammadhammā.
NULL,p73,15,100,bodytext,,4. (Ka) upādiṇṇupādāniyā [upādinnupādāniyā (syā.)] dhammā.
NULL,p73,16,100,bodytext,,(Kha) anupādiṇṇupādāniyā dhammā.
NULL,p73,17,100,bodytext,,(Ga) anupādiṇṇaanupādāniyā [anupādinnānupādāniyā (syā.)] dhammā.
NULL,p73,18,100,bodytext,,5. (Ka) saṃkiliṭṭhasaṃkilesikā dhammā.
NULL,p73,19,100,bodytext,,(Kha) asaṃkiliṭṭhasaṃkilesikā dhammā.
NULL,p73,20,100,bodytext,,(Ga) asaṃkiliṭṭhaasaṃkilesikā [asaṃkiliṭṭhāsaṃkilesikā (syā.)] dhammā.
NULL,p73,21,100,bodytext,,6. (Ka) savitakkasavicārā  dhammā.
NULL,p73,22,100,bodytext,,(Kha) avitakkavicāramattā dhammā.
NULL,p73,23,100,bodytext,,(Ga) avitakkaavicārā [avitakkāvicārā (syā.)] dhammā.
NULL,p73,24,100,bodytext,,7. (Ka) pītisahagatā dhammā.
NULL,p73,25,100,bodytext,,(Kha) sukhasahagatā dhammā.
NULL,p73,26,100,bodytext,,(Ga) upekkhāsahagatā dhammā.
NULL,p73,27,100,bodytext,,8. (Ka) dassanena pahātabbā dhammā.
NULL,p73,28,100,bodytext,,(Kha) bhāvanāya pahātabbā dhammā.
NULL,p73,29,100,bodytext,,(Ga) neva dassanena na bhāvanāya pahātabbā dhammā.
NULL,p73,30,100,bodytext,,9. (Ka) dassanena pahātabbahetukā dhammā.
NULL,p73,31,100,bodytext,,(Kha) bhāvanāya pahātabbahetukā dhammā.
NULL,p73,32,100,bodytext,,(Ga) neva dassanena na bhāvanāya pahātabbahetukā dhammā.
NULL,p73,33,100,bodytext,,10. (Ka) ācayagāmino  dhammā.
NULL,p73,34,100,bodytext,,(Kha) apacayagāmino dhammā.
NULL,p73,35,100,bodytext,,(Ga) nevācayagāmināpacayagāmino [nevācayagāmino nāpacayagāmino (syā.)] dhammā.
NULL,p73,36,100,bodytext,,11. (Ka) sekkhā dhammā.
NULL,p73,37,100,bodytext,,(Kha) asekkhā dhammā.
NULL,p73,38,100,bodytext,,(Ga) nevasekkhanāsekkhā [nevasekkhānāsekkhā (sī. syā.)] dhammā.
NULL,p73,39,100,bodytext,,12. (Ka) parittā dhammā.
NULL,p73,40,100,bodytext,,(Kha) mahaggatā dhammā.
NULL,p73,41,100,bodytext,,(Ga) appamāṇā dhammā.
NULL,p73,42,100,bodytext,,13. (Ka) parittārammaṇā dhammā.
NULL,p73,43,100,bodytext,,(Kha) mahaggatārammaṇā  dhammā.
NULL,p73,44,100,bodytext,,(Ga) appamāṇārammaṇā dhammā.
NULL,p73,45,100,bodytext,,14. (Ka) hīnā  dhammā.
NULL,p73,46,100,bodytext,,(Kha) majjhimā dhammā.
NULL,p73,47,100,bodytext,,(Ga) paṇītā dhammā.
NULL,p73,48,100,bodytext,,15. (Ka) micchattaniyatā dhammā.
NULL,p73,49,100,bodytext,,(Kha) sammattaniyatā dhammā.
NULL,p73,50,100,bodytext,,(Ga) aniyatā dhammā.
NULL,p73,51,100,bodytext,,16. (Ka) maggārammaṇā dhammā.
NULL,p73,52,100,bodytext,,(Kha) maggahetukā dhammā.
NULL,p73,53,100,bodytext,,(Ga) maggādhipatino dhammā.
NULL,p73,54,100,bodytext,,17. (Ka) uppannā dhammā.
NULL,p73,55,100,bodytext,,(Kha) anuppannā dhammā.
NULL,p73,56,100,bodytext,,(Ga) uppādino dhammā.
NULL,p73,57,100,bodytext,,18. (Ka) atītā  dhammā.
NULL,p73,58,100,bodytext,,(Kha) anāgatā dhammā.
NULL,p73,59,100,bodytext,,(Ga) paccuppannā dhammā.
NULL,p73,60,100,bodytext,,19. (Ka) atītārammaṇā dhammā.
NULL,p73,61,100,bodytext,,(Kha) anāgatārammaṇā dhammā.
NULL,p73,62,100,bodytext,,(Ga) paccuppannārammaṇā dhammā.
NULL,p73,63,100,bodytext,,20. (Ka) ajjhattā dhammā.
NULL,p73,64,100,bodytext,,(Kha) bahiddhā dhammā.
NULL,p73,65,100,bodytext,,(Ga) ajjhattabahiddhā dhammā.
NULL,p73,66,100,bodytext,,21. (Ka) ajjhattārammaṇā dhammā.
NULL,p73,67,100,bodytext,,(Kha) bahiddhārammaṇā dhammā.
NULL,p73,68,100,bodytext,,(Ga) ajjhattabahiddhārammaṇā dhammā.
NULL,p73,69,100,bodytext,,22. (Ka) sanidassanasappaṭighā dhammā.
NULL,p73,70,100,bodytext,,(Kha) anidassanasappaṭighā dhammā.
NULL,p73,71,100,bodytext,,(Ga) anidassanaappaṭighā [anidassanāppaṭighā (syā.)] dhammā.
NULL,p73,72,100,centered,,Tikamātikā.
NULL,p73,73,3,title,2. Dukamātikā,2. Dukamātikā
NULL,p73,74,4,subhead,Hetugocchakaṃ,Hetugocchakaṃ
NULL,p73,75,100,bodytext,,1. (Ka) hetū  dhammā.
NULL,p73,76,100,bodytext,,(Kha) na hetū dhammā.
NULL,p73,77,100,bodytext,,2. (Ka) sahetukā  dhammā.
NULL,p73,78,100,bodytext,,(Kha) ahetukā dhammā.
NULL,p73,79,100,bodytext,,3. (Ka) hetusampayuttā dhammā.
NULL,p73,80,100,bodytext,,(Kha) hetuvippayuttā dhammā.
NULL,p73,81,100,bodytext,,4. (Ka) hetū ceva dhammā sahetukā ca.
NULL,p73,82,100,bodytext,,(Kha) sahetukā ceva dhammā na ca hetū.
NULL,p73,83,100,bodytext,,5. (Ka) hetū ceva dhammā hetusampayuttā ca.
NULL,p73,84,100,bodytext,,(Kha) hetusampayuttā ceva dhammā na ca hetū.
NULL,p73,85,100,bodytext,,6. (Ka) na hetū kho pana dhammā sahetukāpi.
NULL,p73,86,100,bodytext,,(Kha) ahetukāpi.
NULL,p73,87,100,centered,,Hetugocchakaṃ.
NULL,p73,88,4,subhead,Cūḷantaradukaṃ,Cūḷantaradukaṃ
NULL,p73,89,100,bodytext,,7. (Ka) sappaccayā dhammā.
NULL,p73,90,100,bodytext,,(Kha) appaccayā dhammā.
NULL,p73,91,100,bodytext,,8. (Ka) saṅkhatā dhammā.
NULL,p73,92,100,bodytext,,(Kha) asaṅkhatā dhammā.
NULL,p73,93,100,bodytext,,9. (Ka) sanidassanā  dhammā.
NULL,p73,94,100,bodytext,,(Kha) anidassanā dhammā.
NULL,p73,95,100,bodytext,,10. (Ka) sappaṭighā  dhammā.
NULL,p73,96,100,bodytext,,(Kha) appaṭighā dhammā.
NULL,p73,97,100,bodytext,,11. (Ka) rūpino  dhammā.
NULL,p73,98,100,bodytext,,(Kha) arūpino dhammā.
NULL,p73,99,100,bodytext,,12. (Ka) lokiyā dhammā.
NULL,p73,100,100,bodytext,,(Kha) lokuttarā dhammā.
NULL,p73,101,100,bodytext,,13. (Ka) kenaci viññeyyā dhammā.
NULL,p73,102,100,bodytext,,(Kha) kenaci na viññeyyā dhammā.
NULL,p73,103,100,centered,,Cūḷantaradukaṃ.
NULL,p73,104,4,subhead,Āsavagocchakaṃ,Āsavagocchakaṃ
NULL,p73,105,100,bodytext,,14. (Ka) āsavā dhammā.
NULL,p73,106,100,bodytext,,(Kha) no āsavā dhammā.
NULL,p73,107,100,bodytext,,15. (Ka) sāsavā dhammā.
NULL,p73,108,100,bodytext,,(Kha) anāsavā dhammā.
NULL,p73,109,100,bodytext,,16. (Ka) āsavasampayuttā dhammā.
NULL,p73,110,100,bodytext,,(Kha) āsavavippayuttā dhammā.
NULL,p73,111,100,bodytext,,17. (Ka) āsavā ceva dhammā sāsavā ca.
NULL,p73,112,100,bodytext,,(Kha) sāsavā ceva dhammā no ca āsavā.
NULL,p73,113,100,bodytext,,18. (Ka) āsavā  ceva dhammā āsavasampayuttā ca.
NULL,p73,114,100,bodytext,,(Kha) āsavasampayuttā ceva dhammā no ca āsavā.
NULL,p73,115,100,bodytext,,19. (Ka) āsavavippayuttā kho pana dhammā sāsavāpi.
NULL,p73,116,100,bodytext,,(Kha) anāsavāpi.
NULL,p73,117,100,centered,,Āsavagocchakaṃ.
NULL,p73,118,4,subhead,Saṃyojanagocchakaṃ,Saṃyojanagocchakaṃ
NULL,p73,119,100,bodytext,,20. (Ka) saṃyojanā dhammā.
NULL,p73,120,100,bodytext,,(Kha) no saṃyojanā dhammā.
NULL,p73,121,100,bodytext,,21. (Ka) saṃyojaniyā  dhammā.
NULL,p73,122,100,bodytext,,(Kha) asaṃyojaniyā dhammā.
NULL,p73,123,100,bodytext,,22. (Ka) saṃyojanasampayuttā dhammā.
NULL,p73,124,100,bodytext,,(Kha) saṃyojanavippayuttā dhammā.
NULL,p73,125,100,bodytext,,23. (Ka) saṃyojanā ceva dhammā saṃyojaniyā ca.
NULL,p73,126,100,bodytext,,(Kha) saṃyojaniyā ceva dhammā no ca saṃyojanā.
NULL,p73,127,100,bodytext,,24. (Ka) saṃyojanā ceva dhammā saṃyojanasampayuttā ca.
NULL,p73,128,100,bodytext,,(Kha) saṃyojanasampayuttā ceva dhammā no ca saṃyojanā.
NULL,p73,129,100,bodytext,,25. (Ka) saṃyojanavippayuttā kho pana dhammā saṃyojaniyāpi.
NULL,p73,130,100,bodytext,,(Kha) asaṃyojaniyāpi.
NULL,p73,131,100,centered,,Saṃyojanagocchakaṃ.
NULL,p73,132,4,subhead,Ganthagocchakaṃ,Ganthagocchakaṃ
NULL,p73,133,100,bodytext,,26. (Ka) ganthā  dhammā.
NULL,p73,134,100,bodytext,,(Kha) no ganthā dhammā.
NULL,p73,135,100,bodytext,,27. (Ka) ganthaniyā dhammā.
NULL,p73,136,100,bodytext,,(Kha) aganthaniyā dhammā.
NULL,p73,137,100,bodytext,,28. (Ka) ganthasampayuttā dhammā.
NULL,p73,138,100,bodytext,,(Kha) ganthavippayuttā dhammā.
NULL,p73,139,100,bodytext,,29. (Ka) ganthā ceva dhammā ganthaniyā ca.
NULL,p73,140,100,bodytext,,(Kha) ganthaniyā ceva dhammā no ca ganthā.
NULL,p73,141,100,bodytext,,30. (Ka) ganthā ceva dhammā  ganthasampayuttā ca.
NULL,p73,142,100,bodytext,,(Kha) ganthasampayuttā ceva dhammā no ca ganthā.
NULL,p73,143,100,bodytext,,31. (Ka) ganthavippayuttā  kho pana dhammā ganthaniyāpi.
NULL,p73,144,100,bodytext,,(Kha) aganthaniyāpi.
NULL,p73,145,100,centered,,Ganthagocchakaṃ.
NULL,p73,146,4,subhead,Oghagocchakaṃ,Oghagocchakaṃ
NULL,p73,147,100,bodytext,,32. (Ka) oghā dhammā.
NULL,p73,148,100,bodytext,,(Kha) no oghā dhammā.
NULL,p73,149,100,bodytext,,33. (Ka) oghaniyā dhammā.
NULL,p73,150,100,bodytext,,(Kha) anoghaniyā dhammā.
NULL,p73,151,100,bodytext,,34. (Ka) oghasampayuttā  dhammā.
NULL,p73,152,100,bodytext,,(Kha) oghavippayuttā dhammā.
NULL,p73,153,100,bodytext,,35. (Ka) oghā ceva dhammā oghaniyā ca.
NULL,p73,154,100,bodytext,,(Kha) oghaniyā ceva dhammā no ca oghā.
NULL,p73,155,100,bodytext,,36. (Ka) oghā ceva dhammā oghasampayuttā ca.
NULL,p73,156,100,bodytext,,(Kha) oghasampayuttā ceva dhammā no ca oghā.
NULL,p73,157,100,bodytext,,37. (Ka) oghavippayuttā kho pana dhammā oghaniyāpi.
NULL,p73,158,100,bodytext,,(Kha) anoghaniyāpi.
NULL,p73,159,100,centered,,Oghagocchakaṃ.
NULL,p73,160,4,subhead,Yogagocchakaṃ,Yogagocchakaṃ
NULL,p73,161,100,bodytext,,38. (Ka) yogā dhammā.
NULL,p73,162,100,bodytext,,(Kha) no yogā dhammā.
NULL,p73,163,100,bodytext,,39. (Ka) yoganiyā dhammā.
NULL,p73,164,100,bodytext,,(Kha) ayoganiyā dhammā.
NULL,p73,165,100,bodytext,,40. (Ka) yogasampayuttā dhammā.
NULL,p73,166,100,bodytext,,(Kha) yogavippayuttā dhammā.
NULL,p73,167,100,bodytext,,41. (Ka) yogā  ceva dhammā yoganiyā ca.
NULL,p73,168,100,bodytext,,(Kha) yoganiyā ceva dhammā no ca yogā.
NULL,p73,169,100,bodytext,,42. (Ka) yogā  ceva dhammā yogasampayuttā ca.
NULL,p73,170,100,bodytext,,(Kha) yogasampayuttā ceva dhammā no ca yogā.
NULL,p73,171,100,bodytext,,43. (Ka) yogavippayuttā kho pana dhammā yoganiyāpi.
NULL,p73,172,100,bodytext,,(Kha) ayoganiyāpi.
NULL,p73,173,100,centered,,Yogagocchakaṃ.
NULL,p73,174,4,subhead,Nīvaraṇagocchakaṃ,Nīvaraṇagocchakaṃ
NULL,p73,175,100,bodytext,,44. (Ka) nīvaraṇā dhammā.
NULL,p73,176,100,bodytext,,(Kha) no nīvaraṇā dhammā.
NULL,p73,177,100,bodytext,,45. (Ka) nīvaraṇiyā dhammā.
NULL,p73,178,100,bodytext,,(Kha) anīvaraṇiyā dhammā.
NULL,p73,179,100,bodytext,,46. (Ka) nīvaraṇasampayuttā dhammā.
NULL,p73,180,100,bodytext,,(Kha) nīvaraṇavippayuttā dhammā.
NULL,p73,181,100,bodytext,,47. (Ka) nīvaraṇā ceva dhammā nīvaraṇiyā ca.
NULL,p73,182,100,bodytext,,(Kha) nīvaraṇiyā ceva dhammā no ca nīvaraṇā.
NULL,p73,183,100,bodytext,,48. (Ka) nīvaraṇā ceva dhammā nīvaraṇasampayuttā ca.
NULL,p73,184,100,bodytext,,(Kha) nīvaraṇasampayuttā ceva dhammā no ca nīvaraṇā.
NULL,p73,185,100,bodytext,,49. (Ka) nīvaraṇavippayuttā kho pana dhammā nīvaraṇiyāpi.
