id,book,par_num,level,class,title,text
NULL,p167,1,100,centered,," Namo tassa bhagavato arahato sammāsambuddhassa"
NULL,p167,2,100,nikaya,,Saṃyuttanikāyo
NULL,p167,3,1,book,(SN)Sagāthāvaggo,Sagāthāvaggo
NULL,p167,4,2,chapter,"1. Devatāsaṃyuttaṃ","1. Devatāsaṃyuttaṃ"
NULL,p167,5,3,title,"1. Naḷavaggo","1. Naḷavaggo"
NULL,p167,6,4,subhead,"1. Oghataraṇasuttaṃ","1. Oghataraṇasuttaṃ"
NULL,p167,7,100,bodytext,,"1. Evaṃ  me sutaṃ – ekaṃ samayaṃ bhagavā sāvatthiyaṃ viharati jetavane anāthapiṇḍikassa ārāme. Atha kho aññatarā devatā abhikkantāya rattiyā abhikkantavaṇṇā kevalakappaṃ jetavanaṃ obhāsetvā yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavantaṃ abhivādetvā ekamantaṃ aṭṭhāsi. Ekamantaṃ ṭhitā kho sā devatā bhagavantaṃ etadavoca – ‘‘‘kathaṃ nu tvaṃ, mārisa, oghamatarī’ti? ‘Appatiṭṭhaṃ khvāhaṃ, āvuso, anāyūhaṃ  oghamatari’nti. ‘Yathā kathaṃ pana tvaṃ, mārisa, appatiṭṭhaṃ anāyūhaṃ oghamatarī’ti? ‘Yadākhvāhaṃ, āvuso, santiṭṭhāmi tadāssu saṃsīdāmi; yadākhvāhaṃ, āvuso, āyūhāmi tadāssu nibbuyhāmi [nivuyhāmi (syā. kaṃ. ka.)]. Evaṃ khvāhaṃ, āvuso, appatiṭṭhaṃ anāyūhaṃ oghamatari’’’nti."
NULL,p167,8,100,gatha1,,"‘‘Cirassaṃ vata passāmi, brāhmaṇaṃ parinibbutaṃ;"
NULL,p167,9,100,gathalast,,"Appatiṭṭhaṃ anāyūhaṃ, tiṇṇaṃ loke visattika’’nti. –"
NULL,p167,10,100,unindented,,"Idamavoca  sā devatā. Samanuñño satthā ahosi. Atha kho sā devatā – ‘‘samanuñño me satthā’’ti bhagavantaṃ abhivādetvā padakkhiṇaṃ katvā tatthevantaradhāyīti."
NULL,p167,11,4,subhead,"2. Nimokkhasuttaṃ","2. Nimokkhasuttaṃ"
NULL,p167,12,100,bodytext,,"2. Sāvatthinidānaṃ. Atha kho aññatarā devatā abhikkantāya rattiyā abhikkantavaṇṇā kevalakappaṃ jetavanaṃ obhāsetvā yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavantaṃ abhivādetvā ekamantaṃ aṭṭhāsi. Ekamantaṃ ṭhitā kho sā devatā bhagavantaṃ etadavoca –"
NULL,p167,13,100,bodytext,,"‘‘Jānāsi no tvaṃ, mārisa, sattānaṃ nimokkhaṃ pamokkhaṃ viveka’’nti?"
NULL,p167,14,100,bodytext,,"‘‘Jānāmi khvāhaṃ, āvuso, sattānaṃ nimokkhaṃ pamokkhaṃ viveka’’nti."
NULL,p167,15,100,bodytext,,"‘‘Yathā kathaṃ pana tvaṃ, mārisa, jānāsi sattānaṃ nimokkhaṃ pamokkhaṃ viveka’’nti?"
NULL,p167,16,100,bodytext,,"‘‘Nandībhavaparikkhayā [nandibhavaparikkhayā (syā. kaṃ.)], saññāviññāṇasaṅkhayā, vedanānaṃ nirodhā upasamā – evaṃ khvāhaṃ, āvuso, jānāmi sattānaṃ nimokkhaṃ pamokkhaṃ viveka’’nti."
NULL,p167,17,4,subhead,"3. Upanīyasuttaṃ","3. Upanīyasuttaṃ"
NULL,p167,18,100,bodytext,,"3. Sāvatthinidānaṃ. Ekamantaṃ ṭhitā kho sā devatā bhagavato santike imaṃ gāthaṃ abhāsi –"
NULL,p167,19,100,gatha1,,"‘‘Upanīyati jīvitamappamāyu,"
NULL,p167,20,100,gatha2,,"Jarūpanītassa na santi tāṇā;"
NULL,p167,21,100,gatha3,,"Etaṃ bhayaṃ maraṇe pekkhamāno,"
NULL,p167,22,100,gathalast,,"Puññāni kayirātha sukhāvahānī’’ti."
NULL,p167,23,100,gatha1,,"‘‘Upanīyati jīvitamappamāyu,"
NULL,p167,24,100,gatha2,,"Jarūpanītassa na santi tāṇā;"
NULL,p167,25,100,gatha3,,"Etaṃ bhayaṃ maraṇe pekkhamāno,"
NULL,p167,26,100,gathalast,,"Lokāmisaṃ pajahe santipekkho’’ti."
NULL,p167,27,4,subhead,"4. Accentisuttaṃ","4. Accentisuttaṃ"
NULL,p167,28,100,bodytext,,"4. Sāvatthinidānaṃ. Ekamantaṃ  ṭhitā kho sā devatā bhagavato santike imaṃ gāthaṃ abhāsi –"
NULL,p167,29,100,gatha1,,"‘‘Accenti kālā tarayanti rattiyo,"
NULL,p167,30,100,gatha2,,"Vayoguṇā anupubbaṃ jahanti;"
NULL,p167,31,100,gatha3,,"Etaṃ bhayaṃ maraṇe pekkhamāno,"
NULL,p167,32,100,gathalast,,"Puññāni kayirātha sukhāvahānī’’ti."
NULL,p167,33,100,gatha1,,"‘‘Accenti kālā tarayanti rattiyo,"
NULL,p167,34,100,gatha2,,"Vayoguṇā anupubbaṃ jahanti;"
NULL,p167,35,100,gatha3,,"Etaṃ bhayaṃ maraṇe pekkhamāno,"
NULL,p167,36,100,gathalast,,"Lokāmisaṃ pajahe santipekkho’’ti."
NULL,p167,37,4,subhead,"5. Katichindasuttaṃ","5. Katichindasuttaṃ"
NULL,p167,38,100,bodytext,,"5. Sāvatthinidānaṃ. Ekamantaṃ ṭhitā kho sā devatā bhagavato santike imaṃ gāthaṃ abhāsi –"
NULL,p167,39,100,gatha1,,"‘‘Kati chinde kati jahe, kati cuttari bhāvaye;"
NULL,p167,40,100,gathalast,,"Kati saṅgātigo bhikkhu, oghatiṇṇoti vuccatī’’ti."
NULL,p167,41,100,gatha1,,"‘‘Pañca chinde pañca jahe, pañca cuttari bhāvaye;"
NULL,p167,42,100,gathalast,,"Pañca saṅgātigo bhikkhu, oghatiṇṇoti vuccatī’’ti."
NULL,p167,43,4,subhead,"6. Jāgarasuttaṃ","6. Jāgarasuttaṃ"
NULL,p167,44,100,bodytext,,"6. Sāvatthinidānaṃ. Ekamantaṃ  ṭhitā kho sā devatā bhagavato santike imaṃ gāthaṃ abhāsi –"
NULL,p167,45,100,gatha1,,"‘‘Kati jāgarataṃ suttā, kati suttesu jāgarā;"
NULL,p167,46,100,gathalast,,"Katibhi [katīhi (sī.)] rajamādeti, katibhi [katīhi (sī.)] parisujjhatī’’ti."
NULL,p167,47,100,gatha1,,"‘‘Pañca jāgarataṃ suttā, pañca suttesu jāgarā;"
NULL,p167,48,100,gathalast,,"Pañcabhi [pañcahi (sī.)] rajamādeti, pañcabhi [pañcahi (sī.)] parisujjhatī’’ti."
NULL,p167,49,4,subhead,"7. Appaṭividitasuttaṃ","7. Appaṭividitasuttaṃ"
NULL,p167,50,100,bodytext,,"7. Sāvatthinidānaṃ. Ekamantaṃ  ṭhitā kho sā devatā bhagavato santike imaṃ gāthaṃ abhāsi –"
NULL,p167,51,100,gatha1,,"‘‘Yesaṃ dhammā appaṭividitā, paravādesu nīyare [niyyare (ka.)];"
NULL,p167,52,100,gathalast,,"Suttā te nappabujjhanti, kālo tesaṃ pabujjhitu’’nti."
NULL,p167,53,100,gatha1,,"‘‘Yesaṃ dhammā suppaṭividitā, paravādesu na nīyare;"
NULL,p167,54,100,gathalast,,"Te sambuddhā sammadaññā, caranti visame sama’’nti."
NULL,p167,55,4,subhead,"8. Susammuṭṭhasuttaṃ","8. Susammuṭṭhasuttaṃ"
NULL,p167,56,100,bodytext,,"8. Sāvatthinidānaṃ. Ekamantaṃ ṭhitā kho sā devatā bhagavato santike imaṃ gāthaṃ abhāsi –"
NULL,p167,57,100,gatha1,,"‘‘Yesaṃ  dhammā susammuṭṭhā, paravādesu nīyare;"
NULL,p167,58,100,gathalast,,"Suttā te nappabujjhanti, kālo tesaṃ pabujjhitu’’nti."
NULL,p167,59,100,gatha1,,"‘‘Yesaṃ  dhammā asammuṭṭhā, paravādesu na nīyare;"
NULL,p167,60,100,gathalast,,"Te sambuddhā sammadaññā, caranti visame sama’’nti."
NULL,p167,61,4,subhead,"9. Mānakāmasuttaṃ","9. Mānakāmasuttaṃ"
NULL,p167,62,100,bodytext,,"9. Sāvatthinidānaṃ. Ekamantaṃ ṭhitā kho sā devatā bhagavato santike imaṃ gāthaṃ abhāsi –"
NULL,p167,63,100,gatha1,,"‘‘Na mānakāmassa damo idhatthi,"
NULL,p167,64,100,gatha2,,"Na monamatthi asamāhitassa;"
NULL,p167,65,100,gatha3,,"Eko araññe viharaṃ pamatto,"
NULL,p167,66,100,gathalast,,"Na maccudheyyassa tareyya pāra’’nti."
NULL,p167,67,100,gatha1,,"‘‘Mānaṃ pahāya susamāhitatto,"
NULL,p167,68,100,gatha2,,"Sucetaso sabbadhi vippamutto;"
NULL,p167,69,100,gatha3,,"Eko araññe viharaṃ appamatto,"
NULL,p167,70,100,gathalast,,"Sa maccudheyyassa tareyya pāra’’nti."
NULL,p167,71,4,subhead,"10. Araññasuttaṃ","10. Araññasuttaṃ"
NULL,p167,72,100,bodytext,,"10. Sāvatthinidānaṃ. Ekamantaṃ  ṭhitā kho sā devatā bhagavantaṃ gāthāya ajjhabhāsi –"
NULL,p167,73,100,gatha1,,"‘‘Araññe  viharantānaṃ, santānaṃ brahmacārinaṃ;"
NULL,p167,74,100,gathalast,,"Ekabhattaṃ bhuñjamānānaṃ, kena vaṇṇo pasīdatī’’ti."
NULL,p167,75,100,gatha1,,"‘‘Atītaṃ nānusocanti, nappajappanti nāgataṃ;"
NULL,p167,76,100,gathalast,,"Paccuppannena yāpenti, tena vaṇṇo pasīdati’’."
NULL,p167,77,100,gatha1,,"‘‘Anāgatappajappāya, atītassānusocanā;"
NULL,p167,78,100,gathalast,,"Etena bālā sussanti, naḷova harito luto’’ti."
NULL,p167,79,100,centered,,"Naḷavaggo paṭhamo."
NULL,p167,80,100,bodytext,,"Tassuddānaṃ –"
NULL,p167,81,100,gatha1,,"Oghaṃ nimokkhaṃ upaneyyaṃ, accenti katichindi ca;"
NULL,p167,82,100,gatha2,,"Jāgaraṃ appaṭividitā, susammuṭṭhā mānakāminā;"
NULL,p167,83,100,gathalast,,"Araññe dasamo vutto, vaggo tena pavuccati."
NULL,p167,84,3,title,"2. Nandanavaggo","2. Nandanavaggo"
NULL,p167,85,4,subhead,"1. Nandanasuttaṃ","1. Nandanasuttaṃ"
NULL,p167,86,100,bodytext,,"11. Evaṃ  me sutaṃ – ekaṃ samayaṃ bhagavā sāvatthiyaṃ viharati jetavane anāthapiṇḍikassa  ārāme. Tatra kho bhagavā bhikkhū āmantesi – ‘‘bhikkhavo’’ti. ‘‘Bhadante’’ti te bhikkhū bhagavato paccassosuṃ. Bhagavā etadavoca –"
NULL,p167,87,100,bodytext,,"‘‘Bhūtapubbaṃ, bhikkhave, aññatarā tāvatiṃsakāyikā devatā nandane vane accharāsaṅghaparivutā dibbehi pañcahi kāmaguṇehi samappitā samaṅgībhūtā paricāriyamānā [paricāriyamānā (syā. kaṃ. ka.)] tāyaṃ velāyaṃ imaṃ gāthaṃ abhāsi –"
NULL,p167,88,100,gatha1,,"‘‘Na  te sukhaṃ pajānanti, ye na passanti nandanaṃ;"
NULL,p167,89,100,gathalast,,"Āvāsaṃ naradevānaṃ, tidasānaṃ yasassina’’nti."
NULL,p167,90,100,bodytext,,"‘‘Evaṃ  vutte, bhikkhave, aññatarā devatā taṃ devataṃ gāthāya paccabhāsi –"
NULL,p167,91,100,gatha1,,"‘‘Na tvaṃ bāle pajānāsi, yathā arahataṃ vaco;"
NULL,p167,92,100,gatha2,,"Aniccā sabbasaṅkhārā [sabbe saṅkhārā (sī. syā. kaṃ.)], uppādavayadhammino;"
NULL,p167,93,100,gathalast,,"Uppajjitvā nirujjhanti, tesaṃ vūpasamo sukho’’ti."
NULL,p167,94,4,subhead,"2. Nandatisuttaṃ","2. Nandatisuttaṃ"
NULL,p167,95,100,bodytext,,"12. Sāvatthinidānaṃ. Ekamantaṃ  ṭhitā kho sā devatā bhagavato santike imaṃ gāthaṃ abhāsi –"
NULL,p167,96,100,gatha1,,"‘‘Nandati puttehi puttimā,"
NULL,p167,97,100,gatha2,,"Gomā [gomiko (sī. syā. kaṃ. pī.)] gohi tatheva nandati;"
NULL,p167,98,100,gatha3,,"Upadhīhi  narassa nandanā,"
NULL,p167,99,100,gathalast,,"Na hi so nandati yo nirūpadhī’’ti."
NULL,p167,100,100,gatha1,,"‘‘Socati puttehi puttimā,"
NULL,p167,101,100,gatha2,,"Gomā gohi tatheva socati;"
NULL,p167,102,100,gatha3,,"Upadhīhi narassa socanā,"
NULL,p167,103,100,gathalast,,"Na hi so socati yo nirūpadhī’’ti."
NULL,p167,104,4,subhead,"3. Natthiputtasamasuttaṃ","3. Natthiputtasamasuttaṃ"
NULL,p167,105,100,bodytext,,"13. Sāvatthinidānaṃ. Ekamantaṃ ṭhitā kho sā devatā bhagavato santike imaṃ gāthaṃ abhāsi –"
NULL,p167,106,100,gatha1,,"‘‘Natthi puttasamaṃ pemaṃ, natthi gosamitaṃ dhanaṃ;"
NULL,p167,107,100,gathalast,,"Natthi sūriyasamā [suriyasamā (sī. syā. kaṃ. pī.)] ābhā, samuddaparamā sarā’’ti."
NULL,p167,108,100,gatha1,,"‘‘Natthi attasamaṃ pemaṃ, natthi dhaññasamaṃ dhanaṃ;"
NULL,p167,109,100,gathalast,,"Natthi paññāsamā ābhā, vuṭṭhi ve paramā sarā’’ti."
NULL,p167,110,4,subhead,"4. Khattiyasuttaṃ","4. Khattiyasuttaṃ"
NULL,p167,111,100,bodytext,,"14. ‘‘Khattiyo  dvipadaṃ seṭṭho, balībaddo [balivaddo (sī. pī.), balibaddo (syā. kaṃ. ka.)] catuppadaṃ."
NULL,p167,112,100,gathalast,,"Komārī seṭṭhā bhariyānaṃ, yo ca puttāna pubbajo’’ti."
NULL,p167,113,100,gatha1,,"‘‘Sambuddho dvipadaṃ seṭṭho, ājānīyo catuppadaṃ;"
NULL,p167,114,100,gathalast,,"Sussūsā seṭṭhā bhariyānaṃ, yo ca puttānamassavo’’ti."
NULL,p167,115,4,subhead,"5. Saṇamānasuttaṃ","5. Saṇamānasuttaṃ"
NULL,p167,116,100,bodytext,,"15. ‘‘Ṭhite  majjhanhike [majjhantike (sabbattha)] kāle, sannisīvesu pakkhisu."
