id,book,par_num,level,class,title,text
NULL,p202,1,100,centered,," Namo tassa bhagavato arahato sammāsambuddhassa"
NULL,p202,2,100,nikaya,,Vinayapiṭake
NULL,p202,3,1,book,Pācityādiyojanā,Pācityādiyojanā
NULL,p202,4,2,chapter,Pācittiyayojanā,Pācittiyayojanā
NULL,p202,5,100,gatha1,,"Mahākāruṇikaṃ  nāthaṃ, abhinatvā samāsato;"
NULL,p202,6,100,gathalast,,"Pācityādivaṇṇanāya, karissāmatthayojanaṃ."
NULL,p202,7,3,title,"5. Pācittiyakaṇḍaṃ","5. Pācittiyakaṇḍaṃ"
NULL,p202,8,4,subhead,"1. Musāvādasikkhāpada-atthayojanā","1. Musāvādasikkhāpada-atthayojanā"
NULL,p202,9,100,bodytext,,"Khuddakānanti  sukhumāpattipakāsakattā appakānaṃ, gaṇanato vā pacurattā bahukānaṃ. Yesaṃ sikkhāpadānanti sambandho. ‘‘Yesa’’nti padaṃ ‘‘saṅgaho’’ti pade sāmyatthachaṭṭhī. Saṅgahīyate saṅgaho. ‘‘Navahi vaggehī’’tipadaṃ ‘‘saṅgaho, suppatiṭṭhito’’ti padadvaye karaṇaṃ. Dānīti kālavācako sattamyantanipāto idāni-pariyāyo, imasmiṃ kāleti attho. Tesanti khuddakānaṃ, ayaṃ vaṇṇanāti sambandho. Bhavatīti ettha ti-saddo ekaṃsatthe anāgatakāliko hoti ‘‘nirayaṃ nūna gacchāmi, ettha me natthi saṃsayo’’tiādīsu (jā. 2.22.331) viya. Kiñcāpettha hi yathā ekaṃsavācako nūnasaddo atthi, na evaṃ ‘‘bhavatī’’ti pade, atthato pana ayaṃ vaṇṇanā nūna bhavissatīti attho gahetabbo. Atha vā avassambhāviyatthe anāgatakālavācako hoti ‘‘dhuvaṃ buddho bhavāmaha’’ntiādīsu (bu. vaṃ. 2.109-114) viya. Kāmañhettha yathā avassambhāviyatthavācako dhuvasaddo atthi, na evaṃ ‘‘bhavatī’’ti pade, atthato pana dhuvaṃ bhavissati ayaṃ vaṇṇanāti attho gahetabboti daṭṭhabbaṃ."
NULL,p202,10,100,bodytext,,"1. ‘‘Tatthā’’ti  padaṃ ‘‘musāvādavaggassā’’ti pade niddhāraṇasamudāyo, tesu navasu vaggesūti attho. Paṭhamasikkhāpadeti vā, tesu khuddakesu sikkhāpadesūti attho. Sakyānaṃ puttoti bhaginīhi saṃvāsakaraṇato lokamariyādaṃ chindituṃ, jātisambhedato vā rakkhituṃ sakkuṇantīti sakyā. Sākavanasaṇḍe nagaraṃ māpentīti vā sakyā, pubbarājāno. Tesaṃ vaṃse bhūtattā etarahipi rājāno sakyā nāma, tesaṃ puttoti attho. ‘‘Buddhakāle’’ti padaṃ ‘‘pabbajiṃsū’’ti pade ādhāro. Sakyakulato nikkhamitvāti sambandho. ‘‘Vādakkhitto’’tyādinā vādena khitto, vādamhi vāti atthaṃ dasseti. Yatra yatrāti yassaṃ yassaṃ diṭṭhiyaṃ pavattatīti sambandho. Avajānitvāti paṭissavena viyogaṃ katvā. Avasaddo hi viyogatthavācako. ‘‘Apajānitvā’’tipi pāṭho, paṭiññātaṃ apanītaṃ katvāti attho. Dosanti ayuttidosaṃ, sallakkhento hutvāti sambandho. Kathento kathentoti antasaddo mānasaddakāriyo. Kathiyamāno kathiyamānoti hi attho. Paṭijānitvāti paṭiññātaṃ katvā. Ānisaṃsanti niddosaṃ guṇaṃ. Paṭipubbo carasaddo paṭicchādanatthoti āha ‘‘paṭicarati paṭicchādetī’’ti. ‘‘Kiṃ pana rūpaṃ niccaṃ vā aniccaṃ vā’’ti vutte ‘‘anicca’’nti vadati. Kasmāti vutte ‘‘jānitabbato’’ti vadati. Yadi evaṃ nibbānampi jānitabbattā aniccaṃ nāma siyāti vutte attano hetumhi dosaṃ disvā ahaṃ ‘‘jānitabbato’’ti hetuṃ na vadāmi, ‘‘jātidhammato’’ti pana vadāmi. Tayā pana dussutattā evaṃ vuttanti vatvā aññenaññaṃ paṭicarati. ‘‘Kurundiya’’nti padaṃ ‘‘vutta’’nti pade ādhāro. Etassāti ‘‘rūpaṃ aniccaṃ jānitabbato’’ti vacanassa. Tatrāti kurundiyaṃ. Tassāti paṭijānanāvajānanassa. ‘‘Paṭicchādanattha’’nti padaṃ ‘‘bhāsatī’’tipade sampadānaṃ. ‘‘Mahāaṭṭhakathāya’’ntipadaṃ ‘‘vutta’’nti pade ādhāro. ‘‘Divāṭṭhānādīsū’’ti padaṃ upanetabbaṃ. Idaṃ ‘‘asukasmiṃ nāmapadese’’ti pade niddhāraṇasamudāyo."
