id,book,par_num,level,class,title,text
NULL,p76,1,100,centered,," Namo tassa bhagavato arahato sammāsambuddhassa"
NULL,p76,2,100,nikaya,,Abhidhammapiṭake
NULL,p76,3,1,book,Puggalapaññattipāḷi,Puggalapaññattipāḷi
NULL,p76,4,2,chapter,Mātikā,Mātikā
NULL,p76,5,4,subhead,"1. Ekakauddeso","1. Ekakauddeso"
NULL,p76,6,100,bodytext,,"1. Cha  paññattiyo – khandhapaññatti, āyatanapaññatti, dhātupaññatti, saccapaññatti, indriyapaññatti, puggalapaññattīti."
NULL,p76,7,100,bodytext,,"2. Kittāvatā khandhānaṃ khandhapaññatti? Yāvatā pañcakkhandhā – rūpakkhandho, vedanākkhandho, saññākkhandho, saṅkhārakkhandho, viññāṇakkhandho; ettāvatā khandhānaṃ khandhapaññatti."
NULL,p76,8,100,bodytext,,"3. Kittāvatā  āyatanānaṃ āyatanapaññatti? Yāvatā dvādasāyatanāni – cakkhāyatanaṃ, rūpāyatanaṃ, sotāyatanaṃ, saddāyatanaṃ, ghānāyatanaṃ, gandhāyatanaṃ, jivhāyatanaṃ, rasāyatanaṃ, kāyāyatanaṃ, phoṭṭhabbāyatanaṃ, manāyatanaṃ, dhammāyatanaṃ; ettāvatā āyatanānaṃ āyatanapaññatti."
NULL,p76,9,100,bodytext,,"4. Kittāvatā  dhātūnaṃ dhātupaññatti? Yāvatā aṭṭhārasa dhātuyo – cakkhudhātu, rūpadhātu, cakkhuviññāṇadhātu, sotadhātu, saddadhātu, sotaviññāṇadhātu, ghānadhātu, gandhadhātu, ghānaviññāṇadhātu, jivhādhātu, rasadhātu, jivhāviññāṇadhātu, kāyadhātu, phoṭṭhabbadhātu, kāyaviññāṇadhātu, manodhātu, dhammadhātu, manoviññāṇadhātu; ettāvatā dhātūnaṃ dhātupaññatti."
NULL,p76,10,100,bodytext,,"5. Kittāvatā  saccānaṃ saccapaññatti? Yāvatā cattāri saccāni – dukkhasaccaṃ, samudayasaccaṃ, nirodhasaccaṃ, maggasaccaṃ; ettāvatā saccānaṃ saccapaññatti."
NULL,p76,11,100,bodytext,,"6. Kittāvatā indriyānaṃ indriyapaññatti? Yāvatā bāvīsatindriyāni – cakkhundriyaṃ, sotindriyaṃ, ghānindriyaṃ, jivhindriyaṃ, kāyindriyaṃ, manindriyaṃ, itthindriyaṃ, purisindriyaṃ, jīvitindriyaṃ, sukhindriyaṃ, dukkhindriyaṃ, somanassindriyaṃ, domanassindriyaṃ, upekkhindriyaṃ, saddhindriyaṃ, vīriyindriyaṃ, satindriyaṃ, samādhindriyaṃ, paññindriyaṃ, anaññātaññassāmītindriyaṃ, yaṃ, aññātāvindriyaṃ; ettāvatā indriyānaṃ indriyapaññatti."
NULL,p76,12,100,bodytext,,"7. Kittāvatāpuggalānaṃ puggalapaññatti?"
NULL,p76,13,100,bodytext,,"(1) Samayavimutto"
NULL,p76,14,100,bodytext,,"(2) Asamayavimutto"
NULL,p76,15,100,bodytext,,"(3) Kuppadhammo"
NULL,p76,16,100,bodytext,,"(4) Akuppadhammo"
NULL,p76,17,100,bodytext,,"(5) Parihānadhammo"
NULL,p76,18,100,bodytext,,"(6) Aparihānadhammo"
NULL,p76,19,100,bodytext,,"(7) Cetanābhabbo "
NULL,p76,20,100,bodytext,,"(8) Anurakkhaṇābhabbo"
NULL,p76,21,100,bodytext,,"(9) Puthujjano"
NULL,p76,22,100,bodytext,,"(10) Gotrabhū"
NULL,p76,23,100,bodytext,,"(11) Bhayūparato"
NULL,p76,24,100,bodytext,,"(12) Abhayūparato"
NULL,p76,25,100,bodytext,,"(13) Bhabbāgamano"
NULL,p76,26,100,bodytext,,"(14) Abhabbāgamano"
NULL,p76,27,100,bodytext,,"(15) Niyato"
NULL,p76,28,100,bodytext,,"(16) Aniyato"
NULL,p76,29,100,bodytext,,"(17) Paṭipannako "
NULL,p76,30,100,bodytext,,"(18) Phaleṭhito"
NULL,p76,31,100,bodytext,,"(19) Samasīsī"
NULL,p76,32,100,bodytext,,"(20) Ṭhitakappī"
NULL,p76,33,100,bodytext,,"(21) Ariyo"
NULL,p76,34,100,bodytext,,"(22) Anariyo"
NULL,p76,35,100,bodytext,,"(23) Sekkho"
NULL,p76,36,100,bodytext,,"(24) Asekkho"
NULL,p76,37,100,bodytext,,"(25) Nevasekkhanāsekkho"
NULL,p76,38,100,bodytext,,"(26) Tevijjo"
NULL,p76,39,100,bodytext,,"(27) Chaḷabhiñño"
NULL,p76,40,100,bodytext,,"(28) Sammāsambuddho "
NULL,p76,41,100,bodytext,,"(29) Paccekasambuddho [paccekabuddho (sī.)]"
NULL,p76,42,100,bodytext,,"(30) Ubhatobhāgavimutto"
NULL,p76,43,100,bodytext,,"(31) Paññāvimutto"
NULL,p76,44,100,bodytext,,"(32) Kāyasakkhī"
NULL,p76,45,100,bodytext,,"(33) Diṭṭhippatto"
NULL,p76,46,100,bodytext,,"(34) Saddhāvimutto"
NULL,p76,47,100,bodytext,,"(35) Dhammānusārī"
NULL,p76,48,100,bodytext,,"(36) Saddhānusārī"
NULL,p76,49,100,bodytext,,"(37) Sattakkhattuparamo"
NULL,p76,50,100,bodytext,,"(38) Kolaṅkolo"
NULL,p76,51,100,bodytext,,"(39) Ekabījī"
NULL,p76,52,100,bodytext,,"(40) Sakadāgāmī "
NULL,p76,53,100,bodytext,,"(41) Anāgāmī"
NULL,p76,54,100,bodytext,,"(42) Antarāparinibbāyī"
NULL,p76,55,100,bodytext,,"(43) Upahaccaparinibbāyī"
NULL,p76,56,100,bodytext,,"(44) Asaṅkhāraparinibbāyī"
NULL,p76,57,100,bodytext,,"(45) Sasaṅkhāraparinibbāyī"
NULL,p76,58,100,bodytext,,"(46) Uddhaṃsotoakaniṭṭhagāmī"
NULL,p76,59,100,bodytext,,"(47) Sotāpanno"
NULL,p76,60,100,bodytext,,"(48) Sotāpattiphalasacchikiriyāya paṭipanno"
NULL,p76,61,100,bodytext,,"(49) Sakadāgāmī "
NULL,p76,62,100,bodytext,,"(50) Sakadāgāmiphalasacchikiriyāya paṭipanno"
NULL,p76,63,100,bodytext,,"(51) Anāgāmī"
NULL,p76,64,100,bodytext,,"(52) Anāgāmiphalasacchikiriyāya paṭipanno"
NULL,p76,65,100,bodytext,,"(53) Arahā"
NULL,p76,66,100,bodytext,,"(54) Arahattaphalasacchikiriyāya [arahattāya (sī.)] paṭipanno"
NULL,p76,67,100,centered,,Ekakaṃ.
NULL,p76,68,4,subhead,"2. Dukauddeso","2. Dukauddeso"
NULL,p76,69,100,bodytext,,"8. Dvepuggalā –"
NULL,p76,70,100,bodytext,,"(1) Kodhano ca, upanāhī ca."
NULL,p76,71,100,bodytext,,"(2) Makkhī ca, paḷāsī [palāsī (syā. ka.)] ca."
NULL,p76,72,100,bodytext,,"(3) Issukī ca, maccharī ca."
NULL,p76,73,100,bodytext,,"(4) Saṭho ca, māyāvī ca."
NULL,p76,74,100,bodytext,,"(5) Ahiriko  ca, anottappī ca."
NULL,p76,75,100,bodytext,,"(6) Dubbaco ca, pāpamitto ca."
NULL,p76,76,100,bodytext,,"(7) Indriyesu  aguttadvāro ca, bhojane amattaññū ca."
NULL,p76,77,100,bodytext,,"(8) Muṭṭhassati ca, asampajāno ca."
NULL,p76,78,100,bodytext,,"(9) Sīlavipanno ca, diṭṭhivipanno ca."
NULL,p76,79,100,bodytext,,"(10) Ajjhattasaṃyojano  ca, bahiddhāsaṃyojano ca."
NULL,p76,80,100,bodytext,,"(11) Akkodhano ca, anupanāhī ca."
NULL,p76,81,100,bodytext,,"(12) Amakkhī ca, apaḷāsī ca."
NULL,p76,82,100,bodytext,,"(13) Anissukī ca, amaccharī ca."
