id,book,par_num,level,class,title,text
NULL,p141,1,100,centered,," Namo tassa bhagavato arahato sammāsambuddhassa"
NULL,p141,2,100,nikaya,,Vinayapiṭake
NULL,p141,3,1,book,"(SP) Cūḷavagga-aṭṭhakathā",Cūḷavagga-aṭṭhakathā
NULL,p141,4,2,chapter,"1. Kammakkhandhakaṃ","1. Kammakkhandhakaṃ"
NULL,p141,5,4,subhead,Tajjanīyakammakathā,Tajjanīyakammakathā
NULL,p141,6,100,bodytext,,"1. Cūḷavaggassa  paṭhame kammakkhandhake tāva paṇḍukalohitakāti paṇḍuko ceva lohitako cāti chabbaggiyesu dve janā; tesaṃ nissitakāpi paṇḍukalohitakātveva paññāyanti. Balavābalavaṃ paṭimantethāti suṭṭhubalavaṃ paṭivadatha. Alamatthatarāti samatthatarā."
NULL,p141,7,100,centered,,"Tajjanīyakammakathā niṭṭhitā."
NULL,p141,8,4,subhead,Adhammakammadvādasakakathā,Adhammakammadvādasakakathā
NULL,p141,9,100,bodytext,,"4. Asammukhākatantiādīsu saṅghadhammavinayapuggalasammukhānaṃ vinā kataṃ, cuditakaṃ appaṭipucchitvā kataṃ, tasseva appaṭiññāya kataṃ. Adesanāgāminiyāti pārājikāpattiyā vā saṅghādisesāpattiyā vā. Ettha purimakesu tīsu tikesu nava padā adhammenakataṃ vaggenakatanti imehi saddhiṃ ekekaṃ gahetvā nava tikā vuttā. Evaṃ sabbepi dvādasa tikā honti. Paṭipakkhavasena sukkapakkhesupi eteyeva dvādasa tikā vuttā."
NULL,p141,10,100,bodytext,,"6. Ananulomikehigihisaṃsaggehīti pabbajitānaṃ ananucchavikehi sahasokitādīhi gihisaṃsaggehi."
NULL,p141,11,100,bodytext,,"Tiṇṇaṃ, bhikkhave, bhikkhūnantiādi ekekenāpi aṅgena tajjanīyakammaṃ kātuṃ vaṭṭatīti dassanatthaṃ vuttaṃ. Tajjanīyassa hi visesena bhaṇḍanakārakattaṃ aṅgaṃ, niyassassa abhiṇhāpattikattaṃ, pabbājanīyassa kuladūsakattaṃ vuttaṃ. Imesu pana tīsu aṅgesu yena kenaci sabbānipi kātuṃ vaṭṭati. Yadi evaṃ yaṃ campeyyakkhandhake vuttaṃ – ‘‘tajjanīyakammārahassa niyassakammaṃ karoti…pe… upasampadārahaṃ abbheti; evaṃ kho upāli adhammakammaṃ hoti avinayakammaṃ, evañca pana saṅgho sātisāro hotī’’ti idaṃ virujjhatīti. Idañca na virujjhati. Kasmā? Vacanatthanānattato, ‘‘tajjanīyakammārahassā’’ti imassa hi vacanassa kammasanniṭṭhānaṃ attho. ‘‘Tiṇṇaṃ, bhikkhave’’tiādivacanassa aṅgasambhavo, tasmā yadā saṅghena sannipatitvā ‘‘idaṃ nāma imassa bhikkhuno kammaṃ karomā’’ti sanniṭṭhānaṃ kataṃ hoti, tadā kammāraho nāma hoti. Tassa iminā lakkhaṇena tajjanīyādikammārahassa niyassakammādikaraṇaṃ  adhammakammañceva avinayakammañcāti veditabbaṃ. Yassa pana bhaṇḍanakārakādīsu aṅgesu aññataraṃ aṅgaṃ atthi, tassa ākaṅkhamāno saṅgho yathānuññātesu aṅgesu ca kammesu ca yena kenaci aṅgena yaṃkiñci kammaṃ vavatthapetvā taṃ bhikkhuṃ kammārahaṃ katvā kammaṃ kareyya. Ayamettha vinicchayo. Evaṃ pubbenāparaṃ sameti."
NULL,p141,12,100,bodytext,,"Tattha kiñcāpi tajjanīyakamme bhaṇḍanakārakavasena kammavācā vuttā, atha kho bālassa abyattassa āpattibahulassa tajjanīyakammaṃ karontena bālaabyattavaseneva kammavācā kātabbā. Evañhi bhūtena vatthunā kataṃ kammaṃ hoti, na ca aññassa kammassa vatthunā. Kasmā? Yasmā idampi anuññātanti. Esa nayo sabbattha. Aṭṭhārasa sammāvattanavatthūni pārivāsikakkhandhake vaṇṇayissāma."
NULL,p141,13,100,centered,,"Adhammakammadvādasakakathā niṭṭhitā."
NULL,p141,14,4,subhead,Nappaṭippassambhetabbaaṭṭhārasakādikathā,Nappaṭippassambhetabbaaṭṭhārasakādikathā
