id,lang,sn,word_en,word,word2,note
187304,zh,19,ha,ha,ha,ha：adv．一定，當然，確實．na ha nūna 一定…沒有樣嗎?．iti ha臆説，這様．itihītiha [iti ha iti ha] 傳聞.,2,1
187311,zh,19,ha,hā,hā,hā：interj．唉.,2,1
187325,zh,19,hacca,hacca,hacca,hacca：a．[＜han] 殺害.,5,1
187335,zh,19,hadaya,hadaya,hadaya,hadaya：m．[Sk．hṛdaya] 心，心臓．-aṭṭhi 心骨，胸骨．-（ṅ）gama 心期盼，愉快的．-maṃsa 心臓肉．-rūpa 心色．-vatthu 心基，心之所依．-vatthu-dasaka 心基十法．-ssita 心有所依．hadayassānuppatti 心的所依.,6,1
187396,zh,19,halahala,halāhala,halāhala,halāhala：，haḷāhala m．n．[Sk．halāhala] 猛毒； 喧騒．-visa 猛毒.,8,1
187410,zh,19,halam,halaṃ,halaṃ,halaṃ：[=hi alaṃ] ~ dāni pakāsituṃ 現在必定要說.,5,1
187436,zh,19,haliddha,haliddhā,haliddhā,haliddhā：，haliddī f．[Sk．haridrā] 欝金，欝金，欝金香．-ābhijāti 階級．-rāga欝金色的，讓快速変化.,8,1
187452,zh,19,ham,haṃ,haṃ,haṃ：adv．[〃我說，敦促 iti haṃ=iti．cf．handa，hambho.,3,1
187458,zh,19,hambho,hambho,hambho,hambho：interj．[haṃ-bho] 噢，笨蛋 [驚訝，侮蔑的話] cf．ambho.,6,1
187467,zh,19,hammiya,hammiya,hammiya,hammiya：n．[Sk．harmya，BSk．harmikā] 長形階層的建物，楼房，別房，平屋．-gabbha 楼屋的室，楼房.,7,1
187482,zh,19,hamsa,haṃsa,haṃsa,haṃsa：① m．[〃] 鵞，鵞鳥，白鳥．② m．[＜hṛṣ] 竪立．loma ~ 身毛竪立.,5,1
187512,zh,19,hamsati,haṃsati,haṃsati,haṃsati：[Sk．harṣate hṛṣ]身毛逆立，恐怖時毛骨悚然，十分歡喜的時候] pp．haṭṭha； caus．haṃseti 令人毛髮倒豎.,7,1
187546,zh,19,hana,hāna,hāna,hāna：n．[〃＜hā] 退，退失，捨棄．-gāmin 退失者．-bhāgin 退分．-bhāgiyasamādhi 退分定，順退分定.,4,1
187576,zh,19,hanapeti,hanāpeti,hanāpeti,hanāpeti：[hanati 的 caus.] 讓人殺害，讓人破壊.,8,1
187582,zh,19,hanati,hanati,hanati,hanati：，hanti [〃han] 殺，傷害，破壊，打．pr．hanāmi，hanāsi，hanasi，hanāti，hanati，hanāma，hanti，hananti； imper．hana，hanassu，hanantu； opt．hane，haneyya； aor．hani，haniṃsu； ger．hantvā，hanitvāna； fut．hanissati，hañchati [Sk．hantsyati] ，hañchema； ppr．hanaṃ，hananta，hanataṃ； grd．hantabba； pp．hata； pass．haññati； caus．hanāpeti，ghātāpeti，ghāteti.,6,1
187599,zh,19,handa,handa,handa,handa：interj．[Sk．hanta] 好了， [勸誘語].,5,1
187617,zh,19,hani,hāni,hāni,hāni：f．[〃＜hā] 損減，減退．-dasaka 退十年.,4,1
187651,zh,19,hannati,haññati,haññati,haññati：，haññate [hanati 的 pass.] 被害，被殺．hatthī dantesu haññate為了象牙而殺象．Aor．haññiṃsu； fut．haññissati； ppr．haññamāna； grd．hantabba （haññitabba）.,7,1
187669,zh,19,hantahba,hantahba,hantahba,hantahba：a．[hanati，或是haññati的 grd.] 必須殺害.,8,1
187671,zh,19,hantar,hantar,hantar,hantar：m．[＜han hanati] 殺害者.,6,1
187692,zh,19,hanu,hanu,hanu,hanu：f．[〃] 顎，顎．-saṃhanana 無法言語，無言以對.,4,1
187702,zh,19,hanuka,hanukā,hanukā,hanukā：f．[=hanu] -aṭṭhi 顎骨.,6,1
187733,zh,19,hapeti,hāpeti,hāpeti,hāpeti：① [jahati hā 的 caus.] 退失，失去，損失，丟捨．opt．hāpaye； ger．hāpetvā 残留，遺漏．atthaṃ~ 退失．② [Sk．hāvayati＜juhati hu 的 caus.] 祭祀，供養．pp．hāpita.,6,1
187746,zh,19,hapita,hāpita,hāpita,hāpita：a．[＜hu] 供養．cf．huta.,6,1
187772,zh,19,haraka,hāraka,hāraka,hāraka：a．m．[＜harati hṛ]，f．hārikā任運者，執取者，去除的.,6,1
187780,zh,19,harana,haraṇa,haraṇa,haraṇa：n．[＜hṛ] 任持，除去.,6,1
187789,zh,19,haranaka,haraṇaka,haraṇaka,haraṇaka：n．[＜haraṇa] 動産，持去.,8,1
187797,zh,19,harani,haraṇī,haraṇī,haraṇī：f．[＜haraṇa] 運送物品，除垢器，通路．kaṇṇamala ~ 耳垢.,6,1
187808,zh,19,harapeti,harāpeti,harāpeti,harāpeti：[hāreti 的 caus]使取走，使攜帶，使徵收．opt．1sg．harāpeyyaṃ.,8,1
187821,zh,19,harati,harati,harati,harati：[〃hṛ] 運送，拿來，拿走，除去，奪取．Aor．ahāsi； ger．haritvā，hātūna； inf．harituṃ，hātave，hātuṃ，hattuṃ； fut．hāhiti； ppr．pl．dat．gen．harataṃ； pp．haṭa； grd．haritabba； pass．harīyati，hīrati； caus．hāreti，harāpeti.,6,1
187831,zh,19,harayati,harāyati,harāyati,harāyati：① [=hiriyati，hiri的 denom．BSk．hrīyāyati hriyāyati] 慚愧，內心羞愧； 煩惱，焦躁不耐．Aor．hari； ppr．harāyamāna，harāyanta，hariyyamāna.,8,1
187839,zh,19,haraye,hāraye,hāraye,hāraye：hāreti 的願望法.,6,1
187853,zh,19,harenuka,hareṇukā,hareṇukā,hareṇukā：f．[〃] 豌豆，豌豆．-yūsa 豌豆湯.,8,1
187859,zh,19,hareti,hāreti,hāreti,hāreti：[harati 的 caus.] 去除，竊奪．opt．hāraye； grd．hāretabba； caus．harāpeti.,6,1
187863,zh,19,hari,hari,hari,hari：① a．緑的，黄色的．-candana 黄栴檀．-tāla 雄黃．-ttaca 黄金色的．-pada 金足，鹿．② harāyati的 aor.,4,1
187876,zh,19,hari,hāri,hāri,hāri：a．[〃＜hṛ] 有魅カ的，震攝人心．-sadda 魅惑的声音.,4,1
187887,zh,19,harika,hārika,hārika,hārika：a．[＜hṛ] 任持.,6,1
187898,zh,19,harin,hārin,hārin,hārin：a．[hāra-in]，f．hārinī，hārī 任持，奪取.,5,1
187901,zh,19,harina,hariṇa,hariṇa,hariṇa：m．[＜hari] 鹿.,6,1
187920,zh,19,harita,harita,harita,harita：a．n．[〃] 緑的，青的，新鮮的； 青草，野菜，青物．f．haritā 黄金．-ūpattā 緑草覆蓋的．-tiṇa 青草．-paṇṇa 野菜，青色的葉.,6,1
187943,zh,19,haritaka,haritaka,haritaka,haritaka：n．[harita-ka] 野菜.,8,1
187948,zh,19,haritaka,harītaka,harītaka,harītaka：，harīṭaka m，．harītakī f．[Sk．harītaka] 呵利勒，柯子（常綠喬木），[可以入薬的果實] ．-paṇṇika 菜 販.,8,1
187975,zh,19,haritatta,haritatta,haritatta,haritatta：n．[harita-tta] 新鮮.,9,1
188011,zh,19,hariyati,harīyati,harīyati,harīyati：，hīrati [harati 的 pass.] 運送，帶走．Aor．ahīratha.,8,1
188022,zh,19,hasa,hāsa,hāsa,hāsa：① m．[Sk．hāsa，harṣa] 笑，戯笑，喜悅，禧戯．-dhamma 嬉戯法．② [=hāsu] -pañña捷慧的.,4,1
188042,zh,19,hasamanaka,hasamānaka,hasamānaka,hasamānaka：a．微笑的．acc．hasamānakaṃ adv．有趣地，有趣地樣子.,10,1
188046,zh,19,hasana,hasana,hasana,hasana：n．[＜hasati] 笑的．-citta 愉悅的心.,6,1
188065,zh,19,hasapeti,hāsāpeti,hāsāpeti,hāsāpeti：[hasati 的 caus.] 使人發笑.,8,1
188068,zh,19,hasati,hasati,hasati,hasati：，hassati [has 笑的，hṛṣ 喜悅] 笑的，喜悅，嘶鳴．Aor．hasi，hasiṃsu （hasissiṃsu）； pp．hasita，haṭṭha； caus．hāseti，hāsāpeti 讓發笑，讓人喜悅.,6,1
188087,zh,19,haseti,hāseti,hāseti,hāseti：，hāsayati [hasati 的 caus.] 使發笑，令人喜悅．aor．-hāsesi； ger．hāsayitvāna； ppr．hāsayamāna； caus．Hāsāpeti.,6,1
188102,zh,19,hasita,hasita,hasita,hasita：a．n．[hasati 的 pp.] 刺，戯笑．-uppāda 笑起的．-uppāda-citta 笑起心．-uppāda-kiriyā 笑起的唯作.,6,1
188129,zh,19,hassa,hassa,hassa,hassa：a．n．[Sk．hāsya＜has] 可笑的，笑的，冗談．abl．hassā，instr．Hassena閑談，戯笑的．-khiḍḍā-rati-dhamma 笑戯樂法．-vasena 閑談的.,5,1
188143,zh,19,hasu-,hāsu-,hāsu-,hāsu-：[cf．hāsa ②] 機敏，決速的，速疾的．-pañña 智慧的．-paññatā 智慧．-paññā 智慧，機智，捷慧.,5,1
188147,zh,19,hata,haṭa,haṭa,haṭa：① a．[harati hṛ 的 pp.]使送走，使去除．-haṭa-kesa令剃髪．② m．[Sk．haṭha，haṭa] 草，蘇苔，青苔.,4,1
