id,lang,sn,word_en,word,word2,note
369,en,5,abadha,ābādha,Ābādha,ābādha：bệnh trạng，chứng bệnh，bệnh，căn bệnh,6,1
501,en,5,abahulikamma,abahulīkamma,Abahulīkamma,abahulīkamma：không phát tấn,12,1
506,en,5,abahulikata,abahulīkata,Abahulīkata,abahulīkata：không được phát tấn,11,1
1014,en,5,abbhanjitva,abbhañjitvā,Abbhañjitvā,abbhañjitvā：thoa phết，trây trét,11,1
1296,en,5,abbhatthangata,abbhatthaṅgata,Abbhatthaṅgata,abbhatthaṅgata：sự diệt tắt，sự biến hoại,14,1
1359,en,5,abbhokasa,abbhokāsa,Abbhokāsa,abbhokāsa：chỗ ở trống trải，chỗ hoang sơ,9,1
1400,en,5,abbhokasika,abbhokāsika,Abbhokāsika,abbhokāsika：hạng ngự ngoài trống,11,1
1497,en,5,abbhuggacchati,abbhuggacchati,Abbhuggacchati,abbhuggacchati：đồn đãi，lan truyền,14,1
1712,en,5,abbhutadhamma,abbhūtadhamma,Abbhūtadhamma,abbhūtadhamma：vị tăng hữu kinh,13,1
1847,en,5,abbokinna,abbokiṇṇa,Abbokiṇṇa,abbokiṇṇa：không xen lẫn,9,1
1999,en,5,abhabba,abhabba,Abhabba,abhabba：vô phần，không khả năng,7,1
2012,en,5,abhabbagamama,abhabbāgamama,Abhabbāgamama,abhabbāgamama：hạng vô khả đắc，hạng không có khả năng chứng ngộ,13,1
2291,en,5,abhassara deva,ābhassara deva,Ābhassara Deva,ābhassara deva：quan âm thiên,14,1
2457,en,5,abhavana,abhāvanā,Abhāvanā,abhāvanā：không phát triển,8,1
2582,en,5,abhavita,abhāvita,Abhāvita,abhāvita：không được tu tập，không được phát triển,8,1
2802,en,5,abhayuparata,abhayūparata,Abhayūparata,abhayūparata：người vô úy kiêng，người tránh lỗi không do sợ,12,1
2859,en,5,abhejja,abhejja,Abhejja,abhejja：không bị bể,7,1
3932,en,5,abhihata,abhihata,Abhihata,abhihata：đồ ăn mang lại,8,1
4094,en,5,abhijappa,abhijappā,Abhijappā,abhijappā：tham cầu,9,1
4284,en,5,abhijjha,abhijjhā,Abhijjhā,abhijjhā：tham dục，tham muốn，sự tham lam,8,1
4289,en,5,abhijjhacu,abhijjhācu,Abhijjhācu,abhijjhācu：tham lam,10,1
4293,en,5,abhijjhadomanassa,abhijjhādomanassa,Abhijjhādomanassa,abhijjhādomanassa：tham ưu,17,1
