id,lang,sn,word_en,word,word2,note
28,en,3,-carin,-cārin,-cārin,-cārin：a. m. [cāra-in] 修行實行的，實踐的，行者. pl. nom. cārino，cārayo. asaṅga~，ambu~，brahma~.,6,1
34,en,3,-da,-da,-da,-da：a. [dā 的 suffix. cf. dadāti（施，佈施，施與，給與）] abhayaṃ-da，vara-da [（譯者補充） cf. abhaya 無畏，無怖. abhaya-da 施無畏. abhaya-dāna 無畏施].,3,1
55,en,3,-ga,-ga,-ga,-ga：[＜gam] 附在語尾「去，行去」的意思. 如 atiga，anuga，uraga※，dugga※等. [※ ura-ga 胸腹-行去，胸行腹行者，蛇； dugga = du-ga 困難-行去，困難的路，（路）難行的； pāra-ga 彼岸-行去].,3,1
58,en,3,-gama,-gama,-gama,-gama：a. 去，行去. vihaṅgama，vehāsaṅgama，dūraṅgama，atthaṅgama.,5,1
64,en,3,-gatika,-gatika,-gatika,-gatika：-gatin a. 趣的，至（到達）～的，交友的.,7,1
70,en,3,-gu,-gū,-gū,-gū：[ = -ga＜gam] 已行去，已（到）達，已通曉. addha-gū（ = addhan-gū 遊行者，遍歷者），anta-gū（已達到極限，達人），pāra-gū（已到達彼岸），pantha-gū（旅人），veda-gū（vedagū a. m. 已通曉吠陀的，吠陀達人，明智者，極智者），veda-anta-gū（vedantagū = vedagū a. 已達吠陀的極致的，已達聖道的）.,3,1
93,en,3,-ja,-ja,-ja,-ja：a. suffix [＜jan. cf. janati] （出）生的.,3,1
96,en,3,-jatika,-jātika,-jātika,-jātika：-jātiya a. 生的，種類的，類的.,7,1
99,en,3,-ji,-ji,-ji,-ji：suffix. 已勝的. saṅgāma-ji 戰勝者. sabba-ji 一切勝者. Assa-ji 馬勝，阿說示.,3,1
105,en,3,-khattum,-khattuṃ,-khattuṃ,-khattuṃ：[Sk. -kṛtvaḥ，BSk. -kuttaṃ，-kṛtvo，-kṛtyo，-khutto，-khuttaṃ，-kṛtvaṃ，-kṣutto] 回，度. dvikkhattuṃ 二度，二回. tikkhattuṃ 三度，三回.,8,1
134,en,3,-nu,-ñū,-ñū,-ñū：-ññū m. suffix [Sk. -jñā＜jñā] 已知，能知，知者. kataññū 知恩感恩的，mattaññū 知量有節制的，rattaññū 知夜有經驗的，vedaññū 知吠陀者，sabbaññū 一切知者全知者，dhammaññū 知法者.,3,1
138,en,3,-nuda,-nuda,-nuda,-nuda：a. [Sk. -nud，-nuda＜nudati] 除去的，破除的. tamo-nuda 除暗，驅散破除黑暗（dispelling darkness）.,5,1
144,en,3,-pa,-pa,-pa,-pa：[〃＜pā] a. 飲者. dhenupa 犢，牛犢. majjapa 飲酒者.,3,1
186,en,3,-tha,-ṭha,-ṭha,-ṭha：-ṭṭha a. [＜tiṭṭhati sthā] 已站立的，在～的，存在存續的. kappaṭṭha 劫住（lasting a kappa），kūṭaṭṭha 直立著的，不動的（ immovable），gahaṭṭha 在家者（householder），dhammaṭṭha 法住，住法者.,4,1
219,en,3,a-,a-,A-,a-：pref. ① （表示否定） 無，非，不. akusala [a-kusala] 若是接在母音前，則用 an → anattan [an-attan] ② ā- 但若在重子音（雙子音）前，則用 a- → akkosati [ā-kosati] ③ aor. 和 cond. 則在動詞前面放置 a → akāsi，abhavissa.,2,1
233,en,3,a,a,A,a：[prefix] prefix ā shortened before a double consonant e.g. ā + kosati = akkosati； a negative prefixed to nouns，adjectives； and participles； e.g. na + kusala = akusala； the augment prefixed to some roots in the Past and Conditional Tenses； e.g. akāsi.,1,1
247,en,3,a-,ā-,Ā-,ā-：① pref. prep. [〃] 到，至 （到這裡來，到此為止，從早到晚，自始至終等），從，自 （從早到晚，自始至終等），（方向場所）往（朝向）這邊（這裡，這兒）（而來等）. ② [因為形容詞，抽象名詞的緣故，有 a 變成 ā 的情形 ：arūpa（無色的） → āruppa（無色的； 無色界），aroga（無病的） → ārogya（無病，健康），alasa（懶惰的） → ālasiya（懶惰） （關於 ālasiya 請另外參考 alassa，ālassa）].,2,1
257,en,3,a,ā,Ā,ā，（ind.），up to. （prep.） from； towards.,1,1
269,en,3,ababa,ababa,Ababa,ababa：m. アババ（ababa的片假名發音） [八寒地獄之一].,5,1
274,en,3,ababa,ababa,Ababa,ababa：[nt.] name of a purgatory； a numeral with 76 ciphers.,5,1
282,en,3,ababhasa,ababhāsa,Ababhāsa,ababhāsa：[m.] light； appearance.,8,1
284,en,3,abaddha,abaddha,Abaddha,abaddha：a. [a-baddha] 不被結縛的，流動的.,7,1
290,en,3,abaddha,abaddha,Abaddha,abaddha：[adj.] unfettered； free； not bound.,7,1
298,en,3,abaddha,ābaddha,Ābaddha,ābaddha，（pp. of ābandhati），bound to； fastened on to.,7,1
358,en,3,abadha,abādha,Abādha,abādha：[adj.] without any hindrance.,6,1
361,en,3,abadha,ābādha,Ābādha,ābādha：m. [〃＜ā-bādh] 病，生病，疾.,6,1
366,en,3,abadha,ābādha,Ābādha,ābādha，（m.） disease； affliction.,6,1
416,en,3,abadhesi,abādhesi,Abādhesi,abādhesi：[aor. of ābādheti] oppressed； harassed.,8,1
418,en,3,abadheti,ābādheti,Ābādheti,ābādheti：[ā-bādh 的 caus.] 使苦（煩）惱，使痛苦，折磨. pp. ābādhita 已苦惱的.,8,1
423,en,3,abadheti,ābādheti,Ābādheti,ābādheti：[ā + badh + e] oppresses； harasses.,8,1
430,en,3,abadhika,ābādhika,Ābādhika,ābādhika：a. [ābādha-ika]，f. ābādhikinī 生病的，患病憂慮苦惱的.,8,1
435,en,3,abadhika,ābādhika,Ābādhika,ābādhika：[adj.] sick； affected with illness.,8,1
453,en,3,abadhita,ābādhita,Ābādhita,ābādhita：[pp. of ābādheti] afflicted； oppressed.,8,1
534,en,3,abajjhare,abajjhare,Abajjhare,abajjhare：bajjhati （被結縛） 的 aor. 3pl.,9,1
546,en,3,abala,abala,Abala,abala：a. [a-bala] 無力的，弱的. -assa 弱的馬，駑馬.,5,1
551,en,3,abala,abala,Abala,abala：[adj.] weak； feeble.,5,1
558,en,3,abala,abalā,Abalā,abalā，（f.），a woman.,5,1
595,en,3,abandhaka,ābandhaka,Ābandhaka,ābandhaka：a. （使勁用力） 勒緊（褲帶等），束緊（袋口等）.,9,1
600,en,3,abandhaka,ābandhaka,Ābandhaka,ābandhaka：[adj.] tying； connecting； fixing.,9,1
607,en,3,abandhana,abandhana,Abandhana,abandhana：a. [a-bandana] 無結縛的.,9,1
610,en,3,abandhana,abandhana,Abandhana,abandhana：[adj.] unfettered； free； not bound.,9,1
614,en,3,abandhana,ābandhana,Ābandhana,ābandhana：n. 結縛，使勁用力綁住，（馬（戰）車等的）韁繩，粗繩.,9,1
644,en,3,abandhati,ābandhati,Ābandhati,ābandhati：[ā-bandh] 結縛（綁結），勒（束）緊，使勁用力綁結. pp. ābaddha.,9,1
649,en,3,abandhati,ābandhati,Ābandhati,ābandhati：[ā + bandh + a] binds to； fastens on to.,9,1
658,en,3,abandhi,ābandhi,Ābandhi,ābandhi：[aor. of ābandhati] bound to； fastened on to.,7,1
682,en,3,abbahati,abbahati,Abbahati,abbahati：abbuhati [Sk. ābṛhati] 拔出（刺，飛鏢等）. imper. abbaha； opt. abbahe； aor. abbahī，abbahi，abbuhi； ger. abbuyha，avyuyha； pp. abbūḷha； caus. abbāheti； ger. abbāhitvā； pp. abbūḷhita.,8,1
712,en,3,abbana,abbaṇa,Abbaṇa,abbaṇa：[adj.] woundless.,6,1
720,en,3,abbata,abbata,Abbata,abbata：a. [a-vata，Sk. avrata] 無禁戒的，不戒的.,6,1
725,en,3,abbata,abbata,Abbata,abbata：[adj.] without moral obligations.,6,1
733,en,3,abbatna,abbatṇa,Abbatṇa,abbatṇa：a. [a-vaṇa] 無傷的.,7,1
739,en,3,abbha,abbha,Abbha,abbha：n.，abbhā f. [Sk. abhra] 雲，黑雲. -ghana 層雲. -mutta 已離（開）雲. -saṃvilāpa 雷鳴.,5,1
762,en,3,abbhacikkhana,abbhācikkhana,Abbhācikkhana,abbhācikkhana：[nt.] accusation； slander.,13,1
774,en,3,abbhacikkhati,abbhācikkhati,Abbhācikkhati,abbhācikkhati：[abbhakkhāti 的強（調）意] 非難，誹謗.,13,1
779,en,3,abbhacikkhati,abbhācikkhati,Abbhācikkhati,abbhācikkhati：[abhi + ā + cikkh + a] accuses； culminates.,13,1
785,en,3,abbhacikkhi,abbhācikkhi,Abbhācikkhi,abbhācikkhi：[aor. of abbhācikkhati] accused； culminated.,11,1
808,en,3,abbhagamana,abbhāgamana,Abbhāgamana,abbhāgamana：n. [abhi-ā-gamana] 到着，接近.,11,1
813,en,3,abbhagamana,abbhāgamana,Abbhāgamana,abbhāgamana：[nt.] arrival； coming forward.,11,1
819,en,3,abbhagata,abbhāgata,Abbhāgata,abbhāgata：a. n. [abhi-ā-gata] 到來的，來客.,9,1
824,en,3,abbhagata,abbhāgata,Abbhāgata,abbhāgata：[3] a guest； a stranger. （pp.），arrived.,9,1
837,en,3,abbhaghata,abbhāghāta,Abbhāghāta,abbhāghāta：m. [abhi-āghāta] 屠殺場.,10,1
846,en,3,abbhahata,abbhāhata,Abbhāhata,abbhāhata：a. [abhi-ā-hata] 已受打撃的，已被（傷）害的，已被逼苦（煩）惱的.,9,1
851,en,3,abbhahata,abbhāhata,Abbhāhata,abbhāhata：[pp. of abbhāhanati] attacked； afflicted.,9,1
868,en,3,abbhaka,abbhaka,Abbhaka,abbhaka：[nt.] graphite； plumbago.,7,1
874,en,3,abbhakalekhani,abbhakalekhanī,Abbhakalekhanī,abbhakalekhanī：[f.] pencil.,14,1
877,en,3,abbhakkhana,abbhakkhāna,Abbhakkhāna,abbhakkhāna：n. [＜abbhakkhāti] 誹謗，毀呰.,11,1
882,en,3,abbhakkhana,abbhakkhāna,Abbhakkhāna,abbhakkhāna：false accusation； slander.,11,1
888,en,3,abbhakkhasi,abbhakkhāsi,Abbhakkhāsi,abbhakkhāsi：[aor. of abbhakkhāti] slandered； spoke against.,11,1
891,en,3,abbhakkhati,abbhakkhāti,Abbhakkhāti,abbhakkhāti：[abhi-ā-khyā] 誹謗，中傷.,11,1
896,en,3,abbhakkhati,abbhakkhāti,Abbhakkhāti,abbhakkhāti：[abhi + ā + khā + a] slanders； speaks against.,11,1
905,en,3,abbhakuta,abbhakūṭa,Abbhakūṭa,abbhakūṭa：[nt.] the summit of a storm-cloud.,9,1
912,en,3,abbhakutika,abbhākuṭika,Abbhākuṭika,abbhākuṭika：a. [a-bhākuṭi-ka] 不皺眉的，無（皺眉）不高興臉色的.,11,1
935,en,3,abbhamatta,abbhāmatta,Abbhāmatta,abbhāmatta：a. [abbhā-matta] 莫大（巨大）的，狀大（形狀龐大）的.,10,1
