id,book,par_num,level,class,title,text
NULL,p42,1,100,centered,," Namo tassa bhagavato arahato sammāsambuddhassa"
NULL,p42,2,100,nikaya,,Suttantapiṭaka
NULL,p42,3,1,chapter,"(saṅgayana-puccha vissajjanā) Aṅguttaranikāye",Aṅguttaranikāye
NULL,p42,4,4,subhead,"Saṃgāyanassa pucchā vissajjanā","Saṃgāyanassa pucchā vissajjanā"
NULL,p42,5,100,bodytext,,"Pucchā – paṭhamamahāsaṃgītikāle  āvuso dhammasaṃgāhakā mahākassapādayo mahātheravarā porāṇasaṃgītikārā paṭhamaṃ vinayapiṭakaṃ saṃgāyitvā suttantapiṭake ca dīghamajjhimasaṃyuttasaṅkhāte tayo nikāye saṃgāyitvā tadanantaraṃ kiṃ nāma pāvacanaṃ saṃgāyiṃsu."
NULL,p42,6,100,bodytext,,"Vissajjanā – paṭhamamahāsaṃgītikāle bhante dhammasaṃgāhakā mahākassapādayo mahātheravarā porāṇasaṃgītikārā paṭhamaṃ vinayaṃ saṃgāyitvā suttantapiṭake ca dīghamajjhimasaṃyuttasaṅkhāte tayo nikāye saṃgāyitvā tadanantaraṃ navahi ca suttasahassehi pañcahi ca suttasattehi sattapaññāsāya ca suttehi paṭimaṇḍitaṃ vīsatibhāṇavārasataparimāṇaṃ aṅguttaranikāyaṃ nāma pāvacanaṃ saṃgāyiṃsu."
NULL,p42,7,100,bodytext,,"Pucchā – aṅguttaranikāyepi  āvuso ekakanipāto dukanipāto tikanipātotiādinā nipātapakaraṇaparicchedavasena ekādasavidhā. Tattha kataraṃ nipātapakaraṇaṃ saṃgāyiṃsu."
NULL,p42,8,100,bodytext,,"Vissajjanā – aṅguttaranikāye bhante ekādasasu nipātapakaraṇaparicchedesu ekakanipātaṃ paṭhamaṃ saṃgāyiṃsu."
NULL,p42,9,4,subhead,"1. Rūpādivagga","1. Rūpādivagga"
NULL,p42,10,100,bodytext,,"Pucchā – ekakanipātepi  āvuso rūpādivaggo nīvaraṇappahānavaggo akammaniyavaggotiādinā vaggabhedavasena bahuvidhā. Tattha kataraṃ vaggaṃ paṭhamaṃ saṃgāyiṃsu."
NULL,p42,11,100,bodytext,,"Vissajjanā – ekakanipāte bhante rūpādivaggo nīvaraṇappahānavaggotiādinā vīsatiyā vaggesu rūpādivaggaṃ paṭhamaṃ saṃgāyiṃsu."
NULL,p42,12,100,bodytext,,"Pucchā – sādhu sādhu āvuso, mayampi dāni āvuso tatoyeva paṭṭhāya saṃgāhanatthāya saṃgītipubbaṅgamāni dhammapucchanavissajjanakiccāni āvahituṃ samārabhāma. Tenāvuso bhagavatā jānatā passatā arahatā sammāsambuddhena aṅguttaranikāye ekakanipāte rūpādivagge purimāni pañca suttāni kattha kaṃ ārabbha kathañca bhāsitāni."
NULL,p42,13,100,bodytext,,"Vissajjanā – sāvatthiyaṃ  bhante sambahule bhikkhū ārabbha rūpādigarukānaṃ pañcannaṃ purisānaṃ ajjhāsayavasena ‘‘nāhaṃ bhikkhave aññaṃ ekarūpampi samanupassāmi, yaṃ evaṃ purisassa cittaṃ pariyādāya tiṭṭhati, yathayidaṃ bhikkhave itthirūpaṃ, itthirūpaṃ bhikkhave purisassa cittaṃ pariyādāya tiṭṭhatī’’ti evamādinā bhagavatā bhāsitāni."
NULL,p42,14,100,bodytext,,"Nāhaṃ bhikkhave aññaṃ ekarūpampi samanupassāmi, yaṃ evaṃ purisassa cittaṃ pariyādāya tiṭṭhati, yathayidaṃ bhikkhave itthirūpaṃ, itthirūpaṃ bhikkhave purisassa cittaṃ pariyādāya tiṭṭhati."
NULL,p42,15,100,bodytext,,"Pucchā – tattheva  āvuso pacchimāni pañca suttāni bhagavatā kattha kaṃ ārabbha kathañca bhāsitāni."
NULL,p42,16,100,bodytext,,"Vissajjanā – tasmiṃyeva bhante sāvatthiyaṃ sambahule bhikkhū ārabbha rūpādigarukānaṃ pañcannaṃ itthīnaṃ ajjhāsayavasena ‘‘nāhaṃ bhikkhave aññaṃ ekarūpampi samanupassāmi, yaṃ evaṃ itthiyā cittaṃ pariyādāya tiṭṭhati, yathayidaṃ bhikkhave purisarūpaṃ, purisarūpaṃ bhikkhave itthiyā cittaṃ pariyādāya tiṭṭhatī’’ti evamādinā bhagavatā bhāsitāni."
NULL,p42,17,100,bodytext,,"Nāhaṃ bhikkhave aññaṃ ekarūpampi samanupassāmi, yaṃ evaṃ itthiyā cittaṃ pariyādāya tiṭṭhati, yathayidaṃ bhikkhave purisarūpaṃ, purisarūpaṃ bhikkhave itthiyā cittaṃ pariyādāya tiṭṭhati."
NULL,p42,18,4,subhead,"Nītatthavasena, neyyatthavasena","Nītatthavasena, neyyatthavasena"
NULL,p42,19,100,bodytext,,"Pucchā – imasmiṃ  āvuso rūpādivagge bhagavatā nītatthavasena kiṃ kathitaṃ, neyyatthavasena pana kiṃ ñāpitaṃ."
NULL,p42,20,100,bodytext,,"Vissajjanā – imasmiṃ bhante rūpādivagge bhagavatā nītatthavasena vaṭṭaṃ kathitaṃ. Neyyatthavasena pana vivaṭṭampi ñāpitaṃ."
NULL,p42,21,4,subhead,"2. Nīvaraṇappahānavagga","2. Nīvaraṇappahānavagga"
NULL,p42,22,100,bodytext,,"Pucchā – dutiyo  pana āvuso nīvaraṇappahānavaggo bhagavatā kattha kathañca bhāsito."
