id,book,par_num,level,class,title,text
NULL,p32,1,100,centered,," Namo tassa bhagavato arahato sammāsambuddhassa"
NULL,p32,2,1,chapter,Suttantanīti,Suttantanīti
NULL,p32,3,8,hangnum,1.,1.
NULL,p32,4,100,gatha1,," Parā  bhavantaṃ purisaṃ,"
NULL,p32,5,100,gatha2,,"Mayaṃ pucchāma gotamaṃ;"
NULL,p32,6,100,gatha3,,"Bhavantaṃ puṭṭhu māgamma,"
NULL,p32,7,100,gathalast,,"Kiṃ parābhavato mukhaṃ."
NULL,p32,8,8,hangnum,2.,2.
NULL,p32,9,100,gatha1,," Suvijāno  bhavaṃhoti,"
NULL,p32,10,100,gatha2,,"Duvijāno parābhavo;"
NULL,p32,11,100,gatha3,,"Dhammakāmo bhavaṃ hoti,"
NULL,p32,12,100,gathalast,,"Dhammadessī parābhavo."
NULL,p32,13,8,hangnum,3.,3.
NULL,p32,14,100,gatha1,," Itihe  taṃ vijānāma,"
NULL,p32,15,100,gatha2,,"Pathamo so parābhavo;"
NULL,p32,16,100,gatha3,,"Dutīyaṃ bhagavā brūhi,"
NULL,p32,17,100,gathalast,,"Kiṃ parābhavato mukhaṃ."
NULL,p32,18,8,hangnum,4.,4.
NULL,p32,19,100,gatha1,," Asantassa  piyo hoti,"
NULL,p32,20,100,gatha2,,"Sante na kurute piyaṃ;"
NULL,p32,21,100,gatha3,,"Asataṃ dhammaṃ roceti,"
NULL,p32,22,100,gathalast,,"Taṃ parābhavato mukhaṃ."
NULL,p32,23,100,gatha1,,"Kammāparādhasattānaṃ,"
NULL,p32,24,100,gatha2,,"Vināse paccupaṭṭhite;"
NULL,p32,25,100,gatha3,,"Anayo nayarūpena,"
NULL,p32,26,100,gathalast,,"Buddhimākamya tiṭṭhati."
NULL,p32,27,8,hangnum,5.,5.
NULL,p32,28,100,gatha1,," Niddāsīlī  sabhāsīlī,"
NULL,p32,29,100,gatha2,,"Anuṭṭhātā ca yo naro;"
NULL,p32,30,100,gatha3,,"Alaso kodhapaññāṇo,"
NULL,p32,31,100,gathalast,,"Taṃ parābhavato mukhaṃ."
NULL,p32,32,8,hangnum,6.,6.
NULL,p32,33,100,gatha1,," Yo  mātaraṃ pitaraṃ vā,"
NULL,p32,34,100,gatha2,,"Jiṇṇakaṃ gatayobbanaṃ;"
NULL,p32,35,100,gatha3,,"Pahusanto na bharati,"
NULL,p32,36,100,gathalast,,"Taṃ parābhavato mukhaṃ."
NULL,p32,37,8,hangnum,7.,7.
NULL,p32,38,100,gatha1,," Yo  brāhmaṇaṃ samaṇaṃ vā,"
NULL,p32,39,100,gatha2,,"Aññaṃ vāpi vaṇibbakaṃ;"
NULL,p32,40,100,gatha3,,"Musāvādena vañceti,"
NULL,p32,41,100,gathalast,,"Taṃ parābhavato mukhaṃ."
NULL,p32,42,8,hangnum,8.,8.
