id,book,par_num,level,class,title,text
NULL,p147,1,100,centered,," Namo tassa bhagavato arahato sammāsambuddhassa"
NULL,p147,2,100,nikaya,,Khuddakanikāye
NULL,p147,3,1,book,"Jātakapāḷi(Dutiyo bhāgo)",Jātakapāḷi
NULL,p147,4,100,title,,"(Dutiyo bhāgo)"
NULL,p147,5,2,chapter,"17. Cattālīsanipāto","17. Cattālīsanipāto"
NULL,p147,6,4,subhead,"521. Tesakuṇajātakaṃ (1)","521. Tesakuṇajātakaṃ (1)"
NULL,p147,7,8,hangnum,1.,1.
NULL,p147,8,100,gatha1,,"‘‘Vessantaraṃ  taṃ pucchāmi, sakuṇa bhaddamatthu te;"
NULL,p147,9,100,gathalast,,"Rajjaṃ kāretukāmena, kiṃ su kiccaṃ kataṃ varaṃ’’."
NULL,p147,10,8,hangnum,2.,2.
NULL,p147,11,100,gatha1,,"‘‘Cirassaṃ vata maṃ tāto, kaṃso bārāṇasiggaho;"
NULL,p147,12,100,gathalast,,"Pamatto appamattaṃ maṃ, pitā puttaṃ acodayi."
NULL,p147,13,8,hangnum,3.,3.
NULL,p147,14,100,gatha1,,"‘‘Paṭhameneva vitathaṃ, kodhaṃ hāsaṃ nivāraye;"
NULL,p147,15,100,gathalast,,"Tato kiccāni kāreyya, taṃ vataṃ āhu khattiya."
NULL,p147,16,8,hangnum,4.,4.
NULL,p147,17,100,gatha1,,"‘‘Yaṃ  tvaṃ tāta tapokammaṃ [tape kammaṃ (sī. syā. pī.)], pubbe katamasaṃsayaṃ;"
NULL,p147,18,100,gathalast,,"Ratto duṭṭho ca yaṃ kayirā, na taṃ kayirā tato puna [punaṃ (pī.)]."
NULL,p147,19,8,hangnum,5.,5.
NULL,p147,20,100,gatha1,,"‘‘Khattiyassa pamattassa, raṭṭhasmiṃ raṭṭhavaḍḍhana;"
NULL,p147,21,100,gathalast,,"Sabbe bhogā vinassanti, rañño taṃ vuccate aghaṃ."
NULL,p147,22,8,hangnum,6.,6.
NULL,p147,23,100,gatha1,,"‘‘Sirī tāta alakkhī ca [sirī ca tāta lakkhī ca (syā. pī.)], pucchitā etadabravuṃ;"
NULL,p147,24,100,gathalast,,"Uṭṭhāna [uṭṭhāne (syā.)] vīriye pose, ramāhaṃ anusūyake."
NULL,p147,25,8,hangnum,7.,7.
NULL,p147,26,100,gatha1,,"‘‘Usūyake  duhadaye, purise kammadussake;"
NULL,p147,27,100,gathalast,,"Kālakaṇṇī mahārāja, ramati [ramāti (ka.)] cakkabhañjanī."
NULL,p147,28,8,hangnum,8.,8.
NULL,p147,29,100,gatha1,,"‘‘So tvaṃ sabbesu suhadayo [so tvaṃ sabbesaṃ suhadayo (syā. pī.), so tvaṃ sabbe suhadayo (ka.)], sabbesaṃ rakkhito bhava;"
NULL,p147,30,100,gathalast,,"Alakkhiṃ nuda mahārāja, lakkhyā bhava nivesanaṃ."
NULL,p147,31,8,hangnum,9.,9.
NULL,p147,32,100,gatha1,,"‘‘Sa  lakkhīdhitisampanno, puriso hi mahaggato;"
NULL,p147,33,100,gathalast,,"Amittānaṃ kāsipati, mūlaṃ aggañca chindati."
NULL,p147,34,8,hangnum,10.,10.
NULL,p147,35,100,gatha1,,"‘‘Sakkopi hi bhūtapati, uṭṭhāne nappamajjati;"
NULL,p147,36,100,gathalast,,"Sa kalyāṇe dhitiṃ katvā, uṭṭhāne kurute mano."
NULL,p147,37,8,hangnum,11.,11.
NULL,p147,38,100,gatha1,,"‘‘Gandhabbā pitaro devā, sājīvā [sañjīvā (pī.)] honti tādino;"
NULL,p147,39,100,gathalast,,"Uṭṭhāhato [uṭṭhahato (syā. pī.)] appamajjato [mappamajjato (ka.)], anutiṭṭhanti devatā."
NULL,p147,40,8,hangnum,12.,12.
NULL,p147,41,100,gatha1,,"‘‘So appamatto akkuddho [akkuṭṭho (pī.)], tāta kiccāni kāraya;"
NULL,p147,42,100,gathalast,,"Vāyamassu ca kiccesu, nālaso vindate sukhaṃ."
NULL,p147,43,8,hangnum,13.,13.
NULL,p147,44,100,gatha1,,"‘‘Tattheva te vattapadā, esāva [esā ca (pī.)] anusāsanī;"
NULL,p147,45,100,gathalast,,"Alaṃ mitte sukhāpetuṃ, amittānaṃ dukhāya [dukkhāya (pī.)] ca’’."
NULL,p147,46,8,hangnum,14.,14.
NULL,p147,47,100,gatha1,,"‘‘Sakkhisi tvaṃ [sakkhī tuvaṃ (sī. syā. pī.)] kuṇḍalini, maññasi khattabandhuni [khattiyabandhunī (pī.)];"
