id,book,par_num,level,class,title,text
NULL,p94,1,100,centered,," Namo tassa bhagavato arahato sammāsambuddhassa"
NULL,p94,2,100,nikaya,,Dīghanikāyo
NULL,p94,3,1,book,"(DN) Mahāvaggapāḷi",Mahāvaggapāḷi
NULL,p94,4,2,chapter,"1. Mahāpadānasuttaṃ","1. Mahāpadānasuttaṃ"
NULL,p94,5,4,subhead,Pubbenivāsapaṭisaṃyuttakathā,Pubbenivāsapaṭisaṃyuttakathā
NULL,p94,6,100,bodytext,,"1. Evaṃ  me sutaṃ – ekaṃ samayaṃ bhagavā sāvatthiyaṃ viharati jetavane anāthapiṇḍikassa ārāme karerikuṭikāyaṃ. Atha kho sambahulānaṃ bhikkhūnaṃ pacchābhattaṃ piṇḍapātapaṭikkantānaṃ karerimaṇḍalamāḷe sannisinnānaṃ sannipatitānaṃ pubbenivāsapaṭisaṃyuttā dhammī kathā udapādi – ‘‘itipi pubbenivāso, itipi pubbenivāso’’ti."
NULL,p94,7,100,bodytext,,"2. Assosi kho bhagavā dibbāya sotadhātuyā visuddhāya atikkantamānusikāya tesaṃ bhikkhūnaṃ  imaṃ kathāsallāpaṃ. Atha kho bhagavā uṭṭhāyāsanā yena karerimaṇḍalamāḷo tenupasaṅkami; upasaṅkamitvā paññatte āsane nisīdi, nisajja kho bhagavā bhikkhū āmantesi – ‘‘kāyanuttha, bhikkhave, etarahi kathāya sannisinnā; kā ca pana vo antarākathā vippakatā’’ti?"
NULL,p94,8,100,bodytext,,"Evaṃ vutte te bhikkhū bhagavantaṃ etadavocuṃ – ‘‘idha, bhante, amhākaṃ pacchābhattaṃ  piṇḍapātapaṭikkantānaṃ karerimaṇḍalamāḷe sannisinnānaṃ sannipatitānaṃ  pubbenivāsapaṭisaṃyuttā dhammī kathā udapādi – ‘itipi pubbenivāso itipi pubbenivāso’ti. Ayaṃ kho no, bhante, antarākathā vippakatā. Atha bhagavā anuppatto’’ti."
NULL,p94,9,100,bodytext,,"3. ‘‘Iccheyyātha  no tumhe, bhikkhave, pubbenivāsapaṭisaṃyuttaṃ dhammiṃ kathaṃ sotu’’nti? ‘‘Etassa, bhagavā, kālo; etassa, sugata, kālo; yaṃ bhagavā pubbenivāsapaṭisaṃyuttaṃ dhammiṃ kathaṃ kareyya, bhagavato sutvā [bhagavato vacanaṃ sutvā (syā.)] bhikkhū dhāressantī’’ti. ‘‘Tena hi, bhikkhave, suṇātha,sādhukaṃ manasi karotha, bhāsissāmī’’ti. ‘‘Evaṃ, bhante’’ti kho te bhikkhū bhagavato paccassosuṃ. Bhagavā etadavoca –"
NULL,p94,10,100,bodytext,,"4. ‘‘Ito so, bhikkhave, ekanavutikappe yaṃ [ekanavuto kappo (syā. kaṃ. pī.)] vipassī bhagavā arahaṃ sammāsambuddho loke udapādi. Ito so, bhikkhave, ekatiṃse kappe [ekatiṃ sakappo (sī.) ekatiṃ so kappo (syā. kaṃ. pī.)] yaṃ sikhī bhagavā arahaṃ sammāsambuddho loke udapādi. Tasmiññeva kho, bhikkhave, ekatiṃse kappe vessabhū bhagavā arahaṃ sammāsambuddho loke udapādi. Imasmiññeva [imasmiṃ (katthacī)] kho, bhikkhave, bhaddakappe kakusandho bhagavā arahaṃ sammāsambuddho loke udapādi. Imasmiññeva kho, bhikkhave, bhaddakappe koṇāgamano bhagavā arahaṃ sammāsambuddho loke udapādi. Imasmiññeva kho, bhikkhave, bhaddakappe kassapo bhagavā arahaṃ sammāsambuddho loke udapādi. Imasmiññeva kho, bhikkhave, bhaddakappe ahaṃ etarahi arahaṃ sammāsambuddho loke uppanno."
