id,book,par_num,level,class,title,text
NULL,p27,1,100,centered,," Namo tassa bhagavato arahato sammāsambuddhassa"
NULL,p27,2,1,book,Kavidappaṇanīti,Kavidappaṇanīti
NULL,p27,3,2,chapter,Mātikā,Mātikā
NULL,p27,4,100,gatha1,,"Yathādhammikarājūnaṃ, amaccā ca purohitā;"
NULL,p27,5,100,gathalast,,"Nītisatthaṃ sunissāya, nicchayanti vinicchayaṃ."
NULL,p27,6,100,gatha1,,"Aṅgāni vedā cattāro, mīmaṃsānyāya vitthāro;"
NULL,p27,7,100,gathalast,,"Dhammasatthaṃ purāṇañca, vijjā hetā catuddasa."
NULL,p27,8,100,gatha1,,"Āyubbedo manubbedo, gandhabbo ceti te tayo;"
NULL,p27,9,100,gathalast,,"Atthasatthaṃ catutthañca, vijjāhyāṭṭharasa matā."
NULL,p27,10,100,gatha1,,"Sutisamutisaṅkhyā ca, rogānīti visesakā;"
NULL,p27,11,100,gathalast,,"Gandhabbā gaṇikā ceva, dhanubbedā ca pūraṇā."
NULL,p27,12,100,gatha1,,"Tikicchā itihāso ca, jotimāyā ca chandati;"
NULL,p27,13,100,gathalast,,"Ketumantā ca saddā ca, sippāṭṭhārasakā ime."
NULL,p27,14,100,gatha1,,"Damo daṇḍo itikhyāto, taṭṭhādaṇḍo mahīpati;"
NULL,p27,15,100,gathalast,,"Tassa nīti daṇḍanīti, nayanānīti vuccati."
NULL,p27,16,100,gatha1,,"Daṇḍena nīyate cedaṃ, daṇḍaṃ nayati vā puna;"
NULL,p27,17,100,gathalast,,"Daṇḍanīti itikhyāto, tilokā nati vattate."
NULL,p27,18,100,gatha1,,"Nānāsatthoddhataṃ vakkhe, rājanīti samuccayaṃ;"
NULL,p27,19,100,gathalast,,"Sabbabījamiduṃ satthaṃ, cāṇakya sārasaṅgahaṃ."
NULL,p27,20,100,gatha1,,"Mūlasuttaṃ pavakkhāmi, cāṇakyena yathoditaṃ;"
NULL,p27,21,100,gathalast,,"Yassaṃ viññātamattena, mūḷho bhavati paṇḍito."
NULL,p27,22,100,gatha1,,"Mittalābho suhadabhedo, viggaho sandhireva ca;"
NULL,p27,23,100,gathalast,,"Pañcatandrā tathāññasmā, ganthā kassiyalikhyate."
NULL,p27,24,100,bodytext,,"Lokanītimhā –"
NULL,p27,25,100,bodytext,,"(1) Paṇḍitakaṇḍa. (2) Sujanakaṇḍa. (3) Bāladujjana kaṇḍa. (4) Mittakaṇḍa. (5) Itthikaṇḍa. (6) Rājakaṇḍa. (7) Pakiṇṇaka kaṇḍa-"
NULL,p27,26,100,bodytext,,"Lokanīti –"
NULL,p27,27,100,gatha1,,"Paṇḍito sujano kaṇḍo, dujjano mittaitthī ca;"
NULL,p27,28,100,gathalast,,"Rājapakiṇṇako cāti, sattakaṇḍe vibhūsino."
NULL,p27,29,100,gatha1,,"Cakkindābhisirināyaṃ, sodhito kāsike sāke;"
NULL,p27,30,100,gathalast,,"Chanotyaṃ dutiyāsaḷhe, kāḷasattama ādihe."
NULL,p27,31,100,gatha1,,"Lokanītiṃ pavakkhāmi, nānāsatthasamuddhaṭaṃ;"
NULL,p27,32,100,gathalast,,"Māgadheneva saṅkhepaṃ, vanditvā ratanattayaṃ."
NULL,p27,33,100,gatha1,,"Nīti loke purisassa sāro,"
NULL,p27,34,100,gatha2,,"Mātā pitā ācariyo mitto;"
NULL,p27,35,100,gatha3,,"Tasmā hi nītiṃ puriso vijaññā,"
NULL,p27,36,100,gathalast,,"Ñāṇīmahā hoti bahussuto."
NULL,p27,37,100,bodytext,,"Mahārahanīti –"
NULL,p27,38,100,bodytext,,"(1) Paṇḍitakathā. (2) Sambhedakathā. (3) Mittakathā. (4) Nāyaka kathā. (5) Itthikathā"
NULL,p27,39,100,gatha1,,"Mahāraha rahaṃsakya-muniṃ nīvaraṇā taṇhā;"
NULL,p27,40,100,gathalast,,"Muttaṃ muttaṃ sudassanaṃ, vande bodhivaraṃ varaṃ."
NULL,p27,41,100,gatha1,,"Nītidha jantūnaṃ sāro, mittācariyā ca pitaro;"
NULL,p27,42,100,gathalast,,"Nītimā subuddhibyatto, sutavā atthadassimā."
NULL,p27,43,100,bodytext,,"Dhammanīti –"
NULL,p27,44,100,bodytext,,"(1) Ācariyakathā (2) sippakathā (3) paññākathā (4) sutakathā (5) kathānakathā (6) dhanakathā (7) desakathā (8) nissayakathā (9) mittakathā (10) dujjanakathā (11) sujanakathā (12) balakathā (13) itthikathā (14) yuttakathā (15) dāsakathā (16) gharāvāsakathā (17) kātabbakathā (18) akātabbakathā (19) ñātabbakathā (20) alaṅkārakathā (21) rājadhammakathā (22) upasevakakathā (23) dukkhādimissakakathā (24) pakiṇṇakakathā"
NULL,p27,45,100,gatha1,,"Cakkāticakkacakkindo, devātidevādevindo,"
NULL,p27,46,100,gathalast,,"Brahmāti brahmabrahmindo, jino pūretu me bhāvaṃ."
NULL,p27,47,100,gatha1,,"Ciraṃ tiṭṭhatu lokamhi, dhaṃsakaṃ sabbapāṇinaṃ;"
NULL,p27,48,100,gathalast,,"Mahāmohatamaṃ jayaṃ, jotantaṃ jinasāsanaṃ."
NULL,p27,49,100,gatha1,,"Vanditvā ratanaṃ seṭṭhaṃ, nissāya pubbake garu;"
NULL,p27,50,100,gathalast,,"Nītidhammaṃ pavakkhāmi, sabbaloka sukhāvahaṃ."
NULL,p27,51,100,gatha1,,"Ācariyo ca sippañca, paññāsutakathādhanaṃ;"
NULL,p27,52,100,gathalast,,"Desañca nissayo mittaṃ, dujjano sujano balaṃ."
NULL,p27,53,100,gatha1,,"Itthī putto ca dāso ca, gharāvāso katākato;"
NULL,p27,54,100,gatha2,,"Ñātabbo ca alaṅkāro, rājadhammā pasevako;"
NULL,p27,55,100,gathalast,,"Dukkhādimissako ceva, pakiṇṇakāti mātikā."
NULL,p27,56,100,bodytext,,"Rājanīti –"
NULL,p27,57,100,gatha1,,"Sīhā ekaṃ bakā ekaṃ, sikkhe cattāri kukkuṭā;"
NULL,p27,58,100,gathalast,,"Pañca kākā rājā nāma, cha sunakkhā tīṇi gadrabhā."
NULL,p27,59,8,hangnum,1.,1.
NULL,p27,60,100,gatha1,," Mahākammaṃ khuddakaṃ vā, yaṃ kammaṃ kātumicchati;"
NULL,p27,61,100,gathalast,,"Sabbārambhena kātabbaṃ, sīhā ekaṃ tadā bhave."
NULL,p27,62,8,hangnum,2.,2.
NULL,p27,63,100,gatha1,," Indriyāni susaṃyama, bakova paṇḍito bhave;"
NULL,p27,64,100,gathalast,,"Desaka lomapannāni, sabbakammāni sādhaye."
NULL,p27,65,8,hangnum,3.,3.
NULL,p27,66,100,gatha1,," Pubbaṭṭhānañca yuddhañca, saṃvibhāgañca bandhu hi;"
NULL,p27,67,100,gathalast,,"Thiyā akkamma bhuttañca, sikkhe cattāri kukkuṭo."
NULL,p27,68,8,hangnum,4.,4.
NULL,p27,69,100,gatha1,," Guyhe methunaṃ pekkhitvā, bhojanaṃ ñātisaṅgaho;"
NULL,p27,70,100,gathalast,,"Vilokā pekkhanālasyaṃ, pañca sikkheyya vāyasā."
NULL,p27,71,8,hangnum,5.,5.
NULL,p27,72,100,gatha1,," Anālassaṃtisavantāso, suniddhā suppabodhanā;"
NULL,p27,73,100,gathalast,,"Daḷhabhatti ca sūrañca, cha etesvānato guṇo."
NULL,p27,74,8,hangnum,6.,6.
NULL,p27,75,100,gatha1,," Khinnova vahate bhāraṃ, sītuṇhañca na cintayī;"
NULL,p27,76,100,gathalast,,"Santuṭṭho ca bhave niccaṃ, tīṇi sikkheyya gadrabhā."
NULL,p27,77,8,hangnum,7.,7.
NULL,p27,78,100,gatha1,," Vīsati tāni guṇāni, careyya iha paṇḍito;"
NULL,p27,79,100,gathalast,,"Vijeyya ripū sabbepi, tejassī so bhavissati."
NULL,p27,80,100,bodytext,,"(1) Paṇḍitakaṇḍa (2) sujanakaṇḍa (3) bāladujjanakaṇḍa (4) mittakaṇḍa (5) rājakaṇḍa (6) nāyakakaṇḍa (7) puttakaṇḍa (8) vejjācariyakaṇḍa (9) dāsakakaṇḍa (10) itthikaṇḍa (11) pakiṇṇakakaṇḍa"
NULL,p27,81,100,gatha1,,"Kavidappaṇanītiṃyo, vācuggataṃ karoti ce;"
