id,book,par_num,level,class,title,text
NULL,p85,1,100,centered,," Namo tassa bhagavato arahato sammāsambuddhassa"
NULL,p85,2,100,nikaya,,Aṅguttaranikāyo
NULL,p85,3,1,book,Dukanipātapāḷi,Dukanipātapāḷi
NULL,p85,4,100,title,,"1. Paṭhamapaṇṇāsakaṃ"
NULL,p85,5,2,chapter,"1. Kammakaraṇavaggo","1. Kammakaraṇavaggo"
NULL,p85,6,4,subhead,"1. Vajjasuttaṃ","1. Vajjasuttaṃ"
NULL,p85,7,100,bodytext,,"1. Evaṃ  me sutaṃ – ekaṃ samayaṃ bhagavā sāvatthiyaṃ viharati jetavane anāthapiṇḍikassa ārāme. Tatra kho bhagavā bhikkhū āmantesi – ‘‘bhikkhavo’’ti. ‘‘Bhadante’’ti te bhikkhū bhagavato paccassosuṃ. Bhagavā etadavoca –"
NULL,p85,8,100,bodytext,,"‘‘Dvemāni, bhikkhave, vajjāni. Katamāni dve? Diṭṭhadhammikañca vajjaṃ samparāyikañca vajjaṃ. Katamañca, bhikkhave, diṭṭhadhammikaṃ vajjaṃ? Idha, bhikkhave, ekacco passati coraṃ āgucāriṃ rājāno gahetvā vividhā kammakāraṇā [vividhāni kammakaraṇāni (ka.)] kārente; kasāhipi tāḷente, vettehipi tāḷente, addhadaṇḍakehipi tāḷente, hatthampi chindante, pādampi chindante, hatthapādampi chindante, kaṇṇampi chindante, nāsampi chindante, kaṇṇanāsampi chindante, bilaṅgathālikampi karonte, saṅkhamuṇḍikampi karonte, rāhumukhampi karonte, jotimālikampi karonte, hatthapajjotikampi karonte, erakavattikampi karonte, cīrakavāsikampi  karonte, eṇeyyakampi karonte, baḷisamaṃsikampi karonte, kahāpaṇikampi karonte, khārāpatacchikampi [khārāpaṭicchakampi (syā. kaṃ. ka.)] karonte, palighaparivattikampi karonte, palālapīṭhakampi [palālapiṭṭhikampi (sī.)] karonte, tattenapi telena osiñcante, sunakhehipi khādāpente, jīvantampi sūle uttāsente, asināpi sīsaṃ chindante."
NULL,p85,9,100,bodytext,,"‘‘Tassa evaṃ  hoti – ‘yathārūpānaṃ kho pāpakānaṃ kammānaṃ hetu coraṃ āgucāriṃ rājāno gahetvā vividhā kammakāraṇā kārenti; kasāhipi tāḷenti, vettehipi tāḷenti, addhadaṇḍakehipi tāḷenti, hatthampi chindanti, pādampi chindanti, hatthapādampi chindanti, kaṇṇampi chindanti, nāsampi chindanti, kaṇṇanāsampi chindanti, bilaṅgathālikampi karonti, saṅkhamuṇḍikampi karonti, rāhumukhampi karonti, jotimālikampi karonti, hatthapajjotikampi karonti, erakavattikampi karonti, cīrakavāsikampi karonti, eṇeyyakampi karonti, baḷisamaṃsikampi karonti, kahāpaṇikampi karonti, khārāpatacchikampi karonti, palighaparivattikampi karonti, palālapīṭhakampi karonti, tattenapi telena osiñcanti, sunakhehipi khādāpenti, jīvantampi sūle uttāsenti, asināpi sīsaṃ chindanti. Ahañceva [ahañce (?)] kho pana evarūpaṃ pāpakammaṃ kareyyaṃ, mampi rājāno gahetvā evarūpā vividhā kammakāraṇā kāreyyuṃ; kasāhipi tāḷeyyuṃ…pe… asināpi sīsaṃ chindeyyu’nti. So diṭṭhadhammikassa vajjassa bhīto na paresaṃ pābhataṃ vilumpanto carati. Idaṃ vuccati, bhikkhave, diṭṭhadhammikaṃ vajjaṃ."
NULL,p85,10,100,bodytext,,"‘‘Katamañca, bhikkhave, samparāyikaṃ vajjaṃ? Idha, bhikkhave, ekacco iti paṭisañcikkhati – ‘kāyaduccaritassa kho pana pāpako dukkho vipāko abhisamparāyaṃ, vacīduccaritassa pāpako dukkho vipāko abhisamparāyaṃ, manoduccaritassa pāpako dukkho vipāko abhisamparāyaṃ. Ahañceva kho pana kāyena duccaritaṃ careyyaṃ, vācāya duccaritaṃ careyyaṃ, manasā duccaritaṃ careyyaṃ. Kiñca taṃ yāhaṃ na kāyassa bhedā paraṃ maraṇā apāyaṃ duggatiṃ vinipātaṃ nirayaṃ upapajjeyya’nti. So  samparāyikassa vajjassa bhīto kāyaduccaritaṃ pahāya kāyasucaritaṃ bhāveti, vacīduccaritaṃ pahāya vacīsucaritaṃ bhāveti, manoduccaritaṃ pahāya manosucaritaṃ bhāveti, suddhaṃ attānaṃ pariharati. Idaṃ vuccati, bhikkhave, samparāyikaṃ vajjaṃ. ‘‘Imāni kho, bhikkhave, dve vajjāni. Tasmātiha, bhikkhave, evaṃ sikkhitabbaṃ – ‘diṭṭhadhammikassa vajjassa bhāyissāma, samparāyikassa vajjassa bhāyissāma, vajjabhīruno bhavissāma  vajjabhayadassāvino’ti. Evañhi vo, bhikkhave, sikkhitabbaṃ. Vajjabhīruno, bhikkhave, vajjabhayadassāvino etaṃ pāṭikaṅkhaṃ yaṃ parimuccissati  sabbavajjehī’’ti. Paṭhamaṃ."
NULL,p85,11,4,subhead,"2. Padhānasuttaṃ","2. Padhānasuttaṃ"
NULL,p85,12,100,bodytext,,"2. ‘‘Dvemāni, bhikkhave, padhānāni durabhisambhavāni lokasmiṃ. Katamāni dve? Yañca gihīnaṃ agāraṃ ajjhāvasataṃ cīvarapiṇḍapātasenāsanagilānapaccayabhesajjaparikkhārānuppadānatthaṃ padhānaṃ, yañca agārasmā anagāriyaṃ pabbajitānaṃ sabbūpadhipaṭinissaggatthaṃ padhānaṃ. Imāni kho, bhikkhave, dve padhānāni durabhisambhavāni lokasmiṃ."
NULL,p85,13,100,bodytext,,"‘‘Etadaggaṃ, bhikkhave, imesaṃ dvinnaṃ padhānānaṃ yadidaṃ sabbūpadhipaṭinissaggatthaṃ padhānaṃ. Tasmātiha, bhikkhave, evaṃ sikkhitabbaṃ – ‘sabbūpadhipaṭinissaggatthaṃ padhānaṃ padahissāmā’ti. Evañhi vo, bhikkhave, sikkhitabba’’nti. Dutiyaṃ."
NULL,p85,14,4,subhead,"3. Tapanīyasuttaṃ","3. Tapanīyasuttaṃ"
NULL,p85,15,100,bodytext,,"3. ‘‘Dveme, bhikkhave, dhammā tapanīyā. Katame dve? Idha, bhikkhave, ekaccassa kāyaduccaritaṃ kataṃ hoti, akataṃ hoti kāyasucaritaṃ; vacīduccaritaṃ kataṃ hoti; akataṃ hoti vacīsucaritaṃ; manoduccaritaṃ kataṃ hoti, akataṃ hoti manosucaritaṃ. So ‘kāyaduccaritaṃ me kata’nti tappati, ‘akataṃ me kāyasucarita’nti tappati; ‘vacīduccaritaṃ me kata’nti tappati, ‘akataṃ me vacīsucarita’nti tappati; ‘manoduccaritaṃ me kata’nti tappati, ‘akataṃ me manosucarita’nti tappati. Ime kho, bhikkhave, dve dhammā tapanīyā’’ti. Tatiyaṃ."
NULL,p85,16,4,subhead,"4. Atapanīyasuttaṃ","4. Atapanīyasuttaṃ"
NULL,p85,17,100,bodytext,,"4. ‘‘Dveme, bhikkhave, dhammā atapanīyā. Katame  dve? Idha, bhikkhave, ekaccassa kāyasucaritaṃ kataṃ hoti, akataṃ hoti kāyaduccaritaṃ; vacīsucaritaṃ kataṃ hoti, akataṃ hoti vacīduccaritaṃ; manosucaritaṃ kataṃ hoti, akataṃ hoti manoduccaritaṃ. So ‘kāyasucaritaṃ me kata’nti na tappati, ‘akataṃ me kāyaduccarita’nti na tappati; ‘vacīsucaritaṃ me kata’nti na tappati, ‘akataṃ  me vacīduccarita’nti na tappati; ‘manosucaritaṃ me kata’nti na tappati, ‘akataṃ me manoduccarita’nti na tappati. Ime kho, bhikkhave, dve dhammā atapanīyā’’ti. Catutthaṃ."
NULL,p85,18,4,subhead,"5. Upaññātasuttaṃ","5. Upaññātasuttaṃ"
NULL,p85,19,100,bodytext,,"5. ‘‘Dvinnāhaṃ, bhikkhave, dhammānaṃ upaññāsiṃ – yā ca asantuṭṭhitā kusalesu dhammesu, yā ca appaṭivānitā padhānasmiṃ. Appaṭivānī sudāhaṃ, bhikkhave, padahāmi – ‘kāmaṃ taco ca nhāru [nahāru (sī. syā. kaṃ. pī.)] ca aṭṭhi ca avasissatu, sarīre upasussatu maṃsalohitaṃ, yaṃ taṃ purisathāmena purisavīriyena purisaparakkamena pattabbaṃ na taṃ apāpuṇitvā vīriyassa saṇṭhānaṃ bhavissatī’ti. Tassa mayhaṃ, bhikkhave, appamādādhigatā sambodhi, appamādādhigato anuttaro yogakkhemo. Tumhe cepi, bhikkhave, appaṭivānaṃ padaheyyātha – ‘kāmaṃ taco ca nhāru ca aṭṭhi ca avasissatu, sarīre upasussatu maṃsalohitaṃ, yaṃ taṃ purisathāmena purisavīriyena  purisaparakkamena pattabbaṃ na taṃ apāpuṇitvā vīriyassa saṇṭhānaṃ  bhavissatī’ti, tumhepi, bhikkhave, nacirasseva – yassatthāya kulaputtā sammadeva agārasmā anagāriyaṃ pabbajanti tadanuttaraṃ – brahmacariyapariyosānaṃ diṭṭheva dhamme sayaṃ abhiññā sacchikatvā upasampajja viharissatha. Tasmātiha, bhikkhave, evaṃ sikkhitabbaṃ – ‘appaṭivānaṃ padahissāma. Kāmaṃ taco ca nhāru ca aṭṭhi ca avasissatu, sarīre upasussatu maṃsalohitaṃ, yaṃ taṃ purisathāmena purisavīriyena purisaparakkamena pattabbaṃ na taṃ apāpuṇitvā vīriyassa saṇṭhānaṃ bhavissatī’ti. Evañhi vo, bhikkhave, sikkhitabba’’nti. Pañcamaṃ."
NULL,p85,20,4,subhead,"6. Saṃyojanasuttaṃ","6. Saṃyojanasuttaṃ"
NULL,p85,21,100,bodytext,,"6. ‘‘Dveme, bhikkhave, dhammā. Katame dve? Yā ca saṃyojaniyesu dhammesu assādānupassitā, yā ca saṃyojaniyesu dhammesu nibbidānupassitā. Saṃyojaniyesu, bhikkhave, dhammesu assādānupassī viharanto rāgaṃ na  pajahati, dosaṃ na pajahati, mohaṃ na pajahati. Rāgaṃ appahāya, dosaṃ appahāya, mohaṃ appahāya na parimuccati jātiyā jarāya maraṇena sokehi paridevehi dukkhehi domanassehi upāyāsehi. Na parimuccati dukkhasmāti vadāmi."
NULL,p85,22,100,bodytext,,"‘‘Saṃyojaniyesu, bhikkhave, dhammesu nibbidānupassī viharanto rāgaṃ pajahati, dosaṃ pajahati, mohaṃ pajahati. Rāgaṃ pahāya, dosaṃ pahāya, mohaṃ  pahāya, parimuccati jātiyā jarāya maraṇena sokehi paridevehi dukkhehi domanassehi upāyāsehi. Parimuccati dukkhasmāti vadāmi. Ime kho, bhikkhave, dve dhammā’’ti. Chaṭṭhaṃ."
NULL,p85,23,4,subhead,"7. Kaṇhasuttaṃ","7. Kaṇhasuttaṃ"
NULL,p85,24,100,bodytext,,"7. ‘‘Dveme, bhikkhave, dhammā kaṇhā. Katame dve? Ahirikañca anottappañca. Ime kho, bhikkhave, dve dhammā kaṇhā’’ti. Sattamaṃ."
NULL,p85,25,4,subhead,"8. Sukkasuttaṃ","8. Sukkasuttaṃ"
NULL,p85,26,100,bodytext,,"8. ‘‘Dveme, bhikkhave, dhammā sukkā. Katame dve? Hirī [hiri (sī. syā. kaṃ. pī.)] ca ottappañca. Ime kho, bhikkhave, dve dhammā sukkā’’ti. Aṭṭhamaṃ."
NULL,p85,27,4,subhead,"9. Cariyasuttaṃ","9. Cariyasuttaṃ"
NULL,p85,28,100,bodytext,,"9. ‘‘Dveme, bhikkhave, dhammā sukkā lokaṃ pālenti. Katame dve? Hirī ca ottappañca. Ime kho, bhikkhave, dve sukkā dhammā lokaṃ na pāleyyuṃ, nayidha paññāyetha mātāti vā mātucchāti  vā mātulānīti vā ācariyabhariyāti vā garūnaṃ dārāti vā. Sambhedaṃ loko agamissa, yathā ajeḷakā kukkuṭasūkarā soṇasiṅgālā [soṇasigālā (sī. syā. kaṃ. pī.)]. Yasmā ca kho, bhikkhave, ime dve sukkā dhammā lokaṃ pālenti tasmā paññāyati [paññāyanti (sī.)] mātāti vā mātucchāti vā mātulānīti vā ācariyabhariyāti vā garūnaṃ dārāti vā’’ti. Navamaṃ."
NULL,p85,29,4,subhead,"10. Vassūpanāyikasuttaṃ","10. Vassūpanāyikasuttaṃ"
NULL,p85,30,100,bodytext,,"10. ‘‘Dvemā, bhikkhave, vassūpanāyikā. Katamā dve? Purimikā ca pacchimikā ca. Imā kho, bhikkhave, dve vassūpanāyikā’’ti. Dasamaṃ."
NULL,p85,31,100,centered,,"Kammakaraṇavaggo paṭhamo."
NULL,p85,32,100,bodytext,,"Tassuddānaṃ –"
NULL,p85,33,100,gatha1,,"Vajjā  padhānā dve tapanīyā, upaññātena pañcamaṃ;"
NULL,p85,34,100,gathalast,,"Saṃyojanañca kaṇhañca, sukkaṃ cariyā vassūpanāyikena vaggo."
NULL,p85,35,2,chapter,"2. Adhikaraṇavaggo","2. Adhikaraṇavaggo"
