id,book,par_num,level,class,title,text
NULL,p22,1,100,centered,," Namo tassa bhagavato arahato sammāsambuddhassa "
NULL,p22,2,1,book,Niruttidīpanīpāṭha,Niruttidīpanīpāṭha
NULL,p22,3,5,subsubhead,Ganthārambha,Ganthārambha
NULL,p22,4,8,hangnum,1.,1.
NULL,p22,5,100,gatha1,," Caturāsītisahassa, dhammakkhandhāpabhaṅkarā;"
NULL,p22,6,100,gathalast,,"Lokamhi yassa jotanti, nantavaṇṇapabhassarā."
NULL,p22,7,8,hangnum,2.,2.
NULL,p22,8,100,gatha1,," Anantavaṇṇaṃ sambuddhaṃ, vande niruttipāraguṃ;"
NULL,p22,9,100,gathalast,,"Saddhammañcassa saṅghañca, visuddhavaṇṇabhājanaṃ."
NULL,p22,10,8,hangnum,3.,3.
NULL,p22,11,100,gatha1,," Moggallāno mahāñāṇī, niruttāraññakesarī;"
NULL,p22,12,100,gathalast,,"Nadi byākaraṇaṃnādaṃ, sogatāraññabyāpanaṃ."
NULL,p22,13,8,hangnum,4.,4.
NULL,p22,14,100,gatha1,," Tassatthaṃ dīpayissāmi, nānārāsiṃvibhājayaṃ;"
NULL,p22,15,100,gathalast,,"Ogāyha saddasatthāni, navaṅgaṃ satthusāsananti."
NULL,p22,16,2,chapter,"1. Sandhikaṇḍa","1. Sandhikaṇḍa"
NULL,p22,17,4,subhead,Saññārāsi,Saññārāsi
NULL,p22,18,4,subhead,Garusaññārāsi,Garusaññārāsi
NULL,p22,19,100,bodytext,,"Vaṇṇo, saro, savaṇṇo, dīgho, rasso, byañjano, vaggo, niggahītaṃ."
NULL,p22,20,100,bodytext,,"1. Aādayo titālīsaṃ[titālīsa (bahūsu)]vaṇṇā[ka. 2; rū. 2; nī. 1, 2]."
NULL,p22,21,100,bodytext,,"Aādayo bindantā tecattālīsakkharā vaṇṇā nāma honti."
NULL,p22,22,100,bodytext,,"A, ā, i, ī, u, ū, eta, e, ota, o. Ka, kha, ga, gha, ṅa, ca, cha, ja, jha, ña, ṭa, ṭha, ḍa, ḍha, ṇa, ta, tha, da, dha, na, pa, pha, ba, bha, ma, ya, ra, la,va sa, ha, ḷa, aṃ. Atthaṃ vaṇṇenti pakāsentīti vaṇṇā, akkharāti ca vuccanti, nāmapaññattirūpattā nakkharanti khayavayaṃ na gacchantīti akkharā. ‘‘Nāmagottaṃ na jīratī’’ti [saṃ. ni. 1.76] hi vuttaṃ."
NULL,p22,23,100,bodytext,,"2. Dasādo sarā[ka. 3; rū. 3; nī. 3]."
NULL,p22,24,100,bodytext,,"Tesu vaṇṇesu ādimhi dasa vaṇṇā sarā nāma honti. Sayameva laddhasarūpā hutvā rājanti virocantīti sarā."
NULL,p22,25,100,bodytext,,"3. Dve dve savaṇṇā."
NULL,p22,26,100,bodytext,,"Tesu saresu dve dvesarā savaṇṇā nāma honti."
NULL,p22,27,100,bodytext,,"A, ā avaṇṇo, i, ī ivaṇṇo, u, ū uvaṇṇo, eta, e etavaṇṇo, ota, o otavaṇṇo. Samāno vaṇṇo suti etesanti savaṇṇā, sarūpāti ca vuccanti, samānaṃ rūpaṃ suti etesanti sarūpā."
NULL,p22,28,100,bodytext,,"4. Pubbo rasso[ka. 4; rū. 4; nī. 4.22]."
NULL,p22,29,100,bodytext,,"Dvīsu  dvīsu savaṇṇesu yo yo pubbo hoti, so so rasso nāma hoti. Rassena kālena vattabbāti rassā, rassakālo nāma akkhidalānaṃ ummisananimmisanasamakālo."
NULL,p22,30,100,bodytext,,"Tattha eta, ota iti dve ekapadasaṃyoge pare kvaci labbhanti. Eṭṭhi, seṭṭho, oṭṭho, sotthi."
NULL,p22,31,100,bodytext,,"Ekapadasaṃyogeti kiṃ? Padantarasaṃyoge pare rassā mā hontūti. Maṃ ce tvaṃ nikhaṇaṃ vane, [jā. 2.22.5] putto tyāhaṃ mahārāja [jā. 1.1.7]."
NULL,p22,32,100,bodytext,,"Kvacīti kiṃ? Ekapadasaṃyogepi vaggantesu vā ya, ra, la, vesu vā paresu rassā mā hontūti. Enti, senti, eyya, bhāseyya, meṇḍo, soṇḍo."
NULL,p22,33,100,bodytext,,"5. Paro dīgho[ka. 5; rū. 5; nī. 5]."
NULL,p22,34,100,bodytext,,"Dvīsu dvīsu savaṇṇesu yo yo paro hoti, so so dīgho nāma hoti. Dīghena kālena vattabbāti dīghā, dīghakālo nāma rassehi diguṇakālo."
NULL,p22,35,100,bodytext,,"6. Kādayo byañjanā[ka. 6; rū. 8; nī. 6]."
NULL,p22,36,100,bodytext,,"Tesu vaṇṇesu kādayo bindantā vaṇṇā byañjanā nāma honti. Atthaṃ byañjayantīti byañjanā. Te pana suddhā addhamattikā, rassayuttā diyaddhamattikā, dīghayuttā tiyaddhamattikā."
NULL,p22,37,100,bodytext,,"7. Pañcapañcakā vaggā[ka. 7; rū 9; nī. 7]."
NULL,p22,38,100,bodytext,,"Tesu byañjanesu kādi-mantā pañcabyañjanapañcakā vaggā nāma honti."
NULL,p22,39,100,bodytext,,"Kādi  pañcako kavaggo, cādi ca vaggo, ṭādi ṭavaggo, tādi tavaggo, pādi pavaggo. Sesā avaggāti siddhaṃ. Vaṇṇuddese ekaṭṭhānikānaṃ byañjanānaṃ vagge samūhe niyuttāti vaggā."
NULL,p22,40,100,bodytext,,"8. Bindu niggahītaṃ[ka. 8; rū. 10; nī. 8]."
NULL,p22,41,100,bodytext,,"Ante bindumatto vaṇṇo niggahītaṃ nāma. Niggayha gayhati uccāriyatīti niggahītaṃ."
NULL,p22,42,100,centered,,"Garusaññārāsi niṭṭhito."
NULL,p22,43,4,subhead,Byañjanavuttirāsi,Byañjanavuttirāsi
NULL,p22,44,100,bodytext,,"Ṭhānaṃ, karaṇaṃ, payatanaṃ [rū. 2 (piṭṭhe); nī 6 (piṭṭhe); 23 (suttaṅke)]."
NULL,p22,45,100,bodytext,,"Cha ṭhānāni – kaṇṭhaṭṭhānaṃ, tāluṭṭhānaṃ, muddhaṭṭhānaṃ, dantaṭṭhānaṃ, oṭṭhaṭṭhānaṃ, nāsikaṭṭhānaṃ. Tesu byattaṃ vadantena yattha ‘‘akkha’’nti vuccati, taṃ kaṇṭhaṭṭhānaṃ. Yattha ‘‘iccha’’nti, taṃ tāluṭṭhānaṃ. Yattha ‘‘raṭṭha’’nti, taṃ muddhaṭṭhānaṃ. Yattha ‘‘sattha’’nti, taṃ dantaṭṭhānaṃ. Yattha ‘‘puppha’’nti vuccati, taṃ oṭṭhaṭṭhānaṃ. Nāsapadeso nāsikaṭṭhānaṃ."
NULL,p22,46,100,bodytext,,"Katthaci pana uraṭṭhānaṃ, siraṭṭhānaṃ, jivhāmūlaṭṭhānantipi āgataṃ. Tattha siraṭṭhānaṃ nāma muddhaṭṭhānameva. Jivhāmūlaṭṭhānaṃ pana sabbavaṇṇānaṃ sādhāraṇanti vadanti."
NULL,p22,47,100,bodytext,,"Karaṇaṃ catubbidhaṃ – jivhāmūlaṃ, jivhopaggaṃ, jivhaggaṃ, sakaṭṭhānanti."
NULL,p22,48,100,bodytext,,"Payatanaṃ catubbidhaṃ – saṃvuṭaṃ, vivaṭaṃ, phuṭṭhaṃ, īsaṃphuṭṭhanti. Tattha karaṇānaṃ sakasakaṭṭhānehi saddhiṃ saṃvaraṇādiko visesākāro saṃvuṭādi nāma."
