id,book,par_num,level,class,title,text
NULL,p185,1,100,centered,," Namo tassa bhagavato arahato sammāsambuddhassa"
NULL,p185,2,100,nikaya,,Dīghanikāye
NULL,p185,3,1,book,(DN)Sīlakkhandhavaggaṭīkā,Sīlakkhandhavaggaṭīkā
NULL,p185,4,3,subsubhead,Ganthārambhakathāvaṇṇanā,Ganthārambhakathāvaṇṇanā
NULL,p185,5,100,bodytext,,"Saṃvaṇṇanārambhe  ratanattayavandanā saṃvaṇṇetabbassa dhammassa pabhavanissayavisuddhipaṭivedanatthaṃ, taṃ pana dhammasaṃvaṇṇanāsu viññūnaṃ bahumānuppādanatthaṃ, taṃ sammadeva tesaṃ uggahadhāraṇādikkamaladdhabbāya sammāpaṭipattiyā sabbahitasukhanipphādanatthaṃ. Atha vā maṅgalabhāvato, sabbakiriyāsu pubbakiccabhāvato, paṇḍitehi sammācaritabhāvato, āyatiṃ paresaṃ diṭṭhānugatiāpajjanato ca saṃvaṇṇanāyaṃ ratanattayapaṇāmakiriyā. Atha vā ratanattayapaṇāmakaraṇaṃ pūjanīyapūjāpuññavisesanibbattanatthaṃ, taṃ attano yathāladdhasampattinimittakassa kammassa balānuppādanatthaṃ, antarā ca tassa asaṅkocanatthaṃ, tadubhayaṃ anantarāyena aṭṭhakathāya parisamāpanatthaṃ. Idameva ca payojanaṃ ācariyena idhādhippetaṃ. Tathā hi vakkhati – ‘‘iti me pasannamatino…pe… tassānubhāvenā’’ti. Vatthuttayapūjā hi niratisayapuññakkhettasambuddhiyā aparimeyyappabhāvo  puññātisayoti bahuvidhantarāyepi lokasannivāse antarāyanibandhanasakalasaṃkilesaviddhaṃsanāya pahoti, bhayādiupaddavañca nivāreti. Yathāha –"
NULL,p185,6,100,bodytext,,"‘‘Pūjārahe pūjayato, buddhe yadi va sāvake’’tiādi (dha. pa. 1.195; apa. 1.10.1), tathā –"
NULL,p185,7,100,indent,,"‘‘Ye  bhikkhave buddhe pasannā, agge te pasannā. Agge kho pana pasannānaṃ aggo vipāko hotī’’tiādi (a. ni. 4.34; itivu. 90)."
NULL,p185,8,100,gatha1,,"‘‘Buddhoti  kittayantassa, kāye bhavati yā pīti;"
NULL,p185,9,100,gatha2,,"Varameva hi sā pīti, kasiṇenapi jambudīpassa."
NULL,p185,10,100,gathalast,,"Dhammoti…pe… saṅghoti…pe… dīpassā’’ti. (dī. ni. aṭṭha. 1.6);"
NULL,p185,11,100,bodytext,,"Tathā –"
NULL,p185,12,100,indent,,"‘‘Yasmiṃ, mahānāma, samaye ariyasāvako tathāgataṃ anussarati, nevassa tasmiṃ samaye rāgapariyuṭṭhitaṃ cittaṃ hoti, na dosa…pe… na mohapariyuṭṭhitaṃ cittaṃ hotī’’tiādi (a. ni. 6.10; 11.11),"
NULL,p185,13,100,gatha1,,"‘‘Araññe rukkhamūle vā…pe…"
NULL,p185,14,100,gatha2,,"Bhayaṃ vā chambhitattaṃ vā,"
NULL,p185,15,100,gathalast,,"Lomahaṃso na hessatī’’ti. (saṃ. ni. 1.249) ca"
NULL,p185,16,100,bodytext,,"Tattha yassa vatthuttayassa vandanaṃ kattukāmo, tassa guṇātisayayogasandassanatthaṃ ‘‘karuṇāsītalahadaya’’ntiādinā gāthattayamāha. Guṇātisayayogena hi vandanārahabhāvo, vandanārahe ca katā vandanā yathādhippetappayojanaṃ sādhetīti. Tattha yassā desanāya saṃvaṇṇanaṃ kattukāmo, sā na vinayadesanā viya karuṇāppadhānā, nāpi abhidhammadesanā viya paññāppadhānā, atha kho karuṇāpaññāppadhānāti tadubhayappadhānameva tāva sammāsambuddhassa thomanaṃ kātuṃ taṃmūlakattā sesaratanānaṃ ‘‘karuṇāsītalahadaya’’ntiādi vuttaṃ."
NULL,p185,17,100,bodytext,,"Tattha  kiratīti karuṇā, paradukkhaṃ vikkhipati, apanetīti attho. Atha vā kiṇātīti karuṇā, paradukkhe sati kāruṇikaṃ hiṃsati, vibādhatīti attho, paradukkhe sati sādhūnaṃ  kampanaṃ hadayakhedaṃ karotīti vā karuṇā. Atha vā kamiti sukhaṃ, taṃ rundhatīti karuṇā. Esā hi paradukkhāpanayanakāmatālakkhaṇā, attasukhanirapekkhatāya kāruṇikānaṃ sukhaṃ rundhati vibandhatīti. Karuṇāya sītalaṃ karuṇāsītalaṃ, karuṇāsītalaṃ hadayaṃ assāti karuṇāsītalahadayo, taṃ karuṇāsītalahadayaṃ. Tattha kiñcāpi paresaṃ hitopasaṃhārasukhādiaparihānicchanasabhāvatāya, byāpādāratīnaṃ ujuvipaccanīkatāya ca sattasantānagatasantāpavicchedanākārappavattiyā mettāmuditānampi cittasītalabhāvakāraṇatā upalabbhati, tathāpi  dukkhāpanayanākārappavattiyā parūpatāpāsahanarasā avihiṃsābhūtā karuṇā visesena bhagavato cittassa cittapassaddhi viya sītībhāvanimittanti vuttaṃ ‘‘karuṇāsītalahadaya’’nti. Karuṇāmukhena vā mettāmuditānampi hadayasītalabhāvakāraṇatā vuttāti daṭṭhabbaṃ."
NULL,p185,18,100,bodytext,,"Atha vā asādhāraṇañāṇavisesanibandhanabhūtā sātisayaṃ niravasesañca sabbaññutaññāṇaṃ viya savisayabyāpitāya mahākaruṇābhāvaṃ upagatā karuṇāva bhagavato atisayena hadayasītalabhāvahetūti āha ‘‘karuṇāsītalahadaya’’nti. Atha vā satipi mettāmuditānaṃ sātisaye hadayasītībhāvanibandhanatte sakalabuddhaguṇavisesakāraṇatāya tāsampi kāraṇanti karuṇāva bhagavato hadayasītalabhāvakāraṇaṃ vuttā. Karuṇānidānā hi sabbepi buddhaguṇā. Karuṇānubhāvanibbāpiyamānasaṃsāradukkhasantāpassa hi bhagavato paradukkhāpanayanakāmatāya anekānipi asaṅkheyyāni kappānaṃ akilantarūpasseva niravasesabuddhakaradhammasambharaṇaniyatassa samadhigatadhammādhipateyyassa ca sannihitesupi sattasaṅkhārasamupanītahadayūpatāpanimittesu na īsakampi  cittasītībhāvassaññathattamahosīti. Etasmiñca atthavikappe tīsupi avatthāsu bhagavato karuṇā saṅgahitāti daṭṭhabbaṃ."
NULL,p185,19,100,bodytext,,"Pajānātīti paññā, yathāsabhāvaṃ pakārehi paṭivijjhatīti attho. Paññāva ñeyyāvaraṇappahānato pakārehi dhammasabhāvāvajotanaṭṭhena pajjototi paññāpajjoto, savāsanappahānato visesena hataṃ samugghāṭitaṃ vihataṃ, paññāpajjotena vihataṃ paññāpajjotavihataṃ. Muyhanti tena, sayaṃ vā muyhati, mohanamattameva vā tanti moho, avijjā, sveva visayasabhāvapaṭicchādanato andhakārasarikkhatāya tamo viyāti tamo, paññāpajjotavihato mohatamo etassāti paññāpajjotavihatamohatamo, taṃ paññāpajjotavihatamohatamaṃ. Sabbesampi hi khīṇāsavānaṃ satipi paññāpajjotena avijjāndhakārassa vihatabhāve saddhādhimuttehi viya diṭṭhippattānaṃ sāvakehi, paccekasambuddhehi ca savāsanappahānena sammāsambuddhānaṃ kilesappahānassa viseso vijjatīti sātisayena avijjāppahānena bhagavantaṃ thomento āha ‘‘paññāpajjotavihatamohatama’’nti."
