341,vi,16,abaddhasima,abaddhasīmā,Abaddhasīmā,abaddhasīmā：cương giới tự thành，tức một khu đất khi được tăng chúng chọn làm nơi tiến hành một tăng sự nào đó thì nơi này cũng lập tức có giá trị tương đương như một khu vực sīmā đã được kiết giới bằng hai lần tuyên ngôn hẳn hoi trong trường hợp này，dấu mốc của khu vực sīmā không thể là bốn hòn đá tượng trưng được nữa，mà có thể là một dòng nước，một ngôi làng để làm ranh ba loại sīmā sau đây cũng được kể vào trường hợp sīmā tự thành gāma-sīmā，sattabbhantarasīmā và udakukkhepasīmā xin xem thêm ở ba chữ này,11,1
949,vi,16,abbhana,abbhāna,Abbhāna,abbhāna：phép triệu hồi，dành cho một tỳ khưu phạm tội tăng tàn đã trải qua đêm khuất hạnh （mānatta） tăng sự này cần đến bốn bận tuyên ngôn và phải có sự chứng minh của ít nhất hai mươi tỳ khưu thanh tịnh,7,1
958,vi,16,abbhanaraha,abbhānāraha,Abbhānāraha,abbhānāraha：danh từ này dùng để gọi vị tỳ khưu đã trải qua đêm khuất hạnh một cách nghiêm cẩn，là người đáng được tăng chúng gọi về nếu trong thời gian đêm khuất hạnh đương sự lại tiếp tục phạm thêm một tội tăng tàn nữa，thì mọi sự coi như phải làm lại từ đầu luật tạng gọi đây là trường hợp abbhānārahamūlāyapatikassanā，trùng phạm cấm phòng,11,1
10831,vi,16,acamanakumbhi,ācamanakumbhī,Ācamanakumbhī,ācamanakumbhī：lu nước trong nhà cầu，theo luật tạng phải luôn đầy nước và được che đậy,13,1
10836,vi,16,acamanapaduka,ācamanapādukā,Ācamanapādukā,ācamanapādukā：ghế gỗ trong nhà xí dùng để tiện việc rửa ráy,13,1
10840,vi,16,acamanasaravaka,ācamanasarāvaka,Ācamanasarāvaka,ācamanasarāvaka：gáo hay ca nước trong nhà cầu，phải luôn giữ khô ráo bằng cách úp ngược,15,1
11037,vi,16,acaravipatti,ācāravipatti,Ācāravipatti,ācāravipatti：tên gọi chung các thứ tội nhỏ，chỉ vừa đủ làm hỏng tế hạnh của người xuất gia，bao gồm từ trọng tội xuống đến ác khẩu,12,1
11078,vi,16,acarini,ācārinī,Ācārinī,ācārinī：nữ giáo thọ （của ni giới）,7,1
11110,vi,16,acariya,ācāriya,Ācāriya,ācāriya：giáo thọ sư hay y chỉ sư nói chung，tức tỳ khưu （phải trên năm hạ） dạy học cho vị khác nhỏ hơn mình hay cho vị nhỏ nương nhờ bằng cách thường xuyên khuyên nhắc，dạy dỗ nọ kia,7,1
11797,vi,16,accekacivara,accekacīvara,Accekacīvara,accekacīvara：đặc di y，y dư，có được ngoài mùa tăng y và nằm ngoài số y được phép sử dụng，cất giữ,12,1
11927,vi,16,acchakanji,acchakañji,Acchakañji,acchakañji：cháo trắng （gạo với nước nấu nhừ = taṇḍulodakamaṇḍo）,10,1
12359,vi,16,acchinnadasacivara,acchinnadasācīvara,Acchinnadasācīvara,acchinnadasācīvara：y ca-sa có viền tua ren tỳ khưu không được sử dụng,18,1
12372,vi,16,acchinnakacivara,acchinnakacīvara,Acchinnakacīvara,acchinnakacīvara：lá y chỉ là một tấm vải liền，nguyên vẹn，không do nhiều điều ghép lại tỳ khưu không được sử dụng loại y này,16,1
12679,vi,16,acelaka,acelaka,Acelaka,acelaka：tu sĩ phái lõa thể,7,1
