3291,zh,24,abhidhamma,abhidhamma,Abhidhamma,Abhidhamma：论,10,1
6339,zh,24,abhinna,abhiññā,Abhiññā,Abhiññā：神通,7,1
11101,zh,24,acariya,ācariya,Ācariya,Ācariya：老师,7,1
16472,zh,24,adhitthana,adhiṭṭhāna,Adhiṭṭhāna,Adhiṭṭhāna：决定、决意、受持、依处、摄持,10,1
22252,zh,24,ajaan,ajaan,Ajaan,Ajaan：阿姜； 老师（泰语）,5,1
24820,zh,24,akalika,akālika,Akālika,akālika：即时的，不迟滞的，不受时间限制的[无时的，Vism.（清净道论底本--P.216）],7,1
24824,zh,24,akaliko,akāliko,Akāliko,Akāliko：即时的，不迟滞的，不受时间限制的[无时的，Vism.（清净道论底本--P.216）],7,1
28227,zh,24,akusala,akusala,Akusala,Akusala：恶，不善,7,1
36365,zh,24,anagami,anāgāmi,Anāgāmi,Anāgāmi：不来，阿那含,7,1
38138,zh,24,anapanasati,ānāpānasati,Ānāpānasati,Ānāpānasati：安那般那念，安般念，出入息念（PS：原巴利语之意为--入出息念）,11,1
38897,zh,24,anatta,anattā,Anattā,Anattā：无我,6,1
41934,zh,24,anicca,anicca,Anicca,Anicca：无常,6,1
49808,zh,24,anupadisesa-nibbana,anupādisesa-nibbāna,Anupādisesa-Nibbāna,Anupādisesa-nibbāna：无余（依）涅盘,19,1
51487,zh,24,anupubbi-katha,anupubbi-kathā,Anupubbi-Kathā,Anupubbi-kathā：次第说法,14,1
60296,zh,24,apaya-bhumi,apāya-bhūmi,Apāya-Bhūmi,Apāya-bhūmi：恶趣（PS：apāya-bhūmi--恶趣，恶处之地； duggati--恶道）,11,1
60297,zh,24,apaya-mukha,apāya-mukha,Apāya-Mukha,Apāya-mukha：堕恶趣行，堕恶趣法（PS：mukha--入口）,11,1
66176,zh,24,arahant,arahant,Arahant,Arahant：阿罗汉，应供，无学,7,1
67308,zh,24,arammana,ārammaṇa,Ārammaṇa,Ārammaṇa：所缘，对象（ps：ārammaṇa paccaya 所缘缘）,8,1
68662,zh,24,ariya,ariya,Ariya,Ariya：圣,5,1
68682,zh,24,ariya-puggala,ariya-puggala,Ariya-Puggala,Ariya-puggala：圣位，圣人,13,1
68684,zh,24,ariya-sacca,ariya-sacca,Ariya-Sacca,Ariya-sacca：圣谛,11,1
68836,zh,24,ariyadhana,ariyadhana,Ariyadhana,Ariyadhana：圣财,10,1
75689,zh,24,asava,āsava,Āsava,Āsava：漏;烦恼,5,1
79328,zh,24,asura,asura,Asura,Asura：阿修罗,5,1
92020,zh,24,avijja,avijjā,Avijjā,Avijjā：无明,6,1
96053,zh,24,ayatana,āyatana,Āyatana,Āyatana：入，处，根尘（六内处）（六根）（眼耳鼻舌身意）（六外处）（六尘--色，声，香，味，触，法）,7,1
105823,zh,24,bhante,bhante,Bhante,Bhante：尊者，尊师（相当於汉地对出家众之尊称--法师，师父）,6,1
111097,zh,24,bhikkhu,bhikkhu,Bhikkhu,Bhikkhu：比丘,7,1
111198,zh,24,bhikkhuni,bhikkhunī,Bhikkhunī,bhikkhunī：比丘尼,9,1
116364,zh,24,bodhisatta,bodhisatta,Bodhisatta,Bodhisatta：菩萨，觉行者,10,1
116704,zh,24,brahma,brahmā,Brahmā,Brahmā：梵天,6,1
116714,zh,24,brahma-vihara,brahmā-vihāra,Brahmā-Vihāra,Brahmā-vihāra：梵住（慈悲喜舍）,13,1
117099,zh,24,brahmana,brāhmaṇa,Brāhmaṇa,Brāhmaṇa：婆罗门,8,1
117902,zh,24,buddha,buddha,Buddha,Buddha：佛陀,6,1
119017,zh,24,buddho,buddho,Buddho,Buddho：佛陀,6,1
